Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Denis Zakaria,ch SUI,MF,26-202,1.4,0,0,0,0,0,0,3,2,3,0.0,0.0,0,5.0,0.0,0.0,,Matches,juventus
Paul Pogba,fr FRA,"MF,FW",30-087,1.2,0,0,0,2,7,0,2,0,0,0.0,0.0,0,6.0,7.0,3.0,70.0,Matches,juventus
Pietro Terracciano,it ITA,GK,33-094,29.0,1,0,0,2,0,0,0,1,1,0.0,2.0,0,51.0,6.0,0.0,100.0,Matches,fiorentina
Dodô,br BRA,DF,24-205,25.9,5,1,1,28,40,0,61,25,22,0.0,1.0,0,184.0,19.0,13.0,59.4,Matches,fiorentina
Lucas Martínez Quarta,ar ARG,DF,27-031,24.1,6,0,0,21,25,1,4,48,48,0.0,0.0,0,167.0,76.0,36.0,67.9,Matches,fiorentina
Jonathan Ikone,fr FRA,FW,25-039,22.3,4,0,0,28,25,5,24,4,8,1.0,0.0,0,86.0,14.0,28.0,33.3,Matches,fiorentina
Sofyan Amrabat,ma MAR,MF,26-293,22.2,11,0,0,54,28,0,26,21,24,0.0,2.0,0,157.0,11.0,13.0,45.8,Matches,fiorentina
Nikola Milenković,rs SRB,DF,25-241,23.7,4,0,0,39,21,0,0,22,25,0.0,0.0,1,127.0,73.0,30.0,70.9,Matches,fiorentina
Igor,br BRA,DF,25-123,22.9,10,1,1,29,13,0,1,25,29,0.0,0.0,0,157.0,38.0,28.0,57.6,Matches,fiorentina
Rolando Mandragora,it ITA,MF,25-346,21.7,8,0,0,31,18,1,74,16,24,0.0,0.0,0,121.0,35.0,23.0,60.3,Matches,fiorentina
Christian Kouamé,ci CIV,FW,25-186,20.7,5,0,0,32,56,7,49,12,18,1.0,0.0,0,91.0,62.0,52.0,54.4,Matches,fiorentina
Giacomo Bonaventura,it ITA,MF,33-292,21.2,4,1,0,24,40,2,48,16,23,1.0,0.0,0,140.0,14.0,22.0,38.9,Matches,fiorentina
Antonín Barák,cz CZE,MF,28-189,20.0,4,0,0,13,17,3,14,3,9,0.0,1.0,0,76.0,18.0,31.0,36.7,Matches,fiorentina
Luka Jović,rs SRB,"FW,MF",25-169,17.0,3,0,0,23,8,11,1,2,3,0.0,0.0,0,18.0,29.0,54.0,34.9,Matches,fiorentina
Arthur,br BRA,FW,25-046,15.9,4,0,0,26,18,2,4,1,2,0.0,1.0,0,39.0,49.0,49.0,50.0,Matches,fiorentina
Riccardo Saponara,it ITA,FW,31-171,13.4,4,0,0,14,22,5,32,5,5,0.0,0.0,0,67.0,8.0,8.0,50.0,Matches,fiorentina
Nicolás González,ar ARG,"FW,MF",25-065,15.0,3,0,0,16,55,4,31,4,10,0.0,1.0,0,60.0,64.0,36.0,64.0,Matches,fiorentina
Alfred Duncan,gh GHA,MF,30-092,12.3,3,0,0,26,12,1,26,8,10,0.0,0.0,0,67.0,9.0,7.0,56.3,Matches,fiorentina
Lorenzo Venuti,it ITA,DF,28-059,10.3,2,0,0,7,9,1,37,5,7,0.0,0.0,0,53.0,10.0,9.0,52.6,Matches,fiorentina
Riccardo Sottil,it ITA,FW,24-007,9.3,1,0,0,4,27,6,31,0,3,0.0,0.0,0,32.0,3.0,5.0,37.5,Matches,fiorentina
Aleksa Terzić,rs SRB,DF,23-297,10.4,2,0,0,4,12,3,79,5,9,0.0,0.0,0,59.0,7.0,9.0,43.8,Matches,fiorentina
Gaetano Castrovilli,it ITA,MF,26-113,8.0,3,0,0,12,12,1,12,8,8,0.0,0.0,0,36.0,4.0,11.0,26.7,Matches,fiorentina
Luca Ranieri,it ITA,DF,24-048,5.6,1,0,0,6,2,2,0,11,4,0.0,0.0,0,30.0,11.0,13.0,45.8,Matches,fiorentina
Michele Cerofolini,it ITA,GK,24-157,5.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,4.0,0.0,0.0,,Matches,fiorentina
Youssef Maleh,it ITA,MF,24-292,3.3,2,0,0,8,3,0,7,1,1,0.0,0.0,0,20.0,3.0,4.0,42.9,Matches,fiorentina
Pierluigi Gollini,it ITA,GK,28-084,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,fiorentina
Alessandro Bianco,it ITA,MF,20-252,1.7,1,0,0,7,4,0,1,0,2,0.0,0.0,0,8.0,2.0,2.0,50.0,Matches,fiorentina
Josip Brekalo,hr CRO,"FW,MF",24-352,2.5,1,0,0,3,5,0,10,1,1,0.0,0.0,0,13.0,0.0,6.0,0.0,Matches,fiorentina
Marco Benassi,it ITA,DF,28-275,1.0,0,0,0,1,1,0,7,1,3,0.0,0.0,0,10.0,3.0,2.0,60.0,Matches,fiorentina
Salvatore Sirigu,it ITA,GK,36-149,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,fiorentina
Jhon Lucumí,co COL,DF,24-349,32.2,8,0,0,29,18,0,1,35,37,1.0,4.0,1,204.0,41.0,30.0,57.7,Matches,bologna
Stefan Posch,at AUT,DF,26-027,28.1,6,0,0,47,28,1,49,35,43,0.0,0.0,0,157.0,27.0,28.0,49.1,Matches,bologna
Jerdy Schouten,nl NED,MF,26-149,27.9,3,0,0,25,30,2,3,40,38,0.0,0.0,1,216.0,28.0,27.0,50.9,Matches,bologna
Lewis Ferguson,sct SCO,"MF,FW",23-290,25.7,4,0,0,50,41,6,13,19,25,0.0,0.0,0,106.0,27.0,36.0,42.9,Matches,bologna
Nicolás Domínguez,ar ARG,MF,24-347,25.5,10,0,0,43,32,2,19,21,49,0.0,1.0,0,167.0,37.0,27.0,57.8,Matches,bologna
Musa Barrow,gm GAM,"FW,MF",24-208,21.8,3,0,0,20,19,5,103,1,4,0.0,0.0,0,80.0,12.0,34.0,26.1,Matches,bologna
Andrea Cambiaso,it ITA,DF,23-110,24.1,2,0,0,26,30,5,56,26,34,0.0,0.0,0,154.0,3.0,24.0,11.1,Matches,bologna
Riccardo Orsolini,it ITA,FW,26-137,23.6,8,2,1,39,43,18,99,8,19,1.0,0.0,0,113.0,16.0,25.0,39.0,Matches,bologna
Adama Soumaoro,fr FRA,DF,30-357,20.7,5,1,1,21,12,0,0,15,17,0.0,0.0,0,96.0,31.0,15.0,67.4,Matches,bologna
Michel Aebischer,ch SUI,"FW,MF",26-155,17.1,4,0,0,22,22,7,21,7,6,1.0,1.0,0,68.0,10.0,25.0,28.6,Matches,bologna
Marko Arnautović,at AUT,FW,34-052,17.0,5,0,0,22,20,11,9,2,6,0.0,0.0,0,36.0,10.0,12.0,45.5,Matches,bologna
Gary Medel,cl CHI,"MF,DF",35-311,16.4,5,0,0,19,16,0,4,28,15,0.0,0.0,0,141.0,15.0,15.0,50.0,Matches,bologna
Roberto Soriano,it ITA,"FW,MF",32-122,14.7,1,0,0,20,33,2,11,6,16,0.0,0.0,0,77.0,11.0,16.0,40.7,Matches,bologna
Nikola Moro,hr CRO,MF,25-090,13.6,1,0,0,15,11,1,18,8,21,0.0,0.0,0,97.0,20.0,11.0,64.5,Matches,bologna
Charalambos Lykogiannis,gr GRE,DF,29-231,12.3,3,0,0,14,11,1,69,15,8,0.0,0.0,0,54.0,18.0,16.0,52.9,Matches,bologna
Kevin Bonifazi,it ITA,DF,27-022,10.0,2,0,0,6,1,1,2,12,8,0.0,0.0,0,61.0,8.0,17.0,32.0,Matches,bologna
Nicola Sansone,it ITA,FW,31-273,8.2,2,0,0,13,16,11,20,0,4,2.0,0.0,0,23.0,0.0,13.0,0.0,Matches,bologna
Giorgos Kyriakopoulos,gr GRE,"DF,FW",27-125,7.8,2,0,0,9,12,0,38,4,6,0.0,0.0,0,41.0,5.0,11.0,31.3,Matches,bologna
Joaquin Sosa,uy URU,DF,21-151,7.6,2,0,0,16,7,0,1,6,2,0.0,2.0,0,43.0,14.0,12.0,53.8,Matches,bologna
Lorenzo De Silvestri,it ITA,DF,35-018,7.5,1,0,0,6,6,2,7,3,2,0.0,0.0,1,39.0,14.0,12.0,53.8,Matches,bologna
Joshua Zirkzee,nl NED,FW,22-019,9.1,1,0,0,8,9,2,1,4,2,0.0,0.0,0,19.0,12.0,25.0,32.4,Matches,bologna
Denso Kasius,nl NED,DF,20-247,3.8,1,0,0,3,1,0,12,3,6,0.0,0.0,0,18.0,1.0,4.0,20.0,Matches,bologna
Emanuel Vignato,it ITA,"MF,FW",22-290,2.7,1,0,0,3,1,0,2,3,4,0.0,0.0,0,10.0,2.0,2.0,50.0,Matches,bologna
Francesco Bardi,it ITA,GK,31-143,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,bologna
Niklas Pyyhtiä,fi FIN,MF,19-258,1.2,0,0,0,0,0,0,0,1,0,0.0,0.0,0,7.0,1.0,6.0,14.3,Matches,bologna
Alessandro Buongiorno,it ITA,DF,24-004,30.2,8,0,0,64,38,0,8,60,25,0.0,0.0,0,167.0,99.0,52.0,65.6,Matches,torino
Ricardo Rodríguez,ch SUI,DF,30-289,29.7,3,0,0,25,8,0,71,38,33,0.0,0.0,0,164.0,30.0,29.0,50.8,Matches,torino
Nikola Vlašić,hr CRO,"MF,FW",25-249,30.3,1,0,0,32,38,15,46,10,21,0.0,0.0,0,128.0,25.0,49.0,33.8,Matches,torino
Antonio Sanabria,py PAR,FW,27-098,27.0,4,0,0,33,27,14,2,4,5,0.0,0.0,0,64.0,86.0,124.0,41.0,Matches,torino
Perr Schuurs,nl NED,DF,23-196,25.9,5,0,0,31,3,2,2,28,25,0.0,1.0,0,177.0,60.0,49.0,55.0,Matches,torino
Koffi Djidji,ci CIV,DF,30-192,26.9,3,0,0,27,3,1,13,34,25,0.0,2.0,0,141.0,47.0,50.0,48.5,Matches,torino
Aleksei Miranchuk,ru RUS,MF,27-236,23.2,0,0,0,9,22,1,30,2,5,1.0,0.0,0,92.0,10.0,21.0,32.3,Matches,torino
Wilfried Singo,ci CIV,DF,22-167,22.8,8,0,0,42,35,1,56,12,17,0.0,0.0,0,116.0,53.0,23.0,69.7,Matches,torino
Samuele Ricci,it ITA,MF,21-293,23.0,6,0,0,22,58,0,31,17,21,0.0,0.0,0,136.0,11.0,15.0,42.3,Matches,torino
Karol Linetty,pl POL,MF,28-128,21.0,8,0,0,50,22,4,21,19,17,0.0,1.0,0,129.0,24.0,26.0,48.0,Matches,torino
Mërgim Vojvoda,xk KVX,DF,28-129,19.1,3,0,0,19,7,2,43,10,12,0.0,0.0,0,117.0,10.0,18.0,35.7,Matches,torino
Nemanja Radonjić,rs SRB,"MF,FW",27-115,16.2,1,0,0,17,17,12,76,2,1,0.0,0.0,0,63.0,7.0,14.0,33.3,Matches,torino
Valentino Lazaro,at AUT,DF,27-078,15.3,4,0,0,14,3,1,86,3,5,0.0,1.0,0,86.0,14.0,13.0,51.9,Matches,torino
Saša Lukić,rs SRB,MF,26-301,13.3,4,0,0,26,10,0,25,13,14,0.0,0.0,0,81.0,22.0,22.0,50.0,Matches,torino
Ivan Ilić,rs SRB,MF,22-085,13.1,3,0,0,13,19,1,34,5,7,1.0,0.0,0,71.0,11.0,15.0,42.3,Matches,torino
Ola Aina,ng NGA,DF,26-245,9.7,5,0,0,16,16,1,35,11,13,0.0,1.0,0,62.0,12.0,10.0,54.5,Matches,torino
Yann Karamoh,fr FRA,"MF,FW",24-337,8.0,2,0,0,11,13,12,15,0,2,0.0,0.0,0,29.0,7.0,24.0,22.6,Matches,torino
Demba Seck,sn SEN,"MF,FW",22-120,5.8,0,0,0,8,18,6,7,1,2,0.0,0.0,0,23.0,7.0,10.0,41.2,Matches,torino
Pietro Pellegri,it ITA,FW,22-085,5.2,3,0,0,15,14,7,3,0,2,0.0,0.0,0,12.0,11.0,33.0,25.0,Matches,torino
David Zima,cz CZE,DF,22-214,4.5,0,0,0,4,2,0,0,9,5,0.0,0.0,0,24.0,15.0,9.0,62.5,Matches,torino
Andrew Gravillon,gp GLP,DF,25-122,3.5,2,0,0,9,1,0,3,9,3,0.0,0.0,0,10.0,6.0,5.0,54.5,Matches,torino
Michel Ndary Adopo,fr FRA,"MF,DF",22-326,2.9,1,0,0,6,2,0,0,1,2,0.0,0.0,0,20.0,9.0,6.0,60.0,Matches,torino
Gvidas Gineitis,lt LTU,MF,19-056,1.5,2,0,0,6,1,0,0,0,1,0.0,0.0,0,11.0,0.0,5.0,0.0,Matches,torino
Emirhan İlkhan,tr TUR,MF,19-009,1.0,1,0,0,5,0,0,0,2,1,0.0,0.0,0,7.0,1.0,2.0,33.3,Matches,torino
Brian Bayeye,fr FRA,DF,22-345,0.7,0,0,0,1,1,0,2,1,0,0.0,0.0,0,12.0,0.0,1.0,0.0,Matches,torino
Jacopo Segre,it ITA,DF,26-113,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,Matches,torino
Carlos,br BRA,DF,24-154,34.3,4,0,0,41,19,6,54,24,38,0.0,0.0,0,157.0,57.0,33.0,63.3,Matches,monza
Matteo Pessina,it ITA,MF,26-050,32.6,6,0,0,41,53,1,36,37,36,0.0,0.0,0,225.0,38.0,35.0,52.1,Matches,monza
Gianluca Caprari,it ITA,"MF,FW",29-315,27.1,7,0,0,34,50,9,76,8,6,0.0,0.0,0,101.0,6.0,21.0,22.2,Matches,monza
Patrick Ciurria,it ITA,"DF,MF",28-121,30.6,4,0,0,32,41,8,98,7,18,0.0,0.0,0,138.0,12.0,13.0,48.0,Matches,monza
Armando Izzo,it ITA,DF,31-100,27.4,10,0,0,44,45,1,7,50,50,1.0,1.0,0,150.0,40.0,37.0,51.9,Matches,monza
Pablo Marí,es ESP,DF,29-283,27.6,4,0,0,31,9,1,1,31,19,0.0,0.0,0,131.0,59.0,27.0,68.6,Matches,monza
Luca Caldirola,it ITA,DF,32-129,26.1,6,0,0,30,26,0,5,25,14,0.0,0.0,0,95.0,34.0,32.0,51.5,Matches,monza
Dany Mota,pt POR,"FW,MF",25-039,21.3,2,0,0,20,33,13,45,6,7,2.0,0.0,0,60.0,33.0,60.0,35.5,Matches,monza
Nicolò Rovella,it ITA,MF,21-188,19.3,5,1,0,26,21,2,28,40,29,0.0,0.0,0,141.0,9.0,10.0,47.4,Matches,monza
Stefano Sensi,it ITA,MF,27-309,18.0,8,0,0,18,50,2,50,20,26,1.0,0.0,0,124.0,8.0,10.0,44.4,Matches,monza
Andrea Petagna,it ITA,FW,27-345,18.5,2,0,0,29,30,10,3,3,5,1.0,1.0,0,46.0,39.0,36.0,52.0,Matches,monza
Marlon,br BRA,DF,27-276,17.7,7,1,0,23,5,1,5,18,21,0.0,0.0,1,71.0,40.0,21.0,65.6,Matches,monza
Samuele Birindelli,it ITA,DF,23-326,15.6,8,0,0,15,14,2,70,16,19,0.0,0.0,0,69.0,6.0,9.0,40.0,Matches,monza
Pepín,gq EQG,MF,26-300,12.5,4,0,0,19,12,0,11,13,19,0.0,0.0,0,66.0,6.0,7.0,46.2,Matches,monza
Andrea Colpani,it ITA,MF,24-030,10.5,1,0,0,22,26,0,33,3,9,1.0,0.0,0,55.0,6.0,10.0,37.5,Matches,monza
Filippo Ranocchia,it ITA,MF,22-027,5.9,1,0,0,7,12,0,13,4,6,0.0,0.0,0,32.0,2.0,6.0,25.0,Matches,monza
Mattia Valoti,it ITA,"MF,FW",29-277,5.0,1,0,0,16,12,2,2,3,10,0.0,0.0,0,23.0,17.0,21.0,44.7,Matches,monza
Giulio Donati,it ITA,DF,33-125,4.7,4,2,1,7,6,0,9,4,1,0.0,0.0,0,21.0,4.0,3.0,57.1,Matches,monza
Christian Gytkjær,dk DEN,"FW,MF",33-035,6.2,0,0,0,11,6,10,1,0,2,0.0,1.0,0,9.0,10.0,20.0,33.3,Matches,monza
Andrea Barberis,it ITA,MF,29-181,3.8,0,0,0,1,2,0,4,8,2,0.0,0.0,0,16.0,2.0,2.0,50.0,Matches,monza
Marco D'Alessandro,it ITA,"DF,FW",32-113,3.2,2,0,0,6,9,1,13,1,4,0.0,0.0,0,19.0,2.0,2.0,50.0,Matches,monza
Valentin Antov,bg BUL,DF,22-213,3.4,2,0,0,4,2,0,2,4,5,0.0,0.0,0,24.0,6.0,11.0,35.3,Matches,monza
Luca Marrone,it ITA,DF,33-074,1.5,0,0,0,1,2,0,0,0,0,0.0,0.0,0,8.0,4.0,5.0,44.4,Matches,monza
Salvatore Molina,it ITA,DF,31-160,2.5,1,0,0,4,3,0,14,1,5,0.0,0.0,0,10.0,0.0,1.0,0.0,Matches,monza
Andrea Carboni,it ITA,DF,22-126,1.9,0,0,0,1,1,0,5,3,2,0.0,0.0,0,8.0,0.0,3.0,0.0,Matches,monza
Alessio Cragno,it ITA,GK,28-347,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,monza
Andrea Ranocchia,it ITA,DF,35-114,0.5,0,0,0,2,0,0,0,0,1,0.0,0.0,0,1.0,1.0,2.0,33.3,Matches,monza
Franco Carboni,it ITA,"DF,FW",20-067,0.7,0,0,0,2,0,0,9,1,1,0.0,0.0,0,7.0,1.0,1.0,50.0,Matches,monza
Samuele Vignato,it ITA,"MF,FW",19-106,0.7,0,0,0,0,0,0,2,0,0,0.0,0.0,0,1.0,1.0,2.0,33.3,Matches,monza
Walace,br BRA,MF,28-067,35.5,6,0,0,40,39,0,21,51,39,0.0,1.0,0,297.0,23.0,29.0,44.2,Matches,udinese
Roberto Pereyra,ar ARG,"DF,MF",32-154,31.3,6,0,0,31,47,2,71,16,20,0.0,1.0,0,160.0,3.0,9.0,25.0,Matches,udinese
Nehuén Pérez,ar ARG,DF,22-351,31.3,7,1,0,29,11,0,18,35,40,0.0,0.0,1,146.0,35.0,22.0,61.4,Matches,udinese
Jaka Bijol,si SVN,DF,24-125,30.3,10,0,0,29,7,0,1,29,23,0.0,1.0,0,144.0,87.0,47.0,64.9,Matches,udinese
Iyenoma Udogie,it ITA,DF,20-194,30.0,5,0,0,37,58,5,29,36,45,0.0,2.0,0,175.0,17.0,15.0,53.1,Matches,udinese
Rodrigo Becão,br BRA,DF,27-142,27.6,11,1,0,38,32,6,19,26,36,0.0,0.0,1,157.0,63.0,28.0,69.2,Matches,udinese
Sandi Lovrić,si SVN,MF,25-074,26.0,4,0,0,31,33,1,75,26,18,0.0,0.0,0,145.0,7.0,16.0,30.4,Matches,udinese
Beto,gw GNB,FW,25-130,23.6,2,0,0,36,26,9,9,6,9,0.0,0.0,0,31.0,70.0,64.0,52.2,Matches,udinese
Isaac Success,ng NGA,FW,27-154,20.2,4,0,0,34,77,11,13,4,4,0.0,0.0,0,51.0,38.0,46.0,45.2,Matches,udinese
Lazar Samardzic,rs SRB,MF,21-106,20.6,1,0,0,26,13,0,92,11,16,0.0,0.0,0,107.0,9.0,22.0,29.0,Matches,udinese
Kingsley Ehizibue,nl NED,DF,28-016,17.1,7,0,0,33,20,1,37,10,31,0.0,0.0,0,84.0,15.0,17.0,46.9,Matches,udinese
Gerard Deulofeu,es ESP,FW,29-089,13.5,1,0,0,8,11,8,59,2,5,0.0,0.0,0,44.0,1.0,4.0,20.0,Matches,udinese
Tolgay Arslan,de GER,MF,32-298,13.4,3,0,0,15,35,0,28,12,18,0.0,0.0,0,78.0,8.0,4.0,66.7,Matches,udinese
Jean-Victor Makengo,fr FRA,MF,24-363,8.9,2,0,0,9,13,0,6,9,13,0.0,0.0,0,39.0,5.0,1.0,83.3,Matches,udinese
Enzo Ebosse,cm CMR,DF,24-091,10.3,3,0,0,9,4,1,15,11,9,0.0,0.0,0,48.0,15.0,14.0,51.7,Matches,udinese
Adam Masina,ma MAR,DF,29-159,8.8,2,0,0,11,1,0,10,10,7,0.0,1.0,0,44.0,26.0,11.0,70.3,Matches,udinese
Ilija Nestorovski,mk MKD,"FW,MF",33-090,7.1,3,0,0,18,21,5,0,2,3,1.0,0.0,0,13.0,12.0,35.0,25.5,Matches,udinese
Florian Thauvin,fr FRA,"FW,MF",30-135,6.1,1,0,0,9,7,1,37,2,1,0.0,0.0,0,18.0,7.0,7.0,50.0,Matches,udinese
Festy Ebosele,ie IRL,DF,20-312,4.6,4,0,0,11,7,0,16,2,10,0.0,0.0,0,36.0,6.0,4.0,60.0,Matches,udinese
Marvin Zeegelaar,nl NED,DF,32-302,3.9,3,1,1,13,1,1,4,3,4,0.0,0.0,0,16.0,8.0,2.0,80.0,Matches,udinese
Bram Nuytinck,nl NED,DF,33-037,4.3,1,0,0,4,2,0,0,5,4,0.0,0.0,0,19.0,7.0,5.0,58.3,Matches,udinese
Brandon Soppy,fr FRA,DF,21-109,1.0,1,0,0,2,2,0,1,1,1,0.0,1.0,0,6.0,1.0,0.0,100.0,Matches,udinese
Axel Guessand,fr FRA,DF,18-216,0.9,0,0,0,1,0,0,0,2,1,0.0,0.0,0,1.0,1.0,2.0,33.3,Matches,udinese
James Abankwah,ie IRL,DF,19-145,0.7,0,0,0,2,1,0,0,0,1,0.0,0.0,0,2.0,2.0,0.0,100.0,Matches,udinese
Simone Pafundi,it ITA,"MF,FW",17-116,0.9,0,0,0,0,3,0,1,1,5,0.0,0.0,0,6.0,1.0,0.0,100.0,Matches,udinese
Mato Jajalo,ba BIH,MF,35-016,0.7,0,0,0,1,0,0,0,0,0,0.0,0.0,0,6.0,1.0,0.0,100.0,Matches,udinese
Vivaldo Semedo,pt POR,"FW,MF",18-133,0.4,0,0,0,1,1,0,0,0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,Matches,udinese
Nicolò Cocetta,it ITA,DF,19-173,0.4,0,0,0,0,0,0,0,1,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,udinese
Davide Frattesi,it ITA,MF,23-231,31.9,4,0,0,39,58,0,21,16,36,0.0,0.0,0,153.0,23.0,24.0,48.9,Matches,sassuolo
Rogério,br BRA,DF,25-148,33.3,5,1,0,30,38,0,113,37,21,0.0,0.0,0,162.0,21.0,32.0,39.6,Matches,sassuolo
Jeremy Toljan,de GER,DF,28-306,29.7,3,0,0,10,14,0,28,18,23,0.0,1.0,0,142.0,10.0,21.0,32.3,Matches,sassuolo
Armand Lauriente,fr FRA,FW,24-188,24.2,10,1,1,22,41,7,110,12,15,1.0,0.0,0,106.0,1.0,6.0,14.3,Matches,sassuolo
Martin Erlic,hr CRO,DF,25-137,25.9,2,0,0,21,12,0,2,31,16,0.0,0.0,1,126.0,49.0,40.0,55.1,Matches,sassuolo
Maxime Lopez,fr FRA,MF,25-188,25.5,11,0,0,31,11,0,25,22,18,0.0,0.0,0,172.0,4.0,3.0,57.1,Matches,sassuolo
Andrea Pinamonti,it ITA,FW,24-022,24.0,3,1,0,21,31,8,14,2,7,1.0,0.0,0,32.0,36.0,79.0,31.3,Matches,sassuolo
Gian Marco Ferrari,it ITA,DF,31-115,24.7,5,0,0,24,31,0,6,23,16,0.0,2.0,0,110.0,47.0,24.0,66.2,Matches,sassuolo
Domenico Berardi,it ITA,FW,28-313,20.7,7,0,0,33,49,8,83,19,14,2.0,0.0,0,84.0,13.0,21.0,38.2,Matches,sassuolo
Matheus Henrique,br BRA,MF,25-173,21.6,4,0,0,22,33,1,9,12,12,0.0,0.0,0,97.0,11.0,19.0,36.7,Matches,sassuolo
Ruan,br BRA,DF,24-003,19.0,13,3,2,27,14,0,0,24,26,0.0,1.0,1,112.0,51.0,36.0,58.6,Matches,sassuolo
Grégoire Defrel,mq MTQ,FW,31-358,13.0,3,0,0,14,14,6,1,2,7,0.0,0.0,0,29.0,6.0,24.0,20.0,Matches,sassuolo
Kristian Thorstvedt,no NOR,MF,24-089,12.6,5,0,0,18,22,0,10,14,7,0.0,0.0,0,63.0,28.0,25.0,52.8,Matches,sassuolo
Pedro Obiang,gq EQG,MF,31-075,9.7,2,0,0,16,8,0,1,8,17,0.0,0.0,0,53.0,17.0,20.0,45.9,Matches,sassuolo
Giorgos Kyriakopoulos,gr GRE,"FW,DF",27-125,8.5,3,0,0,9,13,0,39,11,8,1.0,0.0,0,37.0,7.0,13.0,35.0,Matches,sassuolo
Nedim Bajrami,al ALB,"FW,MF",24-102,9.1,0,0,0,6,9,6,57,7,7,0.0,0.0,0,44.0,2.0,4.0,33.3,Matches,sassuolo
Nadir Zortea,it ITA,DF,23-356,7.3,4,0,0,11,6,0,33,4,8,0.0,0.0,0,35.0,6.0,8.0,42.9,Matches,sassuolo
Hamed Junior Traorè,ci CIV,"MF,FW",23-114,6.6,1,0,0,9,2,1,26,2,6,0.0,0.0,0,35.0,3.0,5.0,37.5,Matches,sassuolo
Abdou Harroui,nl NED,MF,25-148,7.2,2,0,0,13,3,1,11,2,6,0.0,0.0,0,38.0,9.0,5.0,64.3,Matches,sassuolo
Kaan Ayhan,tr TUR,DF,28-212,6.1,1,0,0,4,8,0,0,5,4,0.0,0.0,0,28.0,2.0,7.0,22.2,Matches,sassuolo
Emil Ceide,no NOR,FW,21-280,5.7,0,0,0,4,7,1,6,1,2,1.0,0.0,0,18.0,1.0,3.0,25.0,Matches,sassuolo
Luca D'Andrea,it ITA,FW,18-277,3.5,0,0,0,4,9,1,7,1,0,0.0,0.0,0,13.0,2.0,3.0,40.0,Matches,sassuolo
Riccardo Marchizza,it ITA,DF,25-076,3.1,1,0,0,7,0,1,18,2,2,0.0,0.0,0,7.0,5.0,2.0,71.4,Matches,sassuolo
Gianluca Pegolo,it ITA,GK,42-077,2.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,sassuolo
Agustín Álvarez Martínez,uy URU,"FW,MF",22-022,4.1,1,0,0,8,4,2,4,3,3,0.0,0.0,0,20.0,8.0,12.0,40.0,Matches,sassuolo
Alessandro Russo,it ITA,GK,22-071,1.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,sassuolo
Mert Müldür,tr TUR,"FW,DF",24-068,0.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,sassuolo
Janis Antiste,fr FRA,FW,20-296,0.6,0,0,0,4,0,0,0,0,0,0.0,0.0,0,4.0,2.0,1.0,66.7,Matches,sassuolo
Filippo Romagna,it ITA,DF,26-015,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,2.0,0.0,100.0,Matches,sassuolo
Fabiano Parisi,it ITA,DF,22-213,31.4,10,1,0,34,74,0,59,41,35,1.0,1.0,0,233.0,30.0,13.0,69.8,Matches,empoli
Guglielmo Vicario,it ITA,GK,26-246,30.9,3,0,0,0,8,0,0,0,1,0.0,0.0,0,29.0,9.0,2.0,81.8,Matches,empoli
Răzvan Marin,ro ROU,MF,27-018,28.2,7,0,0,31,21,1,140,14,22,0.0,1.0,0,148.0,16.0,17.0,48.5,Matches,empoli
Filippo Bandinelli,it ITA,MF,28-073,25.2,10,0,0,53,37,0,91,18,34,0.0,1.0,0,138.0,10.0,19.0,34.5,Matches,empoli
Tommaso Baldanzi,it ITA,MF,20-079,19.7,2,0,0,12,37,1,21,2,12,0.0,0.0,0,69.0,3.0,9.0,25.0,Matches,empoli
Ardian Ismajli,al ALB,DF,26-253,23.3,3,0,0,19,13,0,0,27,32,0.0,0.0,1,93.0,57.0,41.0,58.2,Matches,empoli
Tyronne Ebuehi,ng NGA,DF,27-176,21.4,0,0,0,12,17,3,28,12,14,0.0,0.0,0,91.0,19.0,32.0,37.3,Matches,empoli
Francesco Caputo,it ITA,FW,35-308,19.0,1,0,0,13,22,23,6,2,2,0.0,0.0,0,36.0,17.0,29.0,37.0,Matches,empoli
Martin Satriano,uy URU,FW,22-110,18.9,4,0,0,20,29,5,22,3,8,0.0,0.0,0,52.0,43.0,61.0,41.3,Matches,empoli
