Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Charles Traore,ml MLI,DF,29.0,16,7,718.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,nantes
Roli Pereira de Sa,fr FRA,MF,24.0,17,5,573.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.6,1.2,14.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19,Matches,nantes
Willem Geubbels,fr FRA,"FW,MF",19.0,22,4,544.0,6.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,1.2,3.0,15.0,5.0,36.0,0.33,0.17,0.5,0.33,0.5,0.3,0.2,0.5,0.3,0.5,Matches,nantes
Renaud Emond,be BEL,"FW,MF",29.0,6,2,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,nantes
Abdoulaye Sylla,gn GUI,DF,21.0,2,2,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,nantes
Jean-Kévin Augustin,fr FRA,"FW,MF",24.0,7,0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,nantes
Mohamed Achi,fr FRA,MF,19.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,nantes
Lohann Doucet,fr FRA,"MF,DF",18.0,2,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,nantes
Yannis M'Bemba,fr FRA,"DF,FW",20.0,2,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,1.75,1.75,Matches,nantes
Rémy Descamps,fr FRA,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,nantes
Anthony Limbombe,be BEL,"FW,MF",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,nantes
Gor Manvelyan,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,nantes
Denis Petrić,rs SRB,GK,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,nantes
Benjamin André,fr FRA,MF,30.0,33,33,2752.0,30.6,2.0,1.0,3.0,2.0,0.0,0.0,12.0,1.0,1.4,1.4,1.3,2.7,38.0,178.0,59.0,0.07,0.03,0.1,0.07,0.1,0.05,0.04,0.09,0.05,0.09,Matches,lille
Jonathan David,ca CAN,FW,21.0,38,32,2804.0,31.2,15.0,0.0,15.0,13.0,2.0,3.0,3.0,0.0,14.6,12.3,3.5,15.8,43.0,67.0,182.0,0.48,0.0,0.48,0.42,0.42,0.47,0.11,0.58,0.39,0.51,Matches,lille
Zeki Çelik,tr TUR,DF,24.0,32,30,2696.0,30.0,2.0,3.0,5.0,2.0,0.0,0.0,10.0,0.0,1.1,1.1,1.8,2.9,72.0,172.0,129.0,0.07,0.1,0.17,0.07,0.17,0.04,0.06,0.1,0.04,0.1,Matches,lille
Jonathan Bamba,fr FRA,"MF,FW",25.0,31,28,2428.0,27.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,3.7,6.7,101.0,116.0,200.0,0.04,0.07,0.11,0.04,0.11,0.11,0.14,0.25,0.11,0.25,Matches,lille
Tiago Djaló,pt POR,DF,21.0,28,26,2329.0,25.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,0.4,1.8,32.0,84.0,24.0,0.04,0.04,0.08,0.04,0.08,0.05,0.02,0.07,0.05,0.07,Matches,lille
Sven Botman,nl NED,DF,21.0,25,25,2250.0,25.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.6,1.6,0.2,1.9,12.0,79.0,0.0,0.12,0.04,0.16,0.12,0.16,0.06,0.01,0.07,0.06,0.07,Matches,lille
Burak Yılmaz,tr TUR,FW,36.0,31,25,2211.0,24.6,4.0,3.0,7.0,2.0,2.0,2.0,9.0,1.0,9.6,8.0,3.2,11.2,49.0,26.0,176.0,0.16,0.12,0.28,0.08,0.2,0.39,0.13,0.52,0.33,0.46,Matches,lille
Ivo Grbić,hr CRO,GK,25.0,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
Renato Sanches,pt POR,"MF,FW",23.0,25,20,1651.0,18.3,2.0,5.0,7.0,2.0,0.0,0.0,8.0,1.0,0.9,0.9,3.3,4.2,59.0,171.0,71.0,0.11,0.27,0.38,0.11,0.38,0.05,0.18,0.23,0.05,0.23,Matches,lille
Xeka,pt POR,MF,26.0,23,19,1619.0,18.0,3.0,0.0,3.0,3.0,0.0,0.0,10.0,0.0,1.5,1.5,1.4,3.0,12.0,73.0,22.0,0.17,0.0,0.17,0.17,0.17,0.09,0.08,0.16,0.09,0.16,Matches,lille
Reinildo Mandava,mz MOZ,DF,27.0,18,18,1524.0,16.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.5,0.5,0.2,0.6,38.0,65.0,64.0,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04,Matches,lille
Timothy Weah,us USA,"MF,FW",21.0,29,17,1616.0,18.0,3.0,4.0,7.0,3.0,0.0,0.0,2.0,1.0,3.7,3.7,4.0,7.7,55.0,43.0,152.0,0.17,0.22,0.39,0.17,0.39,0.21,0.22,0.42,0.21,0.42,Matches,lille
Leonardo César Jardim,br BRA,GK,26.0,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,lille
Gabriel Gudmundsson,se SWE,"DF,MF",22.0,30,15,1344.0,14.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,1.0,3.3,49.0,51.0,68.0,0.07,0.0,0.07,0.07,0.07,0.15,0.07,0.22,0.15,0.22,Matches,lille
Jonathan Ikone,fr FRA,"MF,FW",23.0,18,13,1062.0,11.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.1,2.1,2.2,4.3,34.0,50.0,71.0,0.08,0.0,0.08,0.08,0.08,0.18,0.18,0.37,0.18,0.37,Matches,lille
Angel Gomes,eng ENG,"MF,FW",20.0,24,12,954.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,1.1,2.2,16.0,43.0,49.0,0.09,0.09,0.19,0.09,0.19,0.11,0.1,0.21,0.11,0.21,Matches,lille
Amadou Onana,be BEL,MF,19.0,32,11,1359.0,15.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.6,2.6,1.1,3.7,24.0,59.0,21.0,0.07,0.0,0.07,0.07,0.07,0.17,0.07,0.24,0.17,0.24,Matches,lille
Yusuf Yazıcı,tr TUR,"MF,FW",24.0,15,5,509.0,5.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,1.2,1.8,8.0,24.0,44.0,0.18,0.18,0.35,0.18,0.35,0.11,0.22,0.33,0.11,0.33,Matches,lille
Edon Zhegrova,xk KVX,"MF,FW",22.0,13,5,481.0,5.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.5,0.5,0.7,1.2,28.0,20.0,61.0,0.37,0.19,0.56,0.37,0.56,0.1,0.13,0.23,0.1,0.23,Matches,lille
Hatem Ben Arfa,fr FRA,"FW,MF",34.0,7,4,314.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,0.9,12.0,14.0,18.0,0.0,0.29,0.29,0.0,0.29,0.07,0.19,0.26,0.07,0.26,Matches,lille
Domagoj Bradarić,hr CRO,DF,21.0,15,2,417.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,11.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.17,0.01,0.17,Matches,lille
Isaac Lihadji,fr FRA,"MF,FW",19.0,13,2,238.0,2.6,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.2,2.2,15.0,13.0,23.0,0.38,1.13,1.51,0.38,1.51,0.35,0.47,0.82,0.35,0.82,Matches,lille
Cheikh Niasse,sn SEN,"FW,MF",21.0,4,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
Jérémy Pied,fr FRA,"DF,FW",32.0,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,lille
Leny Yoro,fr FRA,MF,15.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lille
Rocco Ascone,fr FRA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Carlos Baleba,cm CMR,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Joffrey Bazié,bf BFA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
José Bica,pt POR,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Capita,ao ANG,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Kouadio-Yves Dabila,ci CIV,DF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Adam Jakubech,sk SVK,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Exauce Mpembele Boula,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Jean Onana,cm CMR,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Ugo Raghouber,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Simon Ramet,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Jules Raux,fr FRA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lille
Franck Honorat,fr FRA,"FW,MF",24.0,34,34,2899.0,32.2,11.0,4.0,15.0,11.0,0.0,0.0,3.0,0.0,4.3,4.3,6.6,10.9,117.0,84.0,289.0,0.34,0.12,0.47,0.34,0.47,0.13,0.21,0.34,0.13,0.34,Matches,brest
Jean-Kevin Duverne,fr FRA,DF,24.0,37,33,3007.0,33.4,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.2,3.2,76.0,169.0,107.0,0.03,0.09,0.12,0.03,0.12,0.03,0.07,0.1,0.03,0.1,Matches,brest
Brendan Chardonnet,fr FRA,DF,26.0,32,31,2686.0,29.8,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,1.4,1.4,0.4,1.8,9.0,83.0,5.0,0.1,0.0,0.1,0.1,0.1,0.05,0.01,0.06,0.05,0.06,Matches,brest
Ronaël Pierre-Gabriel,fr FRA,DF,23.0,30,29,2548.0,28.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,1.7,2.2,65.0,138.0,71.0,0.0,0.04,0.04,0.0,0.04,0.02,0.06,0.08,0.02,0.08,Matches,brest
Haris Belkebla,dz ALG,MF,27.0,31,26,2310.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.8,0.9,15.0,98.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04,Matches,brest
Steve Mounié,bj BEN,FW,26.0,35,25,2312.0,25.7,9.0,2.0,11.0,7.0,2.0,2.0,2.0,0.0,11.8,10.2,1.2,11.4,29.0,65.0,106.0,0.35,0.08,0.43,0.27,0.35,0.46,0.05,0.5,0.4,0.44,Matches,brest
Lilian Brassier,fr FRA,DF,21.0,31,23,2263.0,25.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,0.6,1.7,31.0,86.0,22.0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.07,0.04,0.07,Matches,brest
Christophe Hérelle,mq MTQ,DF,28.0,23,23,1932.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.1,0.6,9.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,brest
Lucien Agoume,fr FRA,MF,19.0,27,21,1868.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,1.1,0.7,1.7,16.0,116.0,28.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.05,0.08,Matches,brest
Romain Faivre,fr FRA,MF,23.0,21,20,1795.0,19.9,7.0,5.0,12.0,2.0,5.0,5.0,1.0,0.0,6.5,2.5,2.8,5.3,100.0,118.0,98.0,0.35,0.25,0.6,0.1,0.35,0.32,0.14,0.47,0.13,0.27,Matches,brest
Hugo Magnetti,fr FRA,MF,23.0,28,16,1463.0,16.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.8,1.4,16.0,68.0,15.0,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.09,0.03,0.09,Matches,brest
Jérémy Le Douaron,fr FRA,"FW,MF",23.0,32,16,1446.0,16.1,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,3.7,3.7,2.6,6.3,39.0,18.0,127.0,0.31,0.19,0.5,0.31,0.5,0.23,0.16,0.39,0.23,0.39,Matches,brest
Irvin Cardona,fr FRA,"FW,MF",23.0,32,13,1334.0,14.8,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,2.9,2.9,1.7,4.5,28.0,18.0,97.0,0.27,0.13,0.4,0.27,0.4,0.19,0.11,0.3,0.19,0.3,Matches,brest
Romain Del Castillo,fr FRA,"MF,FW",25.0,19,13,975.0,10.8,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,0.6,0.6,1.3,1.8,20.0,45.0,85.0,0.0,0.55,0.55,0.0,0.55,0.06,0.12,0.18,0.05,0.17,Matches,brest
Martin Satriano,uy URU,FW,20.0,15,11,932.0,10.4,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,3.4,3.4,0.1,3.5,6.0,7.0,52.0,0.39,0.0,0.39,0.39,0.39,0.33,0.01,0.34,0.33,0.34,Matches,brest
Youcef Belaïli,dz ALG,"MF,FW",29.0,13,11,825.0,9.2,3.0,2.0,5.0,3.0,0.0,1.0,2.0,0.0,2.8,1.9,2.8,4.7,36.0,42.0,56.0,0.33,0.22,0.55,0.33,0.55,0.31,0.31,0.62,0.21,0.52,Matches,brest
Jere Uronen,fi FIN,DF,27.0,15,10,878.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,11.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,brest
Paul Lasne,fr FRA,MF,32.0,15,9,847.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.1,1.5,8.0,34.0,11.0,0.0,0.11,0.11,0.0,0.11,0.04,0.12,0.16,0.04,0.16,Matches,brest
Hianga Mananga Mbock,fr FRA,MF,21.0,14,9,799.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.5,10.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,brest
Julien Faussurier,fr FRA,"MF,DF",34.0,16,4,489.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.8,1.2,18.0,22.0,60.0,0.0,0.18,0.18,0.0,0.18,0.07,0.15,0.22,0.07,0.22,Matches,brest
Dénys Bain,fr FRA,DF,28.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brest
Youssouph Badji,sn SEN,"FW,MF",19.0,9,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches,brest
Rafiki Said Ahamada,km COM,"MF,FW",21.0,14,0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,6.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.22,0.1,0.32,0.22,0.32,Matches,brest
Romain Philippoteaux,fr FRA,MF,33.0,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brest
Gautier Larsonneur,fr FRA,GK,24.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches,brest
Axel Camblan,fr FRA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brest
Grégoire Coudert,fr FRA,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brest
Wout Faes,be BEL,DF,23.0,37,37,3330.0,37.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,2.1,2.1,0.2,2.3,13.0,83.0,10.0,0.11,0.0,0.11,0.11,0.11,0.06,0.0,0.06,0.06,0.06,Matches,reims
Yunis Abdelhamid,ma MAR,DF,33.0,34,34,2983.0,33.1,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,1.2,1.2,0.8,2.0,23.0,119.0,14.0,0.06,0.0,0.06,0.06,0.06,0.04,0.02,0.06,0.04,0.06,Matches,reims
Azor Matusiwa,nl NED,MF,23.0,29,29,2463.0,27.4,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.4,0.4,0.8,1.2,11.0,132.0,13.0,0.04,0.04,0.07,0.04,0.07,0.01,0.03,0.04,0.01,0.04,Matches,reims
Ghislain Konan,ci CIV,DF,25.0,28,28,2418.0,26.9,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,3.4,3.9,90.0,109.0,108.0,0.04,0.11,0.15,0.04,0.15,0.02,0.13,0.15,0.02,0.15,Matches,reims
Thomas Foket,be BEL,"DF,FW",26.0,29,26,2235.0,24.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,1.6,2.1,34.0,72.0,115.0,0.04,0.0,0.04,0.04,0.04,0.02,0.06,0.09,0.02,0.09,Matches,reims
Andrew Gravillon,gp GLP,DF,23.0,26,24,2135.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.8,0.8,0.6,1.4,20.0,64.0,23.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,Matches,reims
Ilan Kebbal,dz ALG,"MF,FW",23.0,31,21,1772.0,19.7,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.4,1.4,2.5,3.9,60.0,124.0,135.0,0.05,0.2,0.25,0.05,0.25,0.07,0.13,0.2,0.07,0.2,Matches,reims
Marshall Munetsi,zw ZIM,"MF,DF",25.0,24,20,1885.0,20.9,5.0,1.0,6.0,5.0,0.0,0.0,7.0,0.0,4.0,4.0,1.2,5.2,12.0,37.0,21.0,0.24,0.05,0.29,0.24,0.29,0.19,0.06,0.25,0.19,0.25,Matches,reims
Dion Lopy,sn SEN,MF,19.0,26,19,1642.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.3,1.3,16.0,50.0,31.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,reims
Nathanael Mbuku,fr FRA,"FW,MF",19.0,31,18,1418.0,15.8,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.4,2.4,0.7,3.0,57.0,40.0,78.0,0.13,0.06,0.19,0.13,0.19,0.15,0.04,0.19,0.15,0.19,Matches,reims
Hugo Ekitike,fr FRA,FW,19.0,24,15,1273.0,14.1,10.0,3.0,13.0,9.0,1.0,2.0,1.0,1.0,6.5,4.8,1.5,6.3,35.0,18.0,87.0,0.71,0.21,0.92,0.64,0.85,0.46,0.1,0.57,0.34,0.44,Matches,reims
El Bilal Touré,ml MLI,FW,19.0,21,15,1194.0,13.3,2.0,4.0,6.0,1.0,1.0,1.0,2.0,0.0,4.1,3.3,1.7,5.0,22.0,23.0,78.0,0.15,0.3,0.45,0.08,0.38,0.31,0.13,0.44,0.25,0.38,Matches,reims
Maxime Busi,be BEL,DF,21.0,18,13,1296.0,14.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,1.1,1.7,40.0,60.0,64.0,0.07,0.0,0.07,0.07,0.07,0.04,0.07,0.12,0.04,0.12,Matches,reims
Alexis Flips,fr FRA,"MF,DF",21.0,25,13,1056.0,11.7,2.0,4.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,1.2,3.0,4.2,15.0,29.0,61.0,0.17,0.34,0.51,0.09,0.43,0.17,0.26,0.43,0.1,0.36,Matches,reims
Banzouzi Locko,fr FRA,"MF,DF",19.0,24,11,1011.0,11.2,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,0.3,0.5,30.0,39.0,40.0,0.09,0.09,0.18,0.09,0.18,0.02,0.02,0.04,0.02,0.04,Matches,reims
Mitchell van Bergen,nl NED,"FW,MF",21.0,20,11,983.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,1.3,2.5,24.0,14.0,54.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.23,0.11,0.23,Matches,reims
Moreto Cassamã,gw GNB,MF,23.0,17,11,801.0,8.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,0.5,1.2,11.0,45.0,8.0,0.22,0.0,0.22,0.22,0.22,0.07,0.06,0.13,0.07,0.13,Matches,reims
Valon Berisha,xk KVX,"MF,FW",28.0,13,5,455.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.5,0.6,4.0,20.0,15.0,0.0,0.2,0.2,0.0,0.2,0.04,0.09,0.13,0.04,0.13,Matches,reims
Arber Zeneli,xk KVX,FW,26.0,9,4,409.0,4.5,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,1.9,3.2,14.0,11.0,30.0,0.44,0.66,1.1,0.44,1.1,0.28,0.41,0.7,0.28,0.7,Matches,reims
Jens Cajuste,se SWE,"MF,FW",21.0,8,4,364.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.7,0.9,0.0,1.0,10.0,13.0,14.0,0.49,0.0,0.49,0.25,0.25,0.43,0.01,0.44,0.23,0.24,Matches,reims
Fraser Hornby,sct SCO,"FW,MF",21.0,8,4,350.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,6.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.14,0.06,0.19,0.14,0.19,Matches,reims
Philippe Koffi,fr FRA,FW,19.0,10,3,375.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.2,1.1,10.0,3.0,31.0,0.24,0.0,0.24,0.24,0.24,0.23,0.04,0.27,0.23,0.27,Matches,reims
Anastasios Donis,gr GRE,"FW,MF",24.0,13,3,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.3,1.1,27.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.21,0.06,0.28,0.21,0.28,Matches,reims
Mathieu Cafaro,fr FRA,"MF,FW",24.0,4,3,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,4.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.19,0.05,0.24,0.19,0.24,Matches,reims
Martin Adeline,fr FRA,"MF,FW",17.0,8,2,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.8,5.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,0.21,Matches,reims
Kamory Doumbia,ml MLI,"MF,FW",18.0,8,2,352.0,3.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,0.4,1.1,6.0,23.0,16.0,0.51,0.26,0.77,0.51,0.77,0.16,0.11,0.27,0.16,0.27,Matches,reims
Xavier Chavalerin,fr FRA,MF,30.0,3,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,4.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.23,0.1,0.23,Matches,reims
Fodé Doucouré,ml MLI,"DF,FW",20.0,3,1,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,reims
Moustapha Mbow,sn SEN,DF,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
Kaj Sierhuis,nl NED,FW,23.0,2,1,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.12,0.2,0.08,0.2,Matches,reims
