Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Diogo Calila,pt POR,"DF,MF",22.0,26,23,1918.0,21.3,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.1,0.1,0.6,0.6,35.0,40.0,79.0,0.0,0.05,0.05,0.0,0.05,0.0,0.03,0.03,0.0,0.03,Matches,belenenses sad
Danny Henriques,nl NED,DF,24.0,26,21,1970.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,0.8,6.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,belenenses sad
Chima Akas,ng NGA,DF,27.0,25,21,1751.0,19.5,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.5,0.5,1.1,1.6,7.0,45.0,38.0,0.05,0.05,0.1,0.05,0.1,0.02,0.06,0.08,0.02,0.08,Matches,belenenses sad
Safira,br BRA,FW,26.0,24,18,1450.0,16.1,7.0,0.0,7.0,4.0,3.0,3.0,8.0,0.0,5.5,3.1,1.7,4.8,13.0,34.0,87.0,0.43,0.0,0.43,0.25,0.25,0.34,0.11,0.45,0.19,0.3,Matches,belenenses sad
Tomás Ribeiro,pt POR,DF,22.0,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.5,1.2,9.0,47.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,belenenses sad
Sphephelo Sithole,za RSA,MF,22.0,25,17,1495.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.2,0.2,0.3,0.5,4.0,65.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,belenenses sad
Abel Camará,gw GNB,FW,31.0,24,16,1560.0,17.3,5.0,0.0,5.0,5.0,0.0,0.0,4.0,2.0,6.1,6.1,0.9,7.0,18.0,25.0,79.0,0.29,0.0,0.29,0.29,0.29,0.35,0.05,0.4,0.35,0.4,Matches,belenenses sad
Pedro Nuno,pt POR,"MF,FW",26.0,30,13,1424.0,15.8,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,4.4,4.4,2.2,6.6,19.0,54.0,73.0,0.13,0.0,0.13,0.13,0.13,0.28,0.14,0.42,0.28,0.42,Matches,belenenses sad
Yves Baraye,sn SEN,"FW,MF",29.0,13,13,1060.0,11.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,4.0,33.0,27.0,51.0,0.17,0.08,0.25,0.17,0.25,0.17,0.17,0.34,0.17,0.34,Matches,belenenses sad
Andrija Luković,rs SRB,MF,26.0,18,10,891.0,9.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,1.3,2.0,8.0,23.0,13.0,0.0,0.1,0.1,0.0,0.1,0.08,0.13,0.21,0.08,0.21,Matches,belenenses sad
Nilton Varela,pt POR,"DF,MF",20.0,17,10,781.0,8.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.6,1.0,10.0,13.0,26.0,0.12,0.12,0.23,0.12,0.23,0.04,0.07,0.11,0.04,0.11,Matches,belenenses sad
Rafael Camacho,pt POR,"FW,MF",21.0,16,9,878.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,1.1,2.6,27.0,15.0,53.0,0.0,0.1,0.1,0.0,0.1,0.15,0.12,0.27,0.15,0.27,Matches,belenenses sad
Alioune Ndour,sn SEN,FW,20.0,19,9,829.0,9.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.1,2.1,9.0,7.0,43.0,0.22,0.0,0.22,0.22,0.22,0.22,0.02,0.23,0.22,0.23,Matches,belenenses sad
Braima Sambú,pt POR,MF,20.0,13,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,1.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05,Matches,belenenses sad
Francisco Chico,pt POR,"MF,FW",23.0,12,5,549.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,8.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches,belenenses sad
César Sousa,ao ANG,MF,21.0,11,5,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.4,0.8,10.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.15,0.07,0.15,Matches,belenenses sad
Trova Boni,bf BFA,MF,21.0,6,5,441.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,belenenses sad
Licá,pt POR,"FW,DF",32.0,12,3,417.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,1.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.21,0.05,0.21,Matches,belenenses sad
Álvaro Ramalho,pt POR,GK,22.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,belenenses sad
Mateo Cassierra,co COL,FW,24.0,2,2,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches,belenenses sad
Jordan van der Gaag,nl NED,"MF,FW",22.0,4,1,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,belenenses sad
Rafael Santos,pt POR,MF,24.0,3,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,belenenses sad
Eduardo Kau,br BRA,DF,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,belenenses sad
André Lopes,pt POR,DF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,belenenses sad
João Monteiro,pt POR,MF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,belenenses sad
António Montez,pt POR,MF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,belenenses sad
Henrique Ribeiro,pt POR,DF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,belenenses sad
Luís Mota,pt POR,"FW,MF",17.0,8,0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.18,0.16,0.18,Matches,belenenses sad
Sandro,br BRA,"MF,FW",32.0,7,0,75.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,0.1,0.1,0.2,0.0,3.0,1.0,1.2,0.0,1.2,1.2,1.2,0.12,0.17,0.29,0.12,0.29,Matches,belenenses sad
Tomás Castro,pt POR,MF,22.0,4,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,belenenses sad
Jójó,cv CPV,DF,20.0,2,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,belenenses sad
Afonso Taira,pt POR,MF,29.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,belenenses sad
Martim Coxixo,pt POR,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,belenenses sad
Luca van der Gaag,nl NED,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,belenenses sad
Christian Marques,ch SUI,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,belenenses sad
