Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Seny Dieng,sn SEN,GK,26.0,28,28,2475.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,queens park rangers
Lyndon Dykes,sct SCO,FW,25.0,33,27,2410.0,26.8,8.0,3.0,11.0,8.0,0.0,0.0,1.0,0.0,8.4,8.4,3.2,11.6,23.0,61.0,138.0,0.3,0.11,0.41,0.3,0.41,0.31,0.12,0.43,0.31,0.43,Matches,queens park rangers
Sam Field,eng ENG,MF,23.0,29,26,2343.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.7,0.7,0.8,1.5,6.0,85.0,27.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,queens park rangers
Moses Odubajo,eng ENG,DF,28.0,28,23,2133.0,23.7,0.0,3.0,3.0,0.0,0.0,0.0,6.0,1.0,0.6,0.6,1.8,2.4,61.0,54.0,105.0,0.0,0.13,0.13,0.0,0.13,0.03,0.07,0.1,0.03,0.1,Matches,queens park rangers
Albert Adomah,gh GHA,"DF,MF",33.0,33,22,2205.0,24.5,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,3.1,4.4,67.0,58.0,166.0,0.08,0.12,0.2,0.08,0.2,0.05,0.13,0.18,0.05,0.18,Matches,queens park rangers
Lee Wallace,sct SCO,"DF,MF",33.0,21,21,1605.0,17.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.4,1.4,1.5,2.9,19.0,36.0,122.0,0.0,0.11,0.11,0.0,0.11,0.08,0.08,0.16,0.08,0.16,Matches,queens park rangers
Andre Dozzell,eng ENG,MF,22.0,27,18,1528.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.9,0.9,1.8,2.6,22.0,88.0,21.0,0.0,0.06,0.06,0.0,0.06,0.05,0.1,0.15,0.05,0.15,Matches,queens park rangers
Charlie Austin,eng ENG,"FW,MF",32.0,34,15,1562.0,17.4,5.0,1.0,6.0,4.0,1.0,2.0,4.0,0.0,6.6,5.0,1.6,6.6,8.0,34.0,78.0,0.29,0.06,0.35,0.23,0.29,0.38,0.09,0.47,0.29,0.38,Matches,queens park rangers
Luke Amos,eng ENG,MF,24.0,29,15,1348.0,15.0,6.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,3.5,3.5,0.9,4.4,11.0,48.0,38.0,0.4,0.0,0.4,0.4,0.4,0.24,0.06,0.29,0.24,0.29,Matches,queens park rangers
Sam McCallum,eng ENG,DF,20.0,17,15,1269.0,14.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.9,0.9,0.5,1.4,27.0,46.0,82.0,0.14,0.0,0.14,0.14,0.14,0.06,0.04,0.1,0.06,0.1,Matches,queens park rangers
Andre Gray,jm JAM,FW,30.0,28,13,1226.0,13.6,10.0,1.0,11.0,8.0,2.0,2.0,2.0,0.0,7.4,5.8,1.7,7.6,8.0,16.0,92.0,0.73,0.07,0.81,0.59,0.66,0.54,0.13,0.67,0.43,0.55,Matches,queens park rangers
Dominic Ball,eng ENG,"MF,DF",25.0,20,13,1215.0,13.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.5,1.1,10.0,52.0,12.0,0.07,0.07,0.15,0.07,0.15,0.04,0.04,0.08,0.04,0.08,Matches,queens park rangers
Jordy de Wijs,nl NED,DF,26.0,12,11,887.0,9.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.4,1.3,5.0,20.0,2.0,0.0,0.1,0.1,0.0,0.1,0.09,0.04,0.13,0.09,0.13,Matches,queens park rangers
David Marshall,sct SCO,GK,36.0,11,10,945.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,queens park rangers
Dion Sanderson,eng ENG,DF,21.0,11,10,829.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.4,0.5,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches,queens park rangers
Jeff Hendrick,ie IRL,MF,29.0,10,7,655.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.7,1.5,11.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.21,0.11,0.21,Matches,queens park rangers
George Thomas,wls WAL,"MF,FW",24.0,20,6,610.0,6.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,1.6,4.0,13.0,14.0,53.0,0.0,0.3,0.3,0.0,0.3,0.35,0.23,0.58,0.35,0.58,Matches,queens park rangers
Keiren Westwood,ie IRL,GK,36.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,queens park rangers
Osman Kakay,sl SLE,DF,23.0,13,4,514.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.7,14.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12,Matches,queens park rangers
Murphy Mahoney,eng ENG,GK,19.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,queens park rangers
Charlie Kelman,us USA,FW,19.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,2.86,0.0,2.86,Matches,queens park rangers
Jordan Archer,sct SCO,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,queens park rangers
Faysal Bettache,eng ENG,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,queens park rangers
Stephen Duke-McKenna,gy GUY,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,queens park rangers
Harry Halwax,ie IRL,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,queens park rangers
Dominic Hyam,sct SCO,DF,25.0,43,41,3757.0,41.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,3.9,3.9,0.9,4.9,70.0,229.0,12.0,0.05,0.0,0.05,0.05,0.05,0.09,0.02,0.12,0.09,0.12,Matches,coventry city
Simon Moore,eng ENG,GK,31.0,41,41,3690.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.01,0.01,0.0,0.01,Matches,coventry city
Viktor Gyökeres,se SWE,FW,23.0,45,41,3594.0,39.9,17.0,5.0,22.0,17.0,0.0,1.0,1.0,0.0,19.2,18.4,8.0,26.4,146.0,92.0,402.0,0.43,0.13,0.55,0.43,0.55,0.48,0.2,0.68,0.46,0.66,Matches,coventry city
Gustavo Hamer,nl NED,MF,24.0,39,37,3102.0,34.5,3.0,10.0,13.0,3.0,0.0,0.0,14.0,0.0,4.9,4.9,8.6,13.6,55.0,301.0,61.0,0.09,0.29,0.38,0.09,0.38,0.14,0.25,0.39,0.14,0.39,Matches,coventry city
Ian Maatsen,nl NED,DF,19.0,40,35,3152.0,35.0,3.0,1.0,4.0,3.0,0.0,0.0,9.0,1.0,3.6,3.6,4.4,8.1,102.0,121.0,196.0,0.09,0.03,0.11,0.09,0.11,0.1,0.13,0.23,0.1,0.23,Matches,coventry city
Kyle McFadzean,sct SCO,DF,34.0,37,35,3139.0,34.9,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,2.9,2.9,0.3,3.2,7.0,72.0,9.0,0.09,0.0,0.09,0.09,0.09,0.08,0.01,0.09,0.08,0.09,Matches,coventry city
Ben Sheaf,eng ENG,MF,23.0,35,33,2889.0,32.1,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,3.0,3.0,2.2,5.2,36.0,215.0,36.0,0.06,0.09,0.16,0.06,0.16,0.09,0.07,0.16,0.09,0.16,Matches,coventry city
Jamie Allen,eng ENG,MF,26.0,38,29,2623.0,29.1,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.2,3.2,3.5,6.7,58.0,128.0,96.0,0.03,0.07,0.1,0.03,0.1,0.11,0.12,0.23,0.11,0.23,Matches,coventry city
Jake Clarke-Salter,eng ENG,DF,23.0,29,27,2291.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9,0.9,0.8,1.7,27.0,99.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,coventry city
Fankaty Dabo,eng ENG,DF,25.0,29,26,2295.0,25.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.5,0.5,1.9,2.4,62.0,129.0,137.0,0.0,0.04,0.04,0.0,0.04,0.02,0.07,0.09,0.02,0.09,Matches,coventry city
Michael Rose,sct SCO,DF,25.0,29,24,2225.0,24.7,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,1.1,2.5,17.0,95.0,11.0,0.08,0.08,0.16,0.08,0.16,0.06,0.04,0.1,0.06,0.1,Matches,coventry city
Todd Kane,eng ENG,DF,27.0,29,23,2123.0,23.6,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,6.3,7.3,65.0,64.0,191.0,0.04,0.17,0.21,0.04,0.21,0.04,0.27,0.31,0.04,0.31,Matches,coventry city
Matthew Godden,eng ENG,FW,30.0,24,17,1572.0,17.5,12.0,2.0,14.0,9.0,3.0,3.0,0.0,0.0,10.1,7.8,2.2,9.9,14.0,38.0,124.0,0.69,0.11,0.8,0.52,0.63,0.58,0.12,0.7,0.44,0.57,Matches,coventry city
Jake Bidwell,eng ENG,DF,28.0,16,13,1138.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.7,1.3,9.0,22.0,43.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,coventry city
Martyn Waghorn,eng ENG,"FW,MF",31.0,27,11,1165.0,12.9,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,4.2,4.2,1.7,5.9,16.0,25.0,83.0,0.08,0.15,0.23,0.08,0.23,0.33,0.13,0.46,0.33,0.46,Matches,coventry city
Liam Kelly,sct SCO,MF,31.0,16,8,825.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.1,8.0,44.0,10.0,0.0,0.11,0.11,0.0,0.11,0.05,0.07,0.12,0.05,0.12,Matches,coventry city
Jordan Shipley,ie IRL,"MF,DF",23.0,11,8,609.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.9,1.9,0.7,2.7,12.0,24.0,36.0,0.15,0.0,0.15,0.15,0.15,0.29,0.11,0.39,0.29,0.39,Matches,coventry city
Ben Wilson,eng ENG,GK,28.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,coventry city
Tyler Walker,eng ENG,FW,24.0,19,4,505.0,5.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.5,1.5,0.3,1.8,4.0,3.0,30.0,0.36,0.0,0.36,0.36,0.36,0.27,0.05,0.32,0.27,0.32,Matches,coventry city
Josh Eccles,eng ENG,DF,21.0,5,3,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,5.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.11,0.04,0.11,Matches,coventry city
Julien Dacosta,fr FRA,DF,25.0,4,2,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,coventry city
Jodi Jones,mt MLT,"MF,DF",23.0,9,0,102.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,4.0,11.0,15.0,0.0,0.88,0.88,0.0,0.88,0.04,0.3,0.34,0.04,0.34,Matches,coventry city
Fabio Tavares,eng ENG,FW,20.0,7,0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,0.12,0.0,0.12,0.12,0.12,Matches,coventry city
Ryan Howley,wls WAL,MF,17.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,coventry city
Will Bapaga,eng ENG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,coventry city
Ricardo Dinanga,ie IRL,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,coventry city
Josh Pask,eng ENG,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,coventry city
Josh Reid,sct SCO,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,coventry city
Sepp van den Berg,nl NED,DF,19.0,45,43,3971.0,44.1,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.5,0.5,2.2,2.7,53.0,182.0,62.0,0.02,0.02,0.05,0.02,0.05,0.01,0.05,0.06,0.01,0.06,Matches,preston north end
Ben Whiteman,eng ENG,MF,25.0,44,42,3642.0,40.5,4.0,4.0,8.0,4.0,0.0,1.0,13.0,0.0,4.0,3.2,5.2,8.4,17.0,249.0,21.0,0.1,0.1,0.2,0.1,0.2,0.1,0.13,0.23,0.08,0.21,Matches,preston north end
Andrew Hughes,wls WAL,DF,29.0,40,40,3503.0,38.9,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,2.5,2.5,0.7,3.3,56.0,138.0,43.0,0.03,0.0,0.03,0.03,0.03,0.07,0.02,0.08,0.07,0.08,Matches,preston north end
Emil Riis Jakobsen,dk DEN,FW,23.0,44,38,3090.0,34.3,16.0,5.0,21.0,14.0,2.0,2.0,4.0,0.0,13.5,11.9,3.7,15.6,59.0,33.0,268.0,0.47,0.15,0.61,0.41,0.55,0.39,0.11,0.5,0.35,0.45,Matches,preston north end
Alan Browne,ie IRL,MF,26.0,39,35,3210.0,35.7,4.0,5.0,9.0,4.0,0.0,0.0,6.0,1.0,4.4,4.4,3.9,8.3,75.0,170.0,140.0,0.11,0.14,0.25,0.11,0.25,0.12,0.11,0.23,0.12,0.23,Matches,preston north end
Daniel Johnson,jm JAM,MF,28.0,41,35,3179.0,35.3,7.0,5.0,12.0,5.0,2.0,2.0,9.0,0.0,6.2,4.6,6.2,10.8,59.0,195.0,186.0,0.2,0.14,0.34,0.14,0.28,0.17,0.18,0.35,0.13,0.3,Matches,preston north end
Patrick Bauer,de GER,DF,28.0,34,34,2858.0,31.8,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.6,1.6,0.8,2.4,4.0,56.0,9.0,0.09,0.0,0.09,0.09,0.09,0.05,0.02,0.08,0.05,0.08,Matches,preston north end
Josh Earl,eng ENG,DF,22.0,29,24,2152.0,23.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,1.8,3.4,52.0,78.0,112.0,0.04,0.04,0.08,0.04,0.08,0.07,0.07,0.14,0.07,0.14,Matches,preston north end
Brad Potts,eng ENG,"DF,FW",27.0,35,23,1979.0,22.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,3.1,3.1,1.8,4.9,72.0,68.0,126.0,0.05,0.09,0.14,0.05,0.14,0.14,0.08,0.22,0.14,0.22,Matches,preston north end
Cameron Archer,eng ENG,FW,20.0,20,18,1619.0,18.0,7.0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,7.2,7.2,2.1,9.3,37.0,28.0,131.0,0.39,0.06,0.44,0.39,0.44,0.4,0.12,0.52,0.4,0.52,Matches,preston north end
Greg Cunningham,ie IRL,"DF,FW",30.0,21,17,1357.0,15.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.0,1.3,10.0,62.0,49.0,0.0,0.07,0.07,0.0,0.07,0.02,0.07,0.09,0.02,0.09,Matches,preston north end
Alistair McCann,nir NIR,"MF,DF",21.0,28,16,1570.0,17.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.4,1.4,24.0,63.0,47.0,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,Matches,preston north end
Jordan Storey,eng ENG,DF,23.0,17,15,1445.0,16.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.7,1.1,11.0,33.0,4.0,0.0,0.06,0.06,0.0,0.06,0.03,0.04,0.07,0.03,0.07,Matches,preston north end
Seán Maguire,ie IRL,FW,27.0,26,15,1328.0,14.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,3.8,3.8,2.6,6.4,22.0,37.0,101.0,0.07,0.14,0.2,0.07,0.2,0.26,0.17,0.44,0.26,0.44,Matches,preston north end
Ryan Ledson,eng ENG,MF,23.0,25,15,1291.0,14.3,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,3.2,3.8,3.0,71.0,17.0,0.0,0.21,0.21,0.0,0.21,0.04,0.22,0.27,0.04,0.27,Matches,preston north end
Ched Evans,wls WAL,FW,32.0,23,14,1335.0,14.8,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,4.1,4.1,1.7,5.9,23.0,27.0,89.0,0.13,0.13,0.27,0.13,0.27,0.28,0.12,0.4,0.28,0.4,Matches,preston north end
Liam Lindsay,sct SCO,DF,25.0,15,13,1171.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.6,0.6,0.1,0.7,4.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.05,0.05,0.05,Matches,preston north end
Tom Barkhuizen,eng ENG,"DF,FW",28.0,13,10,788.0,8.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.3,2.0,19.0,20.0,40.0,0.0,0.23,0.23,0.0,0.23,0.08,0.15,0.23,0.08,0.23,Matches,preston north end
Scott Sinclair,eng ENG,"FW,MF",32.0,23,6,739.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.8,1.8,0.2,1.9,16.0,10.0,51.0,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.23,0.22,0.23,Matches,preston north end
Bambo Diaby,sn SEN,DF,23.0,7,4,440.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches,preston north end
Joe Rafferty,ie IRL,"DF,MF",27.0,5,2,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,preston north end
Matthew Olosunde,us USA,DF,23.0,2,1,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,preston north end
Declan Rudd,eng ENG,GK,30.0,1,1,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,preston north end
Josh Murphy,eng ENG,"FW,DF",26.0,12,0,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,10.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.18,0.06,0.23,0.18,0.23,Matches,preston north end
Connor Wickham,eng ENG,FW,28.0,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,preston north end
Mikey O'Neill,eng ENG,FW,17.0,3,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49,1.6,2.09,0.49,2.09,Matches,preston north end
Paul Huntington,eng ENG,DF,33.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0.72,0.72,Matches,preston north end
Joe Rodwell-Grant,eng ENG,"FW,MF",18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,preston north end
Tom Bayliss,eng ENG,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,preston north end
Josh Harrop,eng ENG,MF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,preston north end
Mathew Hudson,eng ENG,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,preston north end
Connor Ripley,eng ENG,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,preston north end
Joe Allen,wls WAL,MF,31.0,41,38,3478.0,38.6,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.8,2.8,40.0,147.0,35.0,0.0,0.03,0.03,0.0,0.03,0.03,0.05,0.07,0.03,0.07,Matches,stoke city
Jacob Brown,sct SCO,FW,23.0,45,38,3249.0,36.1,13.0,4.0,17.0,13.0,0.0,0.0,8.0,0.0,11.1,11.1,1.7,12.8,76.0,31.0,271.0,0.36,0.11,0.47,0.36,0.47,0.31,0.05,0.36,0.31,0.36,Matches,stoke city
Ben Wilmot,eng ENG,DF,21.0,35,31,2844.0,31.6,1.0,3.0,4.0,1.0,0.0,0.0,10.0,0.0,2.2,2.2,1.0,3.2,61.0,166.0,41.0,0.03,0.09,0.13,0.03,0.13,0.07,0.03,0.1,0.07,0.1,Matches,stoke city
Tommy Smith,eng ENG,DF,29.0,32,30,2684.0,29.8,1.0,6.0,7.0,1.0,0.0,0.0,6.0,1.0,0.8,0.8,3.8,4.6,40.0,129.0,129.0,0.03,0.2,0.23,0.03,0.23,0.03,0.13,0.15,0.03,0.15,Matches,stoke city
Mario Vrančić,ba BIH,MF,32.0,30,24,2031.0,22.6,3.0,5.0,8.0,3.0,0.0,1.0,3.0,0.0,3.2,2.5,6.8,9.2,27.0,122.0,71.0,0.13,0.22,0.35,0.13,0.35,0.14,0.3,0.44,0.11,0.41,Matches,stoke city
Taylor Harwood-Bellis,eng ENG,DF,19.0,22,22,1959.0,21.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.4,1.4,0.4,1.8,16.0,89.0,9.0,0.0,0.05,0.05,0.0,0.05,0.06,0.02,0.08,0.06,0.08,Matches,stoke city
Lewis Baker,eng ENG,MF,26.0,21,20,1798.0,20.0,8.0,2.0,10.0,5.0,3.0,3.0,1.0,0.0,4.6,2.3,3.2,5.4,14.0,68.0,35.0,0.4,0.1,0.5,0.25,0.35,0.23,0.16,0.39,0.11,0.27,Matches,stoke city
Phil Jagielka,eng ENG,DF,38.0,20,20,1775.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,1.4,2.6,6.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,Matches,stoke city
Romaine Sawyers,kn SKN,MF,29.0,25,19,1739.0,19.3,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,1.9,2.8,18.0,104.0,40.0,0.1,0.16,0.26,0.1,0.26,0.05,0.1,0.14,0.05,0.14,Matches,stoke city
Josef Bursik,eng ENG,GK,21.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,stoke city
Steven Fletcher,sct SCO,FW,34.0,35,16,1502.0,16.7,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,5.8,5.8,1.2,6.9,16.0,39.0,107.0,0.18,0.0,0.18,0.18,0.18,0.35,0.07,0.42,0.35,0.42,Matches,stoke city
Sam Clucas,eng ENG,MF,30.0,25,16,1477.0,16.4,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,2.8,2.8,2.8,5.5,18.0,38.0,65.0,0.12,0.18,0.3,0.12,0.3,0.17,0.17,0.34,0.17,0.34,Matches,stoke city
James Chester,wls WAL,DF,32.0,17,16,1432.0,15.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.6,1.6,0.2,1.7,3.0,47.0,0.0,0.0,0.13,0.13,0.0,0.13,0.1,0.01,0.11,0.1,0.11,Matches,stoke city
Harry Souttar,au AUS,DF,22.0,16,16,1427.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.2,1.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,stoke city
Jack Bonham,ie IRL,GK,27.0,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,stoke city
Nick Powell,eng ENG,"MF,FW",27.0,18,14,1188.0,13.2,6.0,2.0,8.0,6.0,0.0,0.0,2.0,0.0,4.3,4.3,2.6,6.9,13.0,70.0,81.0,0.45,0.15,0.61,0.45,0.61,0.33,0.2,0.52,0.33,0.52,Matches,stoke city
Leo Skiri Østigård,no NOR,DF,21.0,13,12,1101.0,12.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,0.2,1.2,21.0,49.0,7.0,0.08,0.0,0.08,0.08,0.08,0.09,0.01,0.1,0.09,0.1,Matches,stoke city
