Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Pedro Bigas,es ESP,DF,30.0,17.2,6,0,0,16,11,0,2,18,10,0.0,0.0,0,73.0,35.0,11.0,76.1,Matches,elche
Tete Morente,es ESP,MF,24.0,18.1,4,0,0,32,22,8,74,12,14,0.0,0.0,0,90.0,22.0,21.0,51.2,Matches,elche
Pere Milla,es ESP,"MF,FW",28.0,18.3,4,0,0,17,50,9,13,5,15,0.0,1.0,0,104.0,31.0,43.0,41.9,Matches,elche
Raúl Guti,es ESP,MF,24.0,18.1,4,1,1,16,34,0,9,25,15,0.0,0.0,0,106.0,9.0,17.0,34.6,Matches,elche
Gonzalo Verdú,es ESP,DF,32.0,15.5,11,0,0,23,14,0,0,13,9,0.0,1.0,0,58.0,27.0,23.0,54.0,Matches,elche
Lucas Pérez,es ESP,FW,32.0,14.1,0,0,0,5,15,10,45,3,1,1.0,0.0,0,41.0,2.0,10.0,16.7,Matches,elche
Kiko Casilla,es ESP,GK,34.0,14.0,3,0,0,0,1,0,0,1,0,0.0,0.0,0,21.0,3.0,0.0,100.0,Matches,elche
Antonio Barragán,es ESP,DF,34.0,11.3,5,0,0,19,17,0,33,17,14,0.0,2.0,0,54.0,8.0,2.0,80.0,Matches,elche
Guido Carrillo,ar ARG,FW,30.0,13.0,3,0,0,33,25,6,1,1,4,0.0,0.0,0,38.0,80.0,60.0,57.1,Matches,elche
Josan,es ESP,"DF,MF",31.0,13.5,2,0,0,14,30,4,74,10,22,0.0,0.0,0,60.0,3.0,16.0,15.8,Matches,elche
Iván Marcone,ar ARG,MF,31.0,9.0,5,0,0,12,4,0,1,12,14,0.0,0.0,0,59.0,6.0,3.0,66.7,Matches,elche
Darío Benedetto,ar ARG,"FW,MF",31.0,6.6,1,0,0,3,6,3,6,1,1,0.0,0.0,0,12.0,10.0,14.0,41.7,Matches,elche
Javier Pastore,ar ARG,"MF,FW",32.0,5.8,2,1,0,7,5,1,8,4,3,0.0,0.0,0,26.0,4.0,6.0,40.0,Matches,elche
Ezequiel Ponce,ar ARG,FW,24.0,7.4,1,1,0,14,11,6,6,1,4,0.0,0.0,0,29.0,17.0,25.0,40.5,Matches,elche
Kike Pérez,es ESP,"MF,FW",24.0,5.8,1,0,0,17,6,1,7,3,6,0.0,0.0,0,39.0,14.0,11.0,56.0,Matches,elche
Pablo Piatti,ar ARG,"MF,FW",32.0,3.5,0,0,0,8,8,1,3,2,4,0.0,0.0,0,17.0,7.0,7.0,50.0,Matches,elche
Lucas Olaza,uy URU,DF,27.0,3.3,1,0,0,3,4,0,16,4,3,0.0,0.0,0,25.0,1.0,2.0,33.3,Matches,elche
John Donald,es ESP,DF,20.0,2.0,0,0,0,2,0,0,0,3,4,0.0,0.0,0,12.0,2.0,4.0,33.3,Matches,elche
Diego López,es ESP,GK,39.0,35.3,4,0,0,0,6,0,0,1,0,0.0,0.0,0,49.0,10.0,0.0,100.0,Matches,espanyol
Sergi Darder,es ESP,MF,27.0,34.7,4,0,0,28,38,0,70,26,22,0.0,0.0,0,171.0,12.0,16.0,42.9,Matches,espanyol
Raúl de Tomás,es ESP,FW,26.0,32.4,7,2,1,35,55,31,22,6,11,1.0,1.0,0,67.0,34.0,37.0,47.9,Matches,espanyol
Sergi Gómez,es ESP,DF,29.0,30.2,1,1,0,11,4,0,0,40,24,0.0,0.0,0,103.0,39.0,50.0,43.8,Matches,espanyol
Pedrosa,es ESP,DF,23.0,30.2,8,0,0,19,45,0,115,25,30,0.0,0.0,1,163.0,17.0,20.0,45.9,Matches,espanyol
Javi Puado,es ESP,"MF,FW",23.0,24.9,5,0,0,23,25,6,18,11,14,0.0,0.0,0,91.0,13.0,35.0,27.1,Matches,espanyol
Adri Embarba,es ESP,"FW,MF",29.0,22.1,4,0,0,30,43,7,192,19,29,0.0,0.0,0,108.0,17.0,31.0,35.4,Matches,espanyol
Aleix Vidal,es ESP,"DF,MF",31.0,21.1,10,0,0,24,31,1,52,25,25,0.0,1.0,0,127.0,10.0,9.0,52.6,Matches,espanyol
Óscar Gil,es ESP,DF,24.0,18.8,7,0,0,36,24,2,38,19,35,0.0,0.0,0,72.0,6.0,24.0,20.0,Matches,espanyol
Yangel Herrera,ve VEN,MF,23.0,18.3,7,1,1,44,34,1,9,19,31,0.0,0.0,0,128.0,55.0,60.0,47.8,Matches,espanyol
Keidi Bare,al ALB,MF,23.0,16.5,9,0,0,25,29,0,7,15,17,1.0,0.0,0,90.0,13.0,30.0,30.2,Matches,espanyol
Óscar Melendo,es ESP,"MF,FW",23.0,11.0,0,0,0,9,37,0,4,1,5,0.0,0.0,0,56.0,6.0,15.0,28.6,Matches,espanyol
Fernando Calero,es ESP,DF,25.0,12.1,3,0,0,10,6,0,0,16,10,0.0,1.0,0,46.0,21.0,22.0,48.8,Matches,espanyol
Tonny Vilhena,nl NED,"MF,FW",26.0,10.3,4,0,0,16,10,2,32,8,6,0.0,0.0,0,36.0,9.0,12.0,42.9,Matches,espanyol
Manu Morlanes,es ESP,MF,22.0,12.7,6,1,0,13,11,0,6,13,15,0.0,0.0,0,78.0,17.0,24.0,41.5,Matches,espanyol
David López,es ESP,"MF,DF",31.0,8.3,1,0,0,9,6,0,0,10,13,0.0,0.0,0,56.0,21.0,17.0,55.3,Matches,espanyol
Nico Ribaudo,es ESP,"MF,FW",20.0,12.4,5,1,1,26,36,3,16,7,6,0.0,0.0,0,49.0,9.0,36.0,20.0,Matches,espanyol
Loren Morón,es ESP,"FW,MF",27.0,6.3,0,0,0,10,15,7,5,2,4,0.0,0.0,0,15.0,19.0,29.0,39.6,Matches,espanyol
Landry Dimata,be BEL,"FW,MF",23.0,6.0,0,0,0,14,20,3,0,1,2,0.0,0.0,0,14.0,17.0,24.0,41.5,Matches,espanyol
Wu Lei,cn CHN,"FW,MF",29.0,5.3,0,0,0,5,5,5,4,4,2,0.0,0.0,0,16.0,8.0,22.0,26.7,Matches,espanyol
Fran Mérida,es ESP,MF,31.0,3.0,2,1,0,6,6,0,8,6,3,0.0,0.0,0,29.0,0.0,4.0,0.0,Matches,espanyol
Dídac Vilà,es ESP,"DF,MF",32.0,2.3,3,0,0,7,1,0,2,3,5,0.0,0.0,0,8.0,3.0,3.0,50.0,Matches,espanyol
Rubén,es ESP,DF,20.0,1.7,0,0,0,4,1,0,9,2,1,0.0,0.0,0,4.0,5.0,2.0,71.4,Matches,espanyol
Oier Olazábal,es ESP,GK,31.0,1.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches,espanyol
Joan García,es ESP,GK,20.0,1.2,0,0,0,0,0,0,0,1,0,0.0,0.0,0,4.0,0.0,0.0,,Matches,espanyol
Miguel Juan Llambrich,es ESP,DF,25.0,0.8,0,0,0,0,1,0,1,0,2,0.0,0.0,0,6.0,0.0,2.0,0.0,Matches,espanyol
Lluís Recasens,es ESP,DF,19.0,0.5,0,0,0,0,0,0,0,2,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches,espanyol
Daniel Villahermosa,es ESP,MF,20.0,0.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,espanyol
Jofre,es ESP,"MF,DF",20.0,0.2,0,0,0,0,4,0,3,0,1,1.0,0.0,0,0.0,1.0,0.0,100.0,Matches,espanyol
Gori,es ESP,MF,19.0,0.1,1,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches,espanyol
Álvaro Vadillo,es ESP,"DF,MF",26.0,0.1,1,0,0,1,1,0,1,0,1,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,espanyol
Victor Perea,es ESP,DF,21.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,espanyol
Djené,tg TOG,DF,29.0,34.6,11,1,0,47,36,1,22,59,26,0.0,2.0,0,222.0,52.0,31.0,62.7,Matches,getafe
Nemanja Maksimović,rs SRB,MF,26.0,32.6,5,0,0,13,13,0,13,71,32,0.0,0.0,0,143.0,47.0,42.0,52.8,Matches,getafe
Enes Ünal,tr TUR,FW,24.0,31.1,8,0,0,77,71,14,14,5,22,0.0,0.0,0,77.0,142.0,164.0,46.4,Matches,getafe
Mathías Olivera,uy URU,DF,23.0,31.1,10,0,0,55,46,3,63,55,47,0.0,0.0,0,195.0,111.0,111.0,50.0,Matches,getafe
Damián Suárez,uy URU,DF,33.0,30.1,13,0,0,46,33,1,130,31,47,0.0,0.0,0,193.0,25.0,29.0,46.3,Matches,getafe
Jorge Cuenca,es ESP,DF,21.0,29.8,6,2,0,33,14,0,5,39,32,0.0,0.0,0,144.0,79.0,38.0,67.5,Matches,getafe
Stefan Mitrović,rs SRB,DF,31.0,29.6,8,1,0,18,4,0,0,22,8,0.0,0.0,0,106.0,56.0,30.0,65.1,Matches,getafe
Mauro Arambarri,uy URU,MF,25.0,29.6,13,0,0,51,48,0,116,32,37,0.0,1.0,0,182.0,27.0,26.0,50.9,Matches,getafe
Carles Aleñá,es ESP,MF,23.0,25.8,6,1,0,50,37,1,44,15,19,0.0,0.0,0,129.0,13.0,25.0,34.2,Matches,getafe
Sandro Ramírez,es ESP,FW,26.0,16.2,7,0,0,31,45,11,39,2,3,0.0,0.0,0,54.0,14.0,23.0,37.8,Matches,getafe
Borja Mayoral,es ESP,FW,24.0,11.6,3,0,0,13,20,4,7,4,5,0.0,0.0,0,47.0,21.0,30.0,41.2,Matches,getafe
Florentino Luís,pt POR,MF,21.0,11.0,2,0,0,18,2,0,2,21,25,0.0,0.0,0,70.0,17.0,22.0,43.6,Matches,getafe
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",23.0,10.5,2,0,0,8,11,1,43,11,11,0.0,0.0,0,53.0,9.0,15.0,37.5,Matches,getafe
Iglesias,es ESP,DF,23.0,8.0,1,0,0,16,17,1,46,10,10,0.0,0.0,0,51.0,10.0,14.0,41.7,Matches,getafe
Jakub Jankto,cz CZE,"DF,MF",25.0,6.5,1,1,0,3,7,0,27,4,7,0.0,0.0,0,38.0,2.0,3.0,40.0,Matches,getafe
Okay Yokuşlu,tr TUR,"DF,MF",27.0,5.2,1,0,0,6,5,0,0,5,8,0.0,0.0,0,35.0,10.0,7.0,58.8,Matches,getafe
Erick Cabaco,uy URU,DF,26.0,4.5,4,1,1,7,4,0,1,4,1,0.0,0.0,1,14.0,8.0,6.0,57.1,Matches,getafe
Jaime Mata,es ESP,FW,32.0,7.5,7,0,0,25,17,9,10,1,5,0.0,0.0,0,21.0,25.0,54.0,31.6,Matches,getafe
Darío Poveda,es ESP,"FW,MF",24.0,4.2,0,0,0,3,2,2,5,1,0,0.0,0.0,0,15.0,12.0,14.0,46.2,Matches,getafe
David Timor,es ESP,MF,31.0,3.8,2,0,0,6,2,0,9,1,1,0.0,0.0,0,21.0,7.0,11.0,38.9,Matches,getafe
Allan Nyom,cm CMR,DF,33.0,2.7,1,0,0,1,3,0,3,2,1,0.0,0.0,0,12.0,4.0,2.0,66.7,Matches,getafe
Gonzalo Villar,es ESP,MF,23.0,3.3,0,0,0,9,13,0,1,1,3,0.0,0.0,0,18.0,3.0,5.0,37.5,Matches,getafe
José Juan Macías,mx MEX,"FW,MF",21.0,2.2,1,0,0,1,11,4,3,1,0,1.0,0.0,0,5.0,4.0,6.0,40.0,Matches,getafe
Jonathan Silva,ar ARG,"DF,FW",27.0,2.5,4,0,0,10,5,0,10,3,8,0.0,0.0,0,17.0,1.0,2.0,33.3,Matches,getafe
Vitolo,es ESP,MF,31.0,2.5,0,0,0,7,9,1,2,1,2,0.0,0.0,0,7.0,4.0,3.0,57.1,Matches,getafe
Emmanuel Amankwaa Akurugu,gh GHA,DF,19.0,0.9,0,0,0,1,1,0,4,0,0,0.0,0.0,0,4.0,2.0,2.0,50.0,Matches,getafe
Chema,es ESP,MF,29.0,0.5,1,1,0,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches,getafe
Marc Cucurella,es ESP,"MF,DF",23.0,0.3,0,0,0,0,1,0,2,0,0,0.0,0.0,0,4.0,0.0,0.0,,Matches,getafe
Hugo Duro,es ESP,"DF,MF",21.0,0.1,0,0,0,1,1,0,0,0,0,0.0,0.0,0,1.0,2.0,1.0,66.7,Matches,getafe
Pablo Maffeo,es ESP,DF,24.0,32.7,10,0,0,32,59,3,109,46,47,3.0,0.0,0,170.0,59.0,57.0,50.9,Matches,mallorca
Dani Rodríguez,es ESP,"MF,FW",33.0,31.5,7,0,0,65,69,3,55,20,31,0.0,0.0,0,175.0,39.0,59.0,39.8,Matches,mallorca
Brian Oliván,es ESP,DF,27.0,24.3,7,0,0,31,7,4,73,28,20,1.0,1.0,0,113.0,21.0,36.0,36.8,Matches,mallorca
Iddrisu Baba,gh GHA,MF,25.0,21.5,9,0,0,42,38,0,5,24,30,0.0,0.0,0,187.0,41.0,34.0,54.7,Matches,mallorca
Manolo Reina,es ESP,GK,36.0,21.0,5,1,0,0,5,0,0,1,0,0.0,0.0,1,15.0,5.0,1.0,83.3,Matches,mallorca
Jaume Costa,es ESP,DF,33.0,20.3,5,1,0,21,26,2,75,23,26,0.0,0.0,0,100.0,25.0,31.0,44.6,Matches,mallorca
Antonio Sánchez,es ESP,"MF,FW",24.0,18.0,3,1,0,40,27,3,16,32,24,0.0,0.0,0,148.0,11.0,10.0,52.4,Matches,mallorca
Ángel Rodríguez,es ESP,"FW,MF",34.0,17.2,4,0,0,37,23,17,10,3,9,1.0,0.0,0,47.0,19.0,30.0,38.8,Matches,mallorca
Takefusa Kubo,jp JPN,"FW,MF",20.0,17.8,4,0,0,17,47,5,51,8,19,0.0,0.0,0,101.0,11.0,14.0,44.0,Matches,mallorca
Antonio Raillo,es ESP,DF,29.0,17.0,8,0,0,20,14,1,1,18,7,0.0,0.0,1,66.0,27.0,28.0,49.1,Matches,mallorca
Salva Sevilla,es ESP,MF,37.0,16.7,2,0,0,15,9,0,54,14,12,0.0,0.0,0,114.0,2.0,6.0,25.0,Matches,mallorca
Franco Russo,ar ARG,DF,26.0,16.3,7,2,2,26,11,1,1,27,10,0.0,2.0,1,82.0,29.0,33.0,46.8,Matches,mallorca
Iñigo Ruiz de Galarreta,es ESP,MF,27.0,15.3,4,0,0,25,33,0,14,20,21,0.0,0.0,0,109.0,18.0,12.0,60.0,Matches,mallorca
Vedat Muriqi,xk KVX,FW,27.0,16.0,6,0,0,27,16,7,7,6,3,0.0,0.0,0,42.0,116.0,98.0,54.2,Matches,mallorca
Lee Kangin,kr KOR,"MF,FW",20.0,15.7,4,1,1,23,36,1,73,5,6,0.0,0.0,1,77.0,16.0,39.0,29.1,Matches,mallorca
Sergio Rico,es ESP,GK,27.0,14.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,14.0,2.0,1.0,66.7,Matches,mallorca
Rodrigo Battaglia,ar ARG,MF,30.0,13.1,4,0,0,28,18,0,1,10,16,0.0,1.0,0,82.0,32.0,24.0,57.1,Matches,mallorca
Amath,sn SEN,"FW,MF",25.0,9.8,5,0,0,19,18,6,7,7,11,0.0,0.0,0,34.0,5.0,20.0,20.0,Matches,mallorca
Fernando Niño,es ESP,FW,20.0,9.8,2,0,0,18,19,3,1,3,4,1.0,0.0,0,31.0,46.0,52.0,46.9,Matches,mallorca
Abdón Prats,es ESP,FW,28.0,7.1,3,0,0,8,15,2,2,1,2,0.0,0.0,0,21.0,31.0,30.0,50.8,Matches,mallorca
Jordi Mboula,es ESP,FW,22.0,4.8,2,0,0,6,9,5,12,3,2,0.0,1.0,0,20.0,10.0,9.0,52.6,Matches,mallorca
Aleksandar Sedlar,rs SRB,"DF,MF",29.0,4.5,5,1,1,9,6,0,0,5,3,0.0,0.0,0,22.0,8.0,5.0,61.5,Matches,mallorca
Giovanni González,uy URU,DF,26.0,4.1,1,0,0,3,3,0,10,4,3,0.0,0.0,0,20.0,6.0,12.0,33.3,Matches,mallorca
Joan Sastre Vanrell,es ESP,DF,24.0,2.9,1,0,0,3,6,0,6,2,3,0.0,1.0,0,10.0,4.0,3.0,57.1,Matches,mallorca
Leonardo Román,es ESP,GK,21.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,mallorca
Lago Junior,ci CIV,"FW,MF",30.0,2.0,0,0,0,5,7,0,5,2,2,0.0,0.0,0,6.0,4.0,10.0,28.6,Matches,mallorca
Javier Llabrés,es ESP,"FW,MF",18.0,1.5,0,0,0,0,0,1,4,0,1,0.0,0.0,0,9.0,1.0,1.0,50.0,Matches,mallorca
Matthew Hoppe,us USA,"FW,MF",20.0,1.5,0,0,0,4,1,2,0,0,0,0.0,0.0,0,6.0,2.0,10.0,16.7,Matches,mallorca
Aleix Febas,es ESP,MF,25.0,1.3,1,0,0,2,5,0,0,0,1,0.0,0.0,0,9.0,1.0,2.0,33.3,Matches,mallorca
Dominik Greif,sk SVK,GK,24.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,Matches,mallorca
Josep Antoni Gayá,es ESP,DF,21.0,0.6,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,mallorca
Alfonso Espino,uy URU,DF,29.0,37.0,6,0,0,50,43,6,150,54,63,0.0,1.0,0,278.0,46.0,54.0,46.0,Matches,cadiz
Álvaro Negredo,es ESP,FW,35.0,24.0,3,0,0,16,34,11,15,2,3,1.0,1.0,0,40.0,114.0,111.0,50.7,Matches,cadiz
Fali,es ESP,"DF,MF",27.0,20.0,6,0,0,19,11,0,11,24,19,0.0,0.0,0,110.0,31.0,26.0,54.4,Matches,cadiz
Álex Fernández,es ESP,MF,28.0,22.8,2,0,0,15,23,2,69,30,31,0.0,0.0,0,164.0,18.0,30.0,37.5,Matches,cadiz
Carlos Akapo,gq EQG,DF,28.0,20.5,4,0,0,23,25,2,45,51,31,0.0,1.0,0,112.0,37.0,32.0,53.6,Matches,cadiz
Anthony Lozano,hn HON,"FW,MF",28.0,18.6,8,0,0,43,38,9,26,2,4,4.0,0.0,0,64.0,44.0,75.0,37.0,Matches,cadiz
Víctor Chust,es ESP,DF,21.0,20.3,2,0,0,14,8,0,2,16,10,0.0,2.0,0,124.0,30.0,36.0,45.5,Matches,cadiz
Rubén Sobrino,es ESP,"FW,MF",29.0,20.7,4,0,0,46,33,4,14,21,17,0.0,0.0,0,107.0,38.0,55.0,40.9,Matches,cadiz
Isaac Carcelen,es ESP,"DF,MF",28.0,17.2,2,0,0,23,25,1,49,34,29,0.0,0.0,0,114.0,15.0,18.0,45.5,Matches,cadiz
Salvi,es ESP,"MF,FW",30.0,15.5,3,1,1,9,16,1,65,6,10,0.0,0.0,0,78.0,15.0,18.0,45.5,Matches,cadiz
Jens Jønsson,dk DEN,MF,28.0,14.5,3,0,0,16,8,1,5,34,29,0.0,0.0,0,83.0,28.0,13.0,68.3,Matches,cadiz
Varazdat Haroyan,am ARM,DF,28.0,16.0,9,0,0,22,6,1,1,15,21,0.0,0.0,0,68.0,29.0,19.0,60.4,Matches,cadiz
Tomás Alarcón,cl CHI,MF,22.0,15.8,5,0,0,19,9,1,64,30,20,0.0,2.0,0,107.0,15.0,19.0,44.1,Matches,cadiz
Luis Hernández,es ESP,DF,32.0,15.2,5,0,0,9,7,1,9,16,5,0.0,0.0,0,68.0,14.0,17.0,45.2,Matches,cadiz
Rubén Alcaraz,es ESP,MF,30.0,12.3,7,0,0,30,35,1,23,13,20,0.0,1.0,0,86.0,22.0,23.0,48.9,Matches,cadiz
Iván Alejo,es ESP,"MF,FW",26.0,11.8,7,0,0,37,33,5,97,8,15,0.0,1.0,0,74.0,11.0,12.0,47.8,Matches,cadiz
Lucas Pérez,es ESP,"FW,MF",32.0,11.8,1,0,0,4,9,10,67,0,3,0.0,0.0,0,34.0,1.0,11.0,8.3,Matches,cadiz
Oussama Idrissi,ma MAR,MF,25.0,10.0,2,0,0,10,3,2,45,3,4,0.0,0.0,0,48.0,0.0,8.0,0.0,Matches,cadiz
Cala,es ESP,DF,31.0,10.5,8,1,1,11,7,1,0,12,4,0.0,2.0,0,44.0,15.0,15.0,50.0,Matches,cadiz
Fede San Emeterio,es ESP,MF,24.0,9.2,3,0,0,26,10,0,0,8,5,0.0,0.0,0,46.0,11.0,5.0,68.8,Matches,cadiz
Alberto Perea,es ESP,MF,30.0,8.6,2,0,0,7,20,0,48,9,9,0.0,0.0,0,54.0,2.0,9.0,18.2,Matches,cadiz
Santiago Arzamendia,py PAR,MF,23.0,5.2,2,0,0,6,4,1,18,4,6,0.0,0.0,0,36.0,12.0,19.0,38.7,Matches,cadiz
Chapela,es ESP,"MF,FW",22.0,4.4,0,0,0,4,9,1,12,4,2,0.0,0.0,0,22.0,4.0,6.0,40.0,Matches,cadiz
José Mari,es ESP,MF,33.0,4.3,3,1,1,8,7,0,1,7,7,0.0,0.0,0,25.0,4.0,7.0,36.4,Matches,cadiz
Milutin Osmajić,me MNE,"FW,MF",22.0,2.9,0,0,0,3,7,5,2,1,1,0.0,0.0,0,9.0,12.0,22.0,35.3,Matches,cadiz
Álvaro Bastida,es ESP,MF,17.0,2.2,1,0,0,1,0,0,0,3,4,0.0,0.0,0,12.0,1.0,8.0,11.1,Matches,cadiz
Álvaro Jiménez,es ESP,"MF,FW",26.0,2.6,0,0,0,4,7,0,23,3,3,0.0,0.0,0,9.0,2.0,3.0,40.0,Matches,cadiz
Florin Andone,ro ROU,FW,28.0,2.0,1,0,0,3,2,3,0,0,1,0.0,0.0,0,6.0,7.0,11.0,38.9,Matches,cadiz
Marcos Mauro López Gutiérrez,ar ARG,DF,30.0,1.5,1,0,0,1,1,0,0,1,0,0.0,0.0,0,5.0,4.0,1.0,80.0,Matches,cadiz
Martín,es ESP,MF,22.0,1.3,1,0,0,4,1,0,3,1,2,0.0,0.0,0,5.0,6.0,5.0,54.5,Matches,cadiz
Raúl Parra,es ESP,DF,21.0,1.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,6.0,0.0,0.0,,Matches,cadiz
Luis Javier Suárez,co COL,FW,23.0,31.6,6,0,0,40,36,5,38,6,14,0.0,0.0,0,86.0,55.0,115.0,32.4,Matches,granada
Luis Milla,es ESP,MF,26.0,30.8,4,0,0,26,64,1,132,25,29,0.0,0.0,0,217.0,30.0,30.0,50.0,Matches,granada
Quini,es ESP,DF,31.0,25.6,11,0,0,39,13,1,72,36,34,0.0,0.0,0,135.0,26.0,34.0,43.3,Matches,granada
Germán Sánchez,es ESP,DF,34.0,25.5,11,1,1,23,25,1,1,28,19,0.0,1.0,0,114.0,62.0,45.0,57.9,Matches,granada
Antonio Puertas,es ESP,"MF,FW",29.0,25.1,4,0,0,44,30,9,42,11,20,0.0,1.0,0,114.0,48.0,74.0,39.3,Matches,granada
Carlos Neva,es ESP,DF,25.0,23.4,1,0,0,8,22,0,84,32,19,0.0,0.0,0,111.0,20.0,31.0,39.2,Matches,granada
Maxime Gonalons,fr FRA,MF,32.0,17.2,6,0,0,29,31,0,6,18,28,0.0,0.0,0,110.0,33.0,16.0,67.3,Matches,granada
Jorge Molina,es ESP,FW,39.0,21.8,2,0,0,19,39,11,9,6,2,0.0,0.0,0,47.0,89.0,93.0,48.9,Matches,granada
Domingos Duarte,pt POR,DF,26.0,18.7,7,1,0,24,15,0,1,22,14,0.0,3.0,0,93.0,39.0,23.0,62.9,Matches,granada
Víctor Díaz,es ESP,DF,33.0,16.7,5,0,0,15,4,0,13,17,15,0.0,0.0,0,71.0,29.0,31.0,48.3,Matches,granada
Darwin Machís,ve VEN,"MF,FW",28.0,15.3,2,0,0,20,30,6,66,15,13,0.0,0.0,0,85.0,12.0,18.0,40.0,Matches,granada
Sergio Escudero,es ESP,"DF,MF",31.0,15.9,6,0,0,14,20,5,30,26,24,0.0,1.0,0,90.0,33.0,36.0,47.8,Matches,granada
Raúl Torrente,es ESP,DF,19.0,14.2,5,0,0,24,11,1,2,12,21,1.0,2.0,0,67.0,21.0,25.0,45.7,Matches,granada
Ángel Montoro,es ESP,MF,33.0,14.8,5,0,0,29,18,2,45,11,13,0.0,0.0,0,83.0,8.0,18.0,30.8,Matches,granada
Álex Collado,es ESP,"MF,FW",22.0,11.3,1,0,0,15,16,0,42,6,12,0.0,0.0,0,59.0,6.0,17.0,26.1,Matches,granada
Njegoš Petrović,rs SRB,MF,22.0,10.2,5,0,0,11,14,1,5,9,11,0.0,0.0,0,57.0,10.0,20.0,33.3,Matches,granada
Myrto Uzuni,al ALB,"FW,MF",26.0,9.5,4,0,0,13,12,8,15,10,4,0.0,1.0,0,55.0,6.0,14.0,30.0,Matches,granada
Rubén Rochina,es ESP,"MF,FW",30.0,8.3,3,0,0,11,16,1,36,6,13,0.0,0.0,0,45.0,6.0,9.0,40.0,Matches,granada
Monchu,es ESP,MF,21.0,7.4,3,1,0,29,11,0,6,4,6,0.0,0.0,0,35.0,10.0,8.0,55.6,Matches,granada
Alberto Soro,es ESP,"MF,FW",22.0,6.4,0,0,0,5,5,2,15,3,10,0.0,0.0,0,37.0,10.0,19.0,34.5,Matches,granada
Luis Abram,pe PER,DF,25.0,6.2,2,0,0,5,4,0,0,5,3,0.0,0.0,1,14.0,7.0,14.0,33.3,Matches,granada
Carlos Bacca,co COL,FW,34.0,5.7,3,0,0,3,8,5,4,1,4,1.0,0.0,0,12.0,8.0,16.0,33.3,Matches,granada
Santiago Arias,co COL,DF,29.0,4.9,1,0,0,6,5,2,15,5,5,0.0,0.0,0,23.0,9.0,14.0,39.1,Matches,granada
Aarón Escandell,es ESP,GK,25.0,3.2,1,1,0,0,1,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,Matches,granada
Isma Ruiz,es ESP,MF,20.0,3.1,1,0,0,2,3,1,1,3,1,0.0,0.0,0,18.0,3.0,6.0,33.3,Matches,granada
Yan Brice Eteki,cm CMR,MF,23.0,3.8,3,0,0,18,5,0,0,4,3,0.0,0.0,0,21.0,7.0,7.0,50.0,Matches,granada
Dimitri Foulquier,fr FRA,DF,28.0,2.0,0,0,0,1,3,0,7,1,0,0.0,0.0,0,4.0,1.0,3.0,25.0,Matches,granada
Matias Arezo,uy URU,"FW,MF",18.0,1.8,1,0,0,3,1,0,4,1,3,0.0,0.0,0,3.0,7.0,5.0,58.3,Matches,granada
Barcia,es ESP,DF,20.0,0.8,0,0,0,0,0,0,0,1,0,0.0,0.0,0,6.0,1.0,1.0,50.0,Matches,granada
Dani Raba,es ESP,"MF,FW",25.0,0.3,0,0,0,1,1,0,0,1,2,0.0,0.0,0,1.0,0.0,0.0,,Matches,granada
Rúben Vezo,pt POR,DF,27.0,26.9,4,0,0,35,29,0,6,36,29,1.0,1.0,0,142.0,52.0,41.0,55.9,Matches,levante
Roger Martí,es ESP,FW,30.0,23.5,8,0,0,62,28,12,10,2,14,1.0,0.0,0,49.0,29.0,54.0,34.9,Matches,levante
Cárdenas,es ESP,GK,24.0,24.0,3,0,0,0,3,0,0,1,1,0.0,0.0,0,33.0,2.0,1.0,66.7,Matches,levante
José Luis García Vayá,es ESP,MF,22.0,22.4,9,0,0,47,20,0,58,38,27,0.0,0.0,0,149.0,31.0,14.0,68.9,Matches,levante
Jorge Miramón,es ESP,DF,32.0,22.0,5,0,0,31,23,0,49,35,19,0.0,0.0,0,147.0,18.0,23.0,43.9,Matches,levante
Son,es ESP,DF,27.0,21.9,5,1,0,21,14,3,45,19,18,1.0,0.0,0,146.0,10.0,19.0,34.5,Matches,levante
Rober,es ESP,DF,26.0,22.3,5,1,1,35,10,0,6,30,20,0.0,1.0,0,150.0,28.0,31.0,47.5,Matches,levante
