Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Robin Olsen,se SWE,GK,31.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,aston villa
Jed Steer,eng ENG,GK,28.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,aston villa
Cameron Archer,eng ENG,"FW,MF",20.0,0.3,0,0,0,3,0,0,0,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0,Matches,aston villa
Keinan Davis,eng ENG,FW,23.0,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches,aston villa
Trézéguet,eg EGY,FW,26.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,aston villa
Jaden Philogene Bidace,eng ENG,FW,19.0,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,aston villa
Oriol Romeu,es ESP,MF,29.0,32.1,9,0,0,46,24,0,13,51,39,0.0,0.0,0,259.0,67.0,47.0,58.8,Matches,southampton
Mohammed Salisu,gh GHA,DF,22.0,33.0,10,1,1,38,7,2,13,78,47,0.0,1.0,1,244.0,101.0,60.0,62.7,Matches,southampton
Jan Bednarek,pl POL,DF,25.0,29.2,10,0,0,30,15,1,1,72,15,0.0,1.0,1,177.0,91.0,38.0,70.5,Matches,southampton
Kyle Walker-Peters,eng ENG,DF,24.0,29.3,5,0,0,27,47,3,50,37,33,0.0,0.0,0,187.0,27.0,28.0,49.1,Matches,southampton
Valentino Livramento,eng ENG,DF,18.0,24.5,2,0,0,12,36,1,62,47,28,1.0,0.0,0,176.0,24.0,25.0,49.0,Matches,southampton
Mohamed Elyounoussi,no NOR,"MF,FW",26.0,22.7,4,0,0,28,18,1,29,12,17,0.0,0.0,0,82.0,38.0,46.0,45.2,Matches,southampton
Che Adams,sct SCO,FW,25.0,22.7,0,0,0,29,40,7,8,8,6,0.0,0.0,0,70.0,61.0,91.0,40.1,Matches,southampton
Armando Broja,al ALB,FW,19.0,21.9,2,0,0,29,26,13,8,3,5,1.0,0.0,0,81.0,88.0,166.0,34.6,Matches,southampton
Nathan Redmond,eng ENG,"MF,FW",27.0,20.4,0,0,0,16,15,3,60,8,14,0.0,0.0,0,102.0,13.0,32.0,28.9,Matches,southampton
Fraser Forster,eng ENG,GK,33.0,19.0,1,0,0,0,3,0,0,0,0,0.0,0.0,0,7.0,7.0,0.0,100.0,Matches,southampton
Romain Perraud,fr FRA,DF,23.0,18.0,3,0,0,31,16,0,69,17,22,0.0,0.0,0,77.0,16.0,24.0,40.0,Matches,southampton
Alex McCarthy,eng ENG,GK,31.0,17.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,9.0,6.0,0.0,100.0,Matches,southampton
Adam Armstrong,eng ENG,FW,24.0,15.7,1,0,0,13,6,2,18,3,4,1.0,0.0,0,36.0,13.0,23.0,36.1,Matches,southampton
Stuart Armstrong,sct SCO,MF,29.0,16.4,1,0,0,11,20,1,35,8,19,1.0,0.0,0,94.0,3.0,11.0,21.4,Matches,southampton
Ibrahima Diallo,fr FRA,MF,22.0,11.4,1,0,0,8,15,0,7,9,11,0.0,0.0,0,77.0,11.0,12.0,47.8,Matches,southampton
Nathan Tella,eng ENG,"MF,FW",22.0,8.9,2,0,0,17,22,3,12,6,9,0.0,0.0,0,54.0,6.0,18.0,25.0,Matches,southampton
Lyanco,br BRA,DF,24.0,10.1,2,0,0,13,7,0,4,13,15,0.0,0.0,0,73.0,19.0,14.0,57.6,Matches,southampton
Jack Stephens,eng ENG,DF,27.0,9.0,3,0,0,8,2,0,0,19,12,0.0,0.0,0,68.0,13.0,12.0,52.0,Matches,southampton
Moussa Djenepo,ml MLI,MF,23.0,5.1,3,0,0,9,10,0,6,2,3,0.0,0.0,0,28.0,1.0,9.0,10.0,Matches,southampton
Theo Walcott,eng ENG,"MF,FW",32.0,4.2,0,0,0,1,6,2,5,5,2,0.0,0.0,0,12.0,4.0,4.0,50.0,Matches,southampton
Yan Valery,tn TUN,DF,22.0,4.1,0,0,0,3,3,0,4,6,6,0.0,0.0,0,27.0,11.0,9.0,55.0,Matches,southampton
Shane Long,ie IRL,FW,34.0,3.4,1,0,0,9,8,3,1,0,5,0.0,0.0,0,9.0,24.0,19.0,55.8,Matches,southampton
Willy Caballero,ar ARG,GK,39.0,2.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,Matches,southampton
Michael Keane,eng ENG,DF,28.0,31.0,4,1,1,16,7,1,1,62,25,0.0,0.0,2,149.0,96.0,59.0,61.9,Matches,everton
Séamus Coleman,ie IRL,DF,32.0,29.5,4,0,0,14,17,2,41,32,36,1.0,0.0,1,188.0,25.0,23.0,52.1,Matches,everton
Abdoulaye Doucouré,ml MLI,MF,28.0,28.2,6,0,0,39,16,1,11,28,43,0.0,0.0,0,213.0,35.0,37.0,48.6,Matches,everton
Richarlison,br BRA,FW,24.0,28.0,9,0,0,36,68,21,38,12,23,1.0,0.0,0,114.0,66.0,155.0,29.9,Matches,everton
Demarai Gray,eng ENG,"MF,FW",25.0,26.0,3,0,0,12,32,3,129,15,19,0.0,0.0,0,100.0,4.0,31.0,11.4,Matches,everton
Anthony Gordon,eng ENG,"MF,FW",20.0,25.4,4,0,0,25,64,8,119,22,32,2.0,0.0,0,116.0,17.0,38.0,30.9,Matches,everton
Allan,br BRA,MF,30.0,24.3,7,1,0,30,22,0,10,23,44,1.0,0.0,0,191.0,11.0,15.0,42.3,Matches,everton
Mason Holgate,eng ENG,DF,24.0,23.7,7,1,0,26,15,0,4,26,18,0.0,0.0,1,105.0,61.0,31.0,66.3,Matches,everton
Ben Godfrey,eng ENG,DF,23.0,22.5,6,0,0,17,12,0,12,15,32,0.0,0.0,0,94.0,36.0,43.0,45.6,Matches,everton
Alex Iwobi,ng NGA,"MF,DF",25.0,22.6,1,0,0,16,6,3,32,20,19,0.0,1.0,0,130.0,9.0,21.0,30.0,Matches,everton
Andros Townsend,eng ENG,"MF,FW",30.0,16.2,3,0,0,10,39,1,96,14,17,0.0,1.0,0,80.0,7.0,18.0,28.0,Matches,everton
Dominic Calvert-Lewin,eng ENG,FW,24.0,14.3,2,0,0,17,16,4,2,3,8,1.0,0.0,0,34.0,94.0,93.0,50.3,Matches,everton
Lucas Digne,fr FRA,DF,28.0,13.0,4,0,0,15,9,0,71,14,19,0.0,0.0,1,83.0,24.0,16.0,60.0,Matches,everton
Vitaliy Mykolenko,ua UKR,DF,22.0,11.7,0,0,0,13,9,0,41,16,15,1.0,0.0,0,64.0,10.0,12.0,45.5,Matches,everton
Jonjoe Kenny,eng ENG,DF,24.0,11.3,3,1,1,9,6,1,23,20,7,0.0,0.0,0,58.0,9.0,11.0,45.0,Matches,everton
Yerry Mina,co COL,DF,26.0,9.4,3,0,0,5,9,1,3,11,10,0.0,0.0,0,45.0,30.0,16.0,65.2,Matches,everton
Salomón Rondón,ve VEN,FW,31.0,8.8,3,1,0,12,4,5,6,0,1,0.0,0.0,0,20.0,38.0,56.0,40.4,Matches,everton
Fabian Delph,eng ENG,MF,31.0,7.4,2,0,0,8,6,0,1,14,15,0.0,0.0,0,61.0,5.0,4.0,55.6,Matches,everton
André Gomes,pt POR,MF,28.0,6.9,3,0,0,24,8,0,6,1,4,0.0,0.0,0,53.0,8.0,9.0,47.1,Matches,everton
Donny van de Beek,nl NED,MF,24.0,5.4,1,0,0,7,1,0,6,6,7,0.0,0.0,0,35.0,7.0,5.0,58.3,Matches,everton
Jarrad Branthwaite,eng ENG,DF,19.0,4.3,0,1,0,3,4,0,0,1,1,0.0,0.0,0,24.0,11.0,5.0,68.8,Matches,everton
Asmir Begović,ba BIH,GK,34.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,5.0,0.0,100.0,Matches,everton
Tom Davies,eng ENG,MF,23.0,2.6,1,0,0,4,3,0,0,2,1,0.0,0.0,0,9.0,3.0,2.0,60.0,Matches,everton
Dele Alli,eng ENG,"MF,FW",25.0,3.8,3,0,0,9,7,2,1,6,2,0.0,0.0,0,24.0,9.0,8.0,52.9,Matches,everton
Jean-Philippe Gbamin,ci CIV,MF,25.0,0.7,0,0,0,0,1,0,0,1,1,0.0,0.0,0,4.0,1.0,0.0,100.0,Matches,everton
Ellis Simms,eng ENG,FW,20.0,0.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,2.0,4.0,33.3,Matches,everton
Lewis Dobbin,eng ENG,"FW,MF",18.0,0.4,1,0,0,1,1,0,0,0,1,0.0,0.0,0,4.0,0.0,6.0,0.0,Matches,everton
Tyler Onyango,eng ENG,MF,18.0,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,2.0,33.3,Matches,everton
Isaac Price,nir NIR,MF,17.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,everton
Anwar El Ghazi,nl NED,"FW,MF",26.0,0.1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,2.0,0.0,3.0,0.0,Matches,everton
Cenk Tosun,tr TUR,MF,30.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches,everton
Stuart Dallas,nir NIR,"DF,MF",30.0,32.4,5,0,0,33,30,2,101,57,55,0.0,1.0,0,219.0,32.0,34.0,48.5,Matches,leeds united
Raphinha,br BRA,"FW,MF",24.0,32.4,7,0,0,40,47,14,162,29,29,1.0,1.0,0,166.0,22.0,31.0,41.5,Matches,leeds united
Jack Harrison,eng ENG,"FW,MF",24.0,29.3,3,0,0,29,23,4,142,21,37,0.0,0.0,0,170.0,19.0,54.0,26.0,Matches,leeds united
Daniel James,wls WAL,"FW,MF",23.0,26.3,7,1,0,30,38,13,60,8,14,1.0,0.0,0,82.0,13.0,53.0,19.7,Matches,leeds united
Diego Llorente,es ESP,DF,27.0,26.0,7,0,0,23,21,0,2,40,31,0.0,0.0,0,171.0,49.0,64.0,43.4,Matches,leeds united
Rodrigo,es ESP,"MF,FW",30.0,25.2,9,0,0,21,30,4,29,11,9,0.0,0.0,0,103.0,17.0,48.0,26.2,Matches,leeds united
Luke Ayling,eng ENG,DF,29.0,25.2,4,1,0,22,19,2,31,28,42,0.0,1.0,0,187.0,34.0,50.0,40.5,Matches,leeds united
Mateusz Klich,pl POL,MF,31.0,23.0,5,0,0,40,15,2,30,11,25,0.0,1.0,0,171.0,7.0,13.0,35.0,Matches,leeds united
Pascal Struijk,nl NED,"DF,MF",21.0,22.8,6,1,0,25,8,1,0,33,39,0.0,0.0,0,161.0,40.0,39.0,50.6,Matches,leeds united
Liam Cooper,sct SCO,DF,29.0,20.2,5,0,0,19,9,2,1,43,23,0.0,1.0,0,118.0,82.0,44.0,65.1,Matches,leeds united
Junior Firpo,es ESP,"DF,MF",24.0,19.0,11,0,0,39,15,1,26,24,29,0.0,0.0,1,89.0,27.0,19.0,58.7,Matches,leeds united
Kalvin Phillips,eng ENG,MF,25.0,17.7,4,0,0,33,19,0,16,24,25,0.0,0.0,0,180.0,17.0,29.0,37.0,Matches,leeds united
Robin Koch,de GER,"MF,DF",25.0,17.5,3,0,0,22,10,0,4,20,13,0.0,0.0,0,104.0,45.0,44.0,50.6,Matches,leeds united
Adam Forshaw,eng ENG,MF,29.0,17.0,5,0,0,26,15,2,5,19,23,0.0,0.0,0,119.0,11.0,11.0,50.0,Matches,leeds united
Tyler Roberts,wls WAL,"MF,FW",22.0,11.0,5,0,0,14,20,3,14,5,7,0.0,0.0,0,47.0,8.0,23.0,25.8,Matches,leeds united
Jamie Shackleton,eng ENG,"DF,MF",21.0,7.9,4,0,0,13,6,0,4,8,16,0.0,0.0,0,50.0,5.0,15.0,25.0,Matches,leeds united
Patrick Bamford,eng ENG,FW,27.0,6.2,2,0,0,5,5,5,3,2,0,0.0,0.0,0,12.0,5.0,14.0,26.3,Matches,leeds united
Joe Gelhardt,eng ENG,"FW,MF",19.0,8.3,4,0,0,17,24,5,3,0,3,2.0,0.0,0,30.0,11.0,21.0,34.4,Matches,leeds united
Sam Greenwood,eng ENG,"MF,FW",19.0,2.6,0,0,0,7,2,2,6,2,5,0.0,0.0,0,14.0,2.0,3.0,40.0,Matches,leeds united
Lewis Bate,eng ENG,MF,18.0,1.6,0,0,0,3,1,0,0,1,0,0.0,0.0,0,8.0,0.0,2.0,0.0,Matches,leeds united
Charlie Cresswell,eng ENG,DF,18.0,1.6,1,0,0,3,0,1,1,2,2,0.0,0.0,0,6.0,6.0,3.0,66.7,Matches,leeds united
Cody Drameh,eng ENG,"DF,MF",19.0,1.4,1,0,0,2,0,0,2,1,2,0.0,0.0,0,3.0,1.0,1.0,50.0,Matches,leeds united
Leo Fuhr Hjelde,no NOR,"MF,DF",17.0,1.7,0,0,0,1,0,0,3,4,4,0.0,0.0,0,9.0,3.0,2.0,60.0,Matches,leeds united
Crysencio Summerville,nl NED,"MF,FW",19.0,1.4,0,0,0,1,1,0,3,2,3,0.0,0.0,0,11.0,0.0,6.0,0.0,Matches,leeds united
Kristoffer Klaesson,no NOR,GK,20.0,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,leeds united
Hélder Costa,ao ANG,MF,27.0,0.2,0,0,0,1,2,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches,leeds united
Liam McCarron,sct SCO,FW,20.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,leeds united
Dwight McNeil,eng ENG,MF,21.0,34.5,1,0,0,16,36,1,199,35,49,0.0,0.0,0,223.0,13.0,16.0,44.8,Matches,burnley
James Tarkowski,eng ENG,DF,28.0,34.5,11,0,0,30,19,2,1,48,45,0.0,0.0,1,171.0,153.0,62.0,71.2,Matches,burnley
Josh Brownhill,eng ENG,MF,25.0,32.8,10,0,0,39,20,0,53,68,37,0.0,0.0,0,198.0,47.0,32.0,59.5,Matches,burnley
Charlie Taylor,eng ENG,DF,27.0,30.3,3,0,0,17,43,0,104,58,26,0.0,0.0,0,183.0,58.0,30.0,65.9,Matches,burnley
Ashley Westwood,eng ENG,MF,31.0,25.4,7,0,0,29,22,0,122,30,12,0.0,1.0,0,174.0,9.0,13.0,40.9,Matches,burnley
Ben Mee,eng ENG,DF,31.0,20.4,3,0,0,9,7,2,4,24,12,0.0,0.0,1,132.0,68.0,41.0,62.4,Matches,burnley
Maxwel Cornet,ci CIV,"FW,MF",24.0,19.6,2,0,0,20,20,26,55,10,9,2.0,0.0,0,81.0,24.0,45.0,34.8,Matches,burnley
Matthew Lowton,eng ENG,DF,32.0,19.7,3,1,0,13,6,0,51,26,24,0.0,0.0,0,118.0,25.0,16.0,61.0,Matches,burnley
Jack Cork,eng ENG,MF,32.0,18.6,4,0,0,31,10,1,8,17,6,0.0,0.0,0,96.0,26.0,21.0,55.3,Matches,burnley
Connor Roberts,wls WAL,DF,25.0,18.8,2,0,0,7,29,1,29,22,13,0.0,0.0,0,82.0,13.0,17.0,43.3,Matches,burnley
Nathan Collins,ie IRL,DF,20.0,18.6,2,1,0,20,12,4,3,24,15,0.0,2.0,0,128.0,57.0,31.0,64.8,Matches,burnley
Aaron Lennon,eng ENG,"MF,FW",34.0,17.2,2,0,0,19,20,4,40,9,17,0.0,1.0,0,73.0,7.0,21.0,25.0,Matches,burnley
Wout Weghorst,nl NED,FW,28.0,16.1,3,0,0,30,18,9,4,6,9,0.0,0.0,0,65.0,55.0,79.0,41.0,Matches,burnley
Chris Wood,nz NZL,FW,29.0,15.2,1,0,0,14,7,16,5,0,5,0.0,0.0,0,23.0,92.0,91.0,50.3,Matches,burnley
Jay Rodriguez,eng ENG,FW,32.0,15.4,3,0,0,31,16,17,7,4,12,0.0,0.0,0,37.0,55.0,67.0,45.1,Matches,burnley
Jóhann Berg Guðmundsson,is ISL,MF,30.0,12.2,2,0,0,16,14,3,44,12,6,0.0,0.0,0,71.0,15.0,20.0,42.9,Matches,burnley
Ashley Barnes,eng ENG,FW,31.0,9.0,4,0,0,21,12,9,2,2,2,0.0,1.0,0,34.0,49.0,65.0,43.0,Matches,burnley
Erik Pieters,nl NED,DF,32.0,8.1,1,0,0,14,5,0,14,10,15,0.0,0.0,0,53.0,12.0,7.0,63.2,Matches,burnley
Matěj Vydra,cz CZE,FW,29.0,7.5,1,0,0,9,8,5,2,0,7,0.0,0.0,0,14.0,18.0,50.0,26.5,Matches,burnley
Kevin Long,ie IRL,DF,30.0,4.6,1,0,0,4,3,1,0,1,2,0.0,0.0,0,11.0,12.0,7.0,63.2,Matches,burnley
Wayne Hennessey,wls WAL,GK,34.0,2.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,3.0,1.0,0.0,100.0,Matches,burnley
Emmanuel Dennis,ng NGA,"FW,MF",23.0,28.7,9,1,1,59,40,12,39,15,35,1.0,0.0,0,125.0,45.0,78.0,36.6,Matches,watford
Craig Cathcart,nir NIR,DF,32.0,26.6,3,0,0,13,4,0,4,28,15,0.0,0.0,0,127.0,48.0,34.0,58.5,Matches,watford
Joshua King,no NOR,FW,29.0,25.0,5,0,0,43,21,8,13,8,15,1.0,0.0,0,83.0,100.0,119.0,45.7,Matches,watford
Ben Foster,eng ENG,GK,38.0,26.0,0,0,0,1,4,0,0,0,0,0.0,1.0,0,54.0,5.0,3.0,62.5,Matches,watford
Kiko Femenía,es ESP,DF,30.0,23.8,2,0,0,12,13,2,106,37,22,0.0,0.0,0,135.0,12.0,14.0,46.2,Matches,watford
Juraj Kucka,sk SVK,MF,34.0,21.3,5,1,1,46,49,2,16,27,39,0.0,1.0,1,158.0,56.0,47.0,54.4,Matches,watford
Ismaila Sarr,sn SEN,"FW,MF",23.0,20.7,2,0,0,17,47,12,61,9,7,0.0,0.0,0,88.0,10.0,17.0,37.0,Matches,watford
Tom Cleverley,eng ENG,MF,31.0,18.0,2,0,0,28,19,2,54,18,20,0.0,0.0,0,81.0,14.0,29.0,32.6,Matches,watford
Samir Santos,br BRA,DF,26.0,18.6,4,0,0,17,16,0,0,43,11,0.0,0.0,0,103.0,47.0,34.0,58.0,Matches,watford
Hassane Kamara,ci CIV,DF,27.0,18.0,5,1,1,24,16,0,23,69,34,0.0,1.0,0,153.0,30.0,15.0,66.7,Matches,watford
Imran Louza,ma MAR,MF,22.0,15.7,6,0,0,24,13,0,54,42,21,0.0,0.0,0,129.0,12.0,19.0,38.7,Matches,watford
João Pedro,br BRA,"FW,MF",19.0,18.3,1,0,0,13,30,6,24,15,14,0.0,0.0,0,78.0,55.0,90.0,37.9,Matches,watford
William Troost-Ekong,ng NGA,DF,27.0,15.4,3,0,0,13,2,1,0,7,9,0.0,1.0,0,74.0,24.0,23.0,51.1,Matches,watford
Adam Masina,ma MAR,DF,27.0,12.0,0,0,0,14,4,0,30,18,13,0.0,1.0,0,70.0,29.0,17.0,63.0,Matches,watford
Christian Kabasele,be BEL,DF,30.0,13.3,0,0,0,5,3,0,1,14,5,0.0,0.0,0,58.0,47.0,12.0,79.7,Matches,watford
Daniel Bachmann,at AUT,GK,27.0,12.0,0,0,0,1,1,0,0,1,0,0.0,1.0,0,10.0,2.0,0.0,100.0,Matches,watford
Cucho,co COL,"FW,MF",22.0,12.7,3,0,0,13,12,1,52,5,5,0.0,0.0,1,65.0,31.0,51.0,37.8,Matches,watford
Jeremy Ngakia,eng ENG,DF,20.0,10.0,0,0,0,10,6,0,25,12,18,0.0,0.0,0,56.0,16.0,18.0,47.1,Matches,watford
Edo Kayembe,cd COD,MF,23.0,8.9,0,0,0,4,5,1,8,9,13,0.0,0.0,0,77.0,13.0,19.0,40.6,Matches,watford
Ken Sema,se SWE,"MF,FW",27.0,9.5,1,0,0,15,7,0,31,5,6,0.0,0.0,0,53.0,12.0,23.0,34.3,Matches,watford
Danny Rose,eng ENG,DF,31.0,7.7,4,0,0,10,14,1,24,14,10,0.0,1.0,0,41.0,4.0,7.0,36.4,Matches,watford
Francisco Sierralta,cl CHI,DF,24.0,4.7,0,0,0,4,3,0,0,6,3,0.0,0.0,1,17.0,15.0,1.0,93.8,Matches,watford
Oghenekaro Etebo,ng NGA,MF,25.0,4.5,3,0,0,8,3,0,2,5,8,0.0,0.0,0,31.0,3.0,1.0,75.0,Matches,watford
Ozan Tufan,tr TUR,MF,26.0,3.7,0,0,0,9,0,0,7,2,2,0.0,0.0,0,13.0,3.0,9.0,25.0,Matches,watford
Samuel Kalu,ng NGA,FW,23.0,2.5,0,0,0,0,4,3,8,3,2,0.0,0.0,0,9.0,0.0,3.0,0.0,Matches,watford
Nicolas Nkoulou,cm CMR,DF,31.0,1.9,0,0,0,1,0,0,0,2,0,0.0,0.0,0,9.0,2.0,0.0,100.0,Matches,watford
Dan Gosling,eng ENG,MF,31.0,1.8,0,0,0,2,5,0,1,0,1,0.0,0.0,0,14.0,5.0,4.0,55.6,Matches,watford
Ashley Fletcher,eng ENG,FW,25.0,0.3,0,0,0,1,0,0,1,0,1,0.0,0.0,0,2.0,1.0,7.0,12.5,Matches,watford
Grant Hanley,sct SCO,DF,29.0,32.2,2,0,0,22,22,2,0,56,25,0.0,0.0,0,121.0,102.0,33.0,75.6,Matches,norwich city
Max Aarons,eng ENG,DF,21.0,32.0,8,0,0,27,52,1,50,28,44,0.0,2.0,1,154.0,13.0,50.0,20.6,Matches,norwich city
Kenny McLean,sct SCO,MF,29.0,30.1,3,0,0,16,38,3,37,34,22,0.0,1.0,0,149.0,68.0,72.0,48.6,Matches,norwich city
Tim Krul,nl NED,GK,33.0,29.0,1,0,0,0,0,0,0,0,1,0.0,0.0,1,19.0,7.0,3.0,70.0,Matches,norwich city
Ben Gibson,eng ENG,DF,28.0,27.7,5,1,1,12,9,0,1,27,16,0.0,3.0,0,108.0,52.0,39.0,57.1,Matches,norwich city
Pierre Lees-Melou,fr FRA,MF,28.0,25.2,5,0,0,35,23,2,33,25,36,1.0,0.0,0,181.0,14.0,15.0,48.3,Matches,norwich city
Milot Rashica,xk KVX,"FW,MF",25.0,24.8,0,0,0,23,47,13,128,15,19,0.0,0.0,0,110.0,12.0,28.0,30.0,Matches,norwich city
Brandon Williams,eng ENG,DF,20.0,23.6,8,0,0,23,44,0,14,44,37,0.0,0.0,0,158.0,14.0,17.0,45.2,Matches,norwich city
Billy Gilmour,sct SCO,MF,20.0,20.6,2,0,0,28,21,1,98,17,21,0.0,1.0,0,124.0,13.0,20.0,39.4,Matches,norwich city
Mathias Normann,no NOR,MF,25.0,18.3,6,0,0,37,28,1,34,19,21,0.0,1.0,0,106.0,27.0,15.0,64.3,Matches,norwich city
Josh Sargent,us USA,"FW,MF",21.0,17.5,1,0,0,9,23,4,11,11,14,0.0,0.0,0,70.0,40.0,48.0,45.5,Matches,norwich city
Dimitris Giannoulis,gr GRE,DF,25.0,13.0,2,0,0,16,22,0,44,19,21,0.0,0.0,0,105.0,8.0,7.0,53.3,Matches,norwich city
Sam Byram,eng ENG,DF,27.0,11.4,3,0,0,12,4,0,9,22,15,0.0,1.0,0,57.0,28.0,28.0,50.0,Matches,norwich city
Ozan Kabak,tr TUR,DF,21.0,10.2,2,0,0,10,10,1,1,16,5,0.0,2.0,0,50.0,22.0,27.0,44.9,Matches,norwich city
Kieran Dowell,eng ENG,"FW,MF",23.0,10.1,0,0,0,19,4,0,38,7,7,0.0,0.0,0,37.0,8.0,28.0,22.2,Matches,norwich city
Angus Gunn,sct SCO,GK,25.0,9.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9.0,2.0,1.0,66.7,Matches,norwich city
Lukas Rupp,de GER,MF,30.0,8.5,0,0,0,7,8,0,3,9,4,0.0,0.0,0,55.0,5.0,10.0,33.3,Matches,norwich city
Adam Idah,ie IRL,"FW,MF",20.0,6.9,0,0,0,7,10,10,13,3,6,0.0,0.0,0,29.0,16.0,27.0,37.2,Matches,norwich city
Jakob Sørensen,dk DEN,"MF,DF",23.0,6.7,0,0,0,7,1,0,2,10,11,0.0,1.0,0,48.0,11.0,9.0,55.0,Matches,norwich city
Przemysław Płacheta,pl POL,"FW,MF",23.0,5.6,1,0,0,1,6,0,23,2,3,0.0,0.0,0,25.0,1.0,8.0,11.1,Matches,norwich city
Todd Cantwell,eng ENG,"FW,MF",23.0,4.9,2,0,0,4,12,2,3,3,13,0.0,0.0,0,22.0,3.0,4.0,42.9,Matches,norwich city
Andrew Omobamidele,ie IRL,DF,19.0,4.2,1,0,0,3,5,0,0,5,6,0.0,0.0,0,29.0,5.0,10.0,33.3,Matches,norwich city
Christos Tzolis,gr GRE,"FW,MF",19.0,3.7,0,0,0,2,4,2,7,1,3,0.0,0.0,0,13.0,3.0,11.0,21.4,Matches,norwich city
Christoph Zimmermann,de GER,DF,28.0,1.7,0,0,0,1,2,0,0,1,3,0.0,0.0,0,11.0,2.0,0.0,100.0,Matches,norwich city
Tony Springett,eng ENG,"MF,FW",18.0,1.6,1,0,0,1,4,0,2,0,1,0.0,0.0,0,6.0,1.0,6.0,14.3,Matches,norwich city
Jon Rowe,eng ENG,"FW,MF",18.0,2.5,0,0,0,3,7,1,4,3,2,0.0,0.0,0,13.0,1.0,8.0,11.1,Matches,norwich city
