Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Marc Cardona,es ESP,FW,26.0,8.8,0,0,0,5,7,7,4,4,7,0.0,0.0,0,52.0,18.0,34.0,34.6,Matches,go ahead eagles
Justin Bakker,nl NED,DF,23.0,8.2,0,0,0,2,0,0,25,5,3,0.0,0.0,0,48.0,8.0,8.0,50.0,Matches,go ahead eagles
Martijn Berden,nl NED,"FW,MF",24.0,6.9,0,0,0,10,3,4,14,1,2,0.0,0.0,0,25.0,7.0,18.0,28.0,Matches,go ahead eagles
Ogechika Heil,de GER,"FW,MF",20.0,7.9,1,0,0,11,27,0,18,6,10,0.0,0.0,0,45.0,9.0,16.0,36.0,Matches,go ahead eagles
Jacob Mulenga,zm ZAM,"FW,MF",37.0,2.2,1,0,0,7,1,0,2,0,2,0.0,0.0,0,5.0,18.0,21.0,46.2,Matches,go ahead eagles
Frank Ross,sct SCO,"MF,FW",23.0,0.8,0,0,0,2,0,0,4,2,3,0.0,0.0,0,3.0,0.0,0.0,,Matches,go ahead eagles
Evert Linthorst,nl NED,MF,21.0,0.5,0,0,0,0,0,0,0,0,2,0.0,0.0,0,1.0,0.0,0.0,,Matches,go ahead eagles
Yacine Bourhane,km COM,MF,22.0,0.5,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,1.0,2.0,33.3,Matches,go ahead eagles
Zakaria Eddahchouri,nl NED,FW,21.0,0.2,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2.0,2.0,50.0,Matches,go ahead eagles
Turan Tuzlacik,nl NED,"DF,MF",20.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,go ahead eagles
Bart Vriends,nl NED,DF,30.0,31.4,4,0,0,23,10,1,2,52,29,0.0,1.0,0,170.0,105.0,51.0,67.3,Matches,sparta rotterdam
Adil Auassar,nl NED,"DF,MF",34.0,27.5,7,0,0,27,10,2,7,47,26,0.0,1.0,0,143.0,69.0,55.0,55.6,Matches,sparta rotterdam
Maduka Okoye,ng NGA,GK,21.0,29.3,4,0,0,0,3,0,0,1,1,0.0,0.0,0,28.0,4.0,1.0,80.0,Matches,sparta rotterdam
Lennart Thy,de GER,"FW,MF",29.0,26.5,1,0,0,7,33,12,23,6,11,1.0,0.0,0,99.0,113.0,143.0,44.1,Matches,sparta rotterdam
Vito van Crooy,nl NED,"MF,FW",25.0,24.2,6,0,0,33,17,4,62,14,21,0.0,0.0,0,112.0,41.0,63.0,39.4,Matches,sparta rotterdam
Sven Mijnans,nl NED,"MF,FW",21.0,21.0,1,0,0,19,15,1,65,21,26,0.0,0.0,0,144.0,30.0,29.0,50.8,Matches,sparta rotterdam
Bryan Smeets,nl NED,MF,28.0,16.4,3,0,0,15,9,0,56,8,12,0.0,0.0,0,126.0,19.0,11.0,63.3,Matches,sparta rotterdam
Michael Pinto,lu LUX,DF,28.0,17.1,2,1,0,12,19,1,45,27,29,0.0,0.0,0,119.0,18.0,10.0,64.3,Matches,sparta rotterdam
Tom Beugelsdijk,nl NED,DF,30.0,17.0,5,0,0,22,10,0,1,38,11,0.0,2.0,0,78.0,62.0,43.0,59.0,Matches,sparta rotterdam
Joeri de Kamps,nl NED,MF,29.0,13.1,5,0,0,33,14,0,0,19,41,0.0,0.0,0,99.0,6.0,6.0,50.0,Matches,sparta rotterdam
Arno Verschueren,be BEL,MF,24.0,10.7,1,1,0,16,11,0,8,16,19,0.0,0.0,0,68.0,13.0,16.0,44.8,Matches,sparta rotterdam
Younes Namli,dk DEN,MF,27.0,9.6,0,0,0,4,11,1,38,3,10,0.0,0.0,0,59.0,7.0,4.0,63.6,Matches,sparta rotterdam
Mario Engels,de GER,FW,27.0,12.2,4,0,0,32,24,14,27,3,5,0.0,0.0,0,42.0,6.0,16.0,27.3,Matches,sparta rotterdam
Michaël Heylen,be BEL,DF,27.0,9.9,2,0,0,7,6,0,0,15,8,0.0,1.0,0,58.0,13.0,13.0,50.0,Matches,sparta rotterdam
Giannis Masouras,gr GRE,"DF,MF",24.0,9.3,2,0,0,10,2,0,28,16,10,0.0,1.0,0,78.0,14.0,19.0,42.4,Matches,sparta rotterdam
Emanuel Emegha,nl NED,"FW,MF",18.0,10.8,0,0,0,17,7,3,2,1,4,0.0,0.0,0,29.0,38.0,47.0,44.7,Matches,sparta rotterdam
Aaron Meijers,nl NED,DF,33.0,8.2,1,1,0,3,13,0,33,4,15,0.0,0.0,0,47.0,11.0,13.0,45.8,Matches,sparta rotterdam
Mohammed Osman,sy SYR,MF,27.0,7.5,0,0,0,10,16,0,25,6,8,0.0,0.0,0,55.0,9.0,1.0,90.0,Matches,sparta rotterdam
Riza Durmisi,dk DEN,DF,27.0,6.8,0,0,0,2,5,1,9,6,6,0.0,0.0,0,30.0,2.0,2.0,50.0,Matches,sparta rotterdam
Laurent Jans,lu LUX,"DF,MF",28.0,8.6,0,0,0,7,8,0,25,11,9,0.0,0.0,0,59.0,7.0,8.0,46.7,Matches,sparta rotterdam
Adrián Dalmau,es ESP,FW,27.0,6.5,1,0,0,13,19,8,3,1,1,0.0,0.0,0,18.0,10.0,20.0,33.3,Matches,sparta rotterdam
Jeremy van Mullem,nl NED,MF,22.0,6.4,0,0,0,4,3,0,4,11,9,0.0,0.0,0,38.0,8.0,20.0,28.6,Matches,sparta rotterdam
Tim Coremans,nl NED,GK,30.0,3.0,0,0,0,0,1,0,0,0,0,0.0,0.0,2,5.0,1.0,0.0,100.0,Matches,sparta rotterdam
Laros Duarte,nl NED,MF,24.0,2.1,0,0,0,0,2,0,8,0,0,0.0,0.0,0,6.0,2.0,4.0,33.3,Matches,sparta rotterdam
Benjamin van Leer,nl NED,GK,29.0,1.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,sparta rotterdam
Abdou Harroui,nl NED,MF,23.0,1.0,1,0,0,2,2,0,0,0,3,0.0,0.0,0,7.0,0.0,2.0,0.0,Matches,sparta rotterdam
Kenzo Goudmijn,nl NED,"MF,FW",19.0,2.1,1,0,0,3,3,0,5,4,1,0.0,0.0,0,11.0,2.0,4.0,33.3,Matches,sparta rotterdam
Gaultiér Overman,nl NED,"MF,DF",20.0,0.5,0,0,0,0,1,0,3,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,sparta rotterdam
Augustin Drakpe,nl NED,DF,19.0,0.3,0,0,0,1,0,0,0,0,1,0.0,0.0,0,3.0,0.0,1.0,0.0,Matches,sparta rotterdam
Jason Meerstadt,nl NED,MF,20.0,0.2,0,0,0,1,0,0,1,0,0,0.0,0.0,0,0.0,1.0,1.0,50.0,Matches,sparta rotterdam
Mats Seuntjens,nl NED,"FW,MF",29.0,31.7,5,0,0,69,31,7,128,9,25,1.0,0.0,0,161.0,15.0,41.0,26.8,Matches,fortuna sittard
Deroy Duarte,cv CPV,"MF,DF",22.0,30.0,5,0,0,22,22,0,12,38,33,0.0,0.0,0,165.0,35.0,59.0,37.2,Matches,fortuna sittard
Martin Angha,ch SUI,DF,27.0,28.8,6,0,0,32,18,2,8,47,32,0.0,0.0,0,160.0,87.0,68.0,56.1,Matches,fortuna sittard
Zian Flemming,nl NED,"MF,FW",22.0,27.7,5,0,0,42,39,6,15,20,9,0.0,0.0,0,98.0,74.0,51.0,59.2,Matches,fortuna sittard
George Cox,eng ENG,DF,23.0,24.4,7,0,0,8,22,4,103,40,38,0.0,0.0,1,180.0,27.0,13.0,67.5,Matches,fortuna sittard
Ben Rienstra,nl NED,MF,31.0,23.9,4,0,0,21,5,0,6,22,17,0.0,0.0,0,119.0,29.0,29.0,50.0,Matches,fortuna sittard
Mickaël Tirpan,be BEL,DF,27.0,22.0,4,0,0,29,20,1,94,42,26,0.0,1.0,0,164.0,37.0,29.0,56.1,Matches,fortuna sittard
Tesfaldet Tekie,se SWE,MF,24.0,23.5,1,0,0,20,32,0,21,18,21,0.0,0.0,0,146.0,12.0,20.0,37.5,Matches,fortuna sittard
Roel Janssen,nl NED,DF,31.0,14.4,4,1,0,21,14,1,0,33,17,0.0,1.0,0,101.0,18.0,21.0,46.2,Matches,fortuna sittard
Ivo Pinto,pt POR,DF,31.0,16.6,3,0,0,15,18,1,17,18,12,0.0,0.0,0,112.0,15.0,16.0,48.4,Matches,fortuna sittard
Andreas Samaris,gr GRE,"DF,MF",32.0,12.0,1,0,0,6,17,0,6,16,12,0.0,0.0,0,88.0,16.0,13.0,55.2,Matches,fortuna sittard
Dimitris Siovas,gr GRE,DF,32.0,11.2,2,0,0,6,3,0,2,22,5,0.0,0.0,0,82.0,55.0,12.0,82.1,Matches,fortuna sittard
Tijjani Noslin,nl NED,"FW,MF",22.0,9.1,0,0,0,10,8,3,15,3,5,0.0,0.0,0,51.0,20.0,22.0,47.6,Matches,fortuna sittard
Arianit Ferati,xk KVX,"MF,DF",23.0,8.2,1,0,0,8,4,4,15,9,8,0.0,0.0,0,46.0,6.0,10.0,37.5,Matches,fortuna sittard
Emil Hansson,se SWE,"FW,MF",23.0,7.2,0,0,0,5,2,0,38,1,4,0.0,0.0,0,28.0,0.0,4.0,0.0,Matches,fortuna sittard
Nigel Lonwijk,nl NED,DF,18.0,9.9,1,0,0,6,6,0,2,19,13,0.0,0.0,0,66.0,20.0,12.0,62.5,Matches,fortuna sittard
Paul Gladon,nl NED,FW,29.0,6.7,3,0,0,9,19,4,2,1,0,1.0,0.0,0,12.0,51.0,36.0,58.6,Matches,fortuna sittard
Charlison Benschop,cw CUW,FW,31.0,6.4,0,0,0,9,4,4,0,1,5,0.0,0.0,0,20.0,37.0,30.0,55.2,Matches,fortuna sittard
Lisandro Semedo,cv CPV,"FW,MF",25.0,5.2,1,0,0,4,7,2,10,4,4,0.0,0.0,0,21.0,3.0,6.0,33.3,Matches,fortuna sittard
Samy Baghdadi,fr FRA,"FW,MF",24.0,4.8,2,0,0,9,3,2,11,4,5,0.0,0.0,0,28.0,7.0,13.0,35.0,Matches,fortuna sittard
Bassala Sambou,eng ENG,FW,23.0,4.6,2,0,0,11,8,3,2,0,0,0.0,0.0,0,7.0,10.0,22.0,31.3,Matches,fortuna sittard
Richie Musaba,nl NED,"MF,FW",20.0,2.4,1,0,0,5,1,0,2,2,0,0.0,0.0,0,11.0,4.0,7.0,36.4,Matches,fortuna sittard
Ryan Johansson,ie IRL,"MF,DF",20.0,2.3,1,0,0,3,1,1,3,1,3,0.0,0.0,0,17.0,5.0,4.0,55.6,Matches,fortuna sittard
Llazaros Rota,gr GRE,DF,23.0,2.0,0,0,0,2,3,0,6,3,1,0.0,0.0,0,13.0,2.0,0.0,100.0,Matches,fortuna sittard
Michael Verrips,nl NED,GK,24.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,Matches,fortuna sittard
Jordan Botaka,cd COD,"MF,DF",28.0,1.8,0,0,0,1,1,0,4,0,3,0.0,0.0,0,15.0,1.0,1.0,50.0,Matches,fortuna sittard
Toshio Lake,nl NED,MF,20.0,2.7,1,0,0,6,3,2,5,1,1,,,0,,,,,Matches,fortuna sittard
Noah Fadiga,sn SEN,DF,21.0,30.1,8,0,0,36,31,0,36,30,25,0.0,0.0,0,213.0,17.0,13.0,56.7,Matches,heracles almelo
Mats Knoester,nl NED,DF,22.0,29.6,3,0,0,23,10,1,16,57,28,0.0,1.0,2,178.0,76.0,60.0,55.9,Matches,heracles almelo
Giacomo Quagliata,it ITA,DF,21.0,28.3,9,0,0,39,24,3,163,56,36,0.0,0.0,0,181.0,24.0,28.0,46.2,Matches,heracles almelo
Marco Rente,de GER,DF,24.0,25.7,5,0,0,22,18,0,3,85,30,0.0,1.0,0,193.0,52.0,48.0,52.0,Matches,heracles almelo
Lucas Schoofs,be BEL,"MF,DF",24.0,23.3,1,0,0,18,9,1,9,32,41,0.0,1.0,0,190.0,44.0,30.0,59.5,Matches,heracles almelo
Nikolai Laursen,dk DEN,"FW,MF",23.0,20.6,3,0,0,18,26,5,46,8,27,0.0,0.0,0,110.0,28.0,27.0,50.9,Matches,heracles almelo
Janis Blaswich,de GER,GK,30.0,22.0,1,0,0,0,5,0,1,0,0,0.0,0.0,0,31.0,4.0,0.0,100.0,Matches,heracles almelo
Orestis Kiomourtzoglou,de GER,MF,23.0,20.9,1,0,0,27,26,0,7,33,39,0.0,0.0,0,153.0,45.0,41.0,52.3,Matches,heracles almelo
Bilal Başaçıkoğlu,tr TUR,"FW,MF",26.0,16.4,4,0,0,22,25,6,123,10,27,0.0,0.0,0,64.0,15.0,18.0,45.5,Matches,heracles almelo
Kaj Sierhuis,nl NED,FW,23.0,15.8,2,0,0,16,11,5,14,0,5,1.0,0.0,0,38.0,27.0,30.0,47.4,Matches,heracles almelo
Sinan Bakış,tr TUR,FW,27.0,17.0,2,1,1,22,16,19,0,8,5,0.0,0.0,0,38.0,46.0,63.0,42.2,Matches,heracles almelo
Koen Bucker,nl NED,GK,25.0,12.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,9.0,3.0,1.0,75.0,Matches,heracles almelo
Delano Burgzorg,nl NED,"FW,MF",22.0,12.8,3,0,0,14,17,9,1,6,15,1.0,0.0,0,49.0,7.0,19.0,26.9,Matches,heracles almelo
Rai Vloet,nl NED,MF,26.0,11.3,3,0,0,13,13,1,75,8,12,0.0,0.0,0,44.0,10.0,13.0,43.5,Matches,heracles almelo
Anas Ouahim,de GER,"MF,FW",23.0,7.7,2,1,0,18,12,0,10,8,6,0.0,0.0,0,35.0,6.0,18.0,25.0,Matches,heracles almelo
Justin Hoogma,nl NED,"DF,MF",23.0,8.5,0,0,0,5,6,0,1,6,6,0.0,0.0,0,37.0,10.0,11.0,47.6,Matches,heracles almelo
Emil Hansson,se SWE,"MF,FW",23.0,6.3,0,0,0,3,4,1,31,0,4,0.0,0.0,0,24.0,0.0,1.0,0.0,Matches,heracles almelo
Ruben Roosken,nl NED,DF,21.0,5.4,0,0,0,6,3,0,20,11,13,0.0,0.0,0,30.0,7.0,3.0,70.0,Matches,heracles almelo
Navajo Bakboord,nl NED,DF,22.0,5.4,3,0,0,14,10,0,4,9,8,0.0,0.0,0,39.0,2.0,6.0,25.0,Matches,heracles almelo
Sven Sonnenberg,de GER,DF,22.0,5.3,0,1,0,4,1,0,2,9,1,0.0,0.0,0,40.0,14.0,4.0,77.8,Matches,heracles almelo
Elias Sierra,be BEL,"MF,FW",19.0,4.3,0,0,0,3,2,0,21,1,4,0.0,0.0,0,22.0,0.0,5.0,0.0,Matches,heracles almelo
Ismail Azzaoui,be BEL,"FW,MF",23.0,4.8,0,0,0,4,8,2,5,2,8,0.0,0.0,0,30.0,3.0,4.0,42.9,Matches,heracles almelo
Adrian Szöke,hu HUN,"FW,MF",23.0,1.6,0,0,0,5,0,1,0,0,0,0.0,0.0,0,2.0,4.0,4.0,50.0,Matches,heracles almelo
Mohamed Amissi,bi BDI,"FW,MF",20.0,1.4,0,0,0,1,4,0,2,0,3,0.0,0.0,0,9.0,2.0,2.0,50.0,Matches,heracles almelo
Samuel Armenteros,se SWE,FW,31.0,2.3,0,0,0,5,4,3,2,2,0,0.0,0.0,0,6.0,9.0,12.0,42.9,Matches,heracles almelo
Kasper Lunding,dk DEN,MF,22.0,1.8,1,0,0,3,1,0,2,1,3,0.0,0.0,0,10.0,0.0,2.0,0.0,Matches,heracles almelo
Melih Ibrahimoglu,tr TUR,MF,21.0,0.5,0,0,0,1,1,0,0,1,0,0.0,0.0,0,2.0,0.0,2.0,0.0,Matches,heracles almelo
Mateo Leš,hr CRO,DF,21.0,0.5,0,0,0,0,0,0,0,0,1,0.0,0.0,0,6.0,1.0,0.0,100.0,Matches,heracles almelo
Sem Scheperman,nl NED,DF,19.0,0.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,heracles almelo
Timon Wellenreuther,de GER,GK,25.0,31.0,4,0,0,0,6,0,0,1,1,0.0,0.0,1,64.0,9.0,5.0,64.3,Matches,willem ii
Leeroy Owusu,nl NED,DF,24.0,30.6,1,0,0,17,17,0,136,16,23,0.0,1.0,0,188.0,12.0,14.0,46.2,Matches,willem ii
Derrick Köhn,de GER,DF,22.0,28.1,3,1,1,27,37,0,71,29,32,0.0,0.0,0,185.0,20.0,33.0,37.7,Matches,willem ii
Ché Nunnely,nl NED,FW,22.0,27.2,2,0,0,18,40,5,73,10,13,0.0,0.0,0,117.0,14.0,40.0,25.9,Matches,willem ii
Mats Köhlert,de GER,"FW,DF",23.0,27.5,2,0,0,28,31,2,101,26,30,0.0,0.0,0,184.0,21.0,42.0,33.3,Matches,willem ii
Pol Llonch,es ESP,MF,28.0,21.1,4,0,0,33,25,1,4,33,48,0.0,0.0,0,182.0,21.0,31.0,40.4,Matches,willem ii
Ulrik Yttergård Jenssen,no NOR,DF,25.0,20.9,3,1,0,10,4,1,2,16,11,0.0,1.0,0,117.0,38.0,36.0,51.4,Matches,willem ii
Max Svensson,se SWE,"FW,MF",23.0,21.2,1,0,0,5,12,3,99,10,11,0.0,0.0,0,115.0,20.0,48.0,29.4,Matches,willem ii
Freek Heerkens,nl NED,"DF,MF",31.0,17.8,0,0,0,4,16,0,0,20,11,0.0,0.0,0,107.0,26.0,37.0,41.3,Matches,willem ii
Kwasi Okyere Wriedt,gh GHA,FW,27.0,13.3,3,0,0,25,21,15,13,1,7,0.0,0.0,0,29.0,40.0,42.0,48.8,Matches,willem ii
Görkem Sağlam,de GER,MF,23.0,12.8,2,0,0,11,8,0,91,8,7,0.0,0.0,0,59.0,16.0,15.0,51.6,Matches,willem ii
Wessel Dammers,nl NED,DF,26.0,13.9,0,0,0,3,4,0,3,20,13,0.0,0.0,1,76.0,33.0,21.0,61.1,Matches,willem ii
Jizz Hornkamp,nl NED,FW,23.0,11.9,2,0,0,18,3,6,4,3,10,0.0,0.0,0,25.0,47.0,40.0,54.0,Matches,willem ii
Daniel Crowley,eng ENG,MF,23.0,9.5,3,0,0,9,10,1,19,4,6,0.0,0.0,0,83.0,2.0,10.0,16.7,Matches,willem ii
Elton Kabangu,cd COD,FW,23.0,10.5,1,0,0,12,13,17,20,3,14,0.0,0.0,0,44.0,22.0,34.0,39.3,Matches,willem ii
Emil Bergström,se SWE,DF,28.0,8.3,0,1,0,5,2,0,0,13,6,0.0,0.0,0,40.0,27.0,19.0,58.7,Matches,willem ii
Godfried Roemeratoe,cw CUW,"MF,DF",21.0,7.8,0,0,0,6,6,0,0,11,11,0.0,0.0,0,72.0,17.0,11.0,60.7,Matches,willem ii
Nikolaos Michelis,gr GRE,DF,20.0,7.2,0,1,0,2,0,0,0,17,6,0.0,1.0,0,29.0,23.0,13.0,63.9,Matches,willem ii
Ringo Meerveld,nl NED,MF,20.0,6.0,0,0,0,1,8,0,1,3,7,0.0,0.0,0,43.0,3.0,6.0,33.3,Matches,willem ii
Thijs Oosting,nl NED,MF,21.0,3.0,1,0,0,2,1,1,3,2,2,0.0,0.0,0,12.0,2.0,3.0,40.0,Matches,willem ii
Jorn Brondeel,be BEL,GK,27.0,1.2,0,1,0,1,0,0,0,0,0,0.0,0.0,0,4.0,1.0,0.0,100.0,Matches,willem ii
Vincent Schippers,nl NED,"DF,FW",20.0,1.8,0,0,0,1,0,0,1,3,6,0.0,0.0,0,10.0,2.0,5.0,28.6,Matches,willem ii
Wesley Spieringhs,nl NED,"MF,FW",19.0,1.1,0,0,0,0,2,0,0,2,1,0.0,0.0,0,5.0,0.0,3.0,0.0,Matches,willem ii
Robbin Ruiter,nl NED,GK,34.0,1.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,willem ii
Miquel Nelom,nl NED,DF,30.0,0.9,2,1,1,2,1,0,0,2,0,0.0,0.0,0,6.0,2.0,2.0,50.0,Matches,willem ii
Anargyros Kampetsis,gr GRE,"FW,MF",22.0,3.6,0,0,0,1,1,0,0,0,3,0.0,0.0,0,6.0,7.0,31.0,18.4,Matches,willem ii
John Yeboah,de GER,"FW,MF",21.0,0.9,1,0,0,1,2,0,1,0,2,0.0,0.0,0,7.0,0.0,1.0,0.0,Matches,willem ii
Connor van den Berg,nl NED,GK,20.0,0.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches,willem ii
Kilian Ludewig,de GER,"FW,DF",21.0,0.6,0,0,0,1,1,0,4,1,2,0.0,0.0,0,3.0,2.0,0.0,100.0,Matches,willem ii
Abdenasser El Khayati,nl NED,"MF,FW",32.0,0.6,0,0,0,0,1,1,3,0,0,0.0,0.0,0,5.0,0.0,0.0,,Matches,willem ii
Rick Zuijderwijk,nl NED,"MF,FW",20.0,0.4,0,0,0,0,0,0,1,1,1,0.0,0.0,0,3.0,0.0,0.0,,Matches,willem ii
Bram van Polen,nl NED,DF,35.0,29.4,3,0,0,37,11,1,38,75,28,0.0,0.0,1,189.0,52.0,53.0,49.5,Matches,zwolle
Yuta Nakayama,jp JPN,DF,24.0,28.9,5,0,0,29,30,1,19,38,35,0.0,0.0,0,232.0,115.0,80.0,59.0,Matches,zwolle
Mees de Wit,nl NED,"DF,FW",23.0,25.8,6,0,0,40,30,3,79,26,39,0.0,0.0,0,214.0,34.0,27.0,55.7,Matches,zwolle
Daishawn Redan,nl NED,"FW,MF",20.0,22.7,2,0,0,28,24,11,10,4,13,1.0,0.0,0,79.0,7.0,38.0,15.6,Matches,zwolle
Thomas van den Belt,nl NED,MF,20.0,22.9,5,0,0,31,18,0,34,31,22,0.0,0.0,1,174.0,29.0,43.0,40.3,Matches,zwolle
Kenneth Paal,sr SUR,"DF,MF",24.0,18.2,1,0,0,14,19,1,81,29,25,0.0,0.0,0,132.0,30.0,27.0,52.6,Matches,zwolle
Rico Strieder,de GER,MF,29.0,16.1,4,0,0,27,18,1,12,29,21,0.0,1.0,0,86.0,39.0,28.0,58.2,Matches,zwolle
Pelle Clement,nl NED,"MF,FW",25.0,15.2,2,0,0,13,7,1,64,10,12,0.0,0.0,0,98.0,22.0,23.0,48.9,Matches,zwolle
Mustafa Saymak,nl NED,MF,28.0,14.3,4,0,0,14,32,3,41,14,15,1.0,0.0,0,74.0,12.0,19.0,38.7,Matches,zwolle
Gervane Kastaneer,cw CUW,"FW,MF",25.0,17.3,3,0,0,33,16,15,40,5,13,0.0,0.0,0,50.0,62.0,53.0,53.9,Matches,zwolle
Siemen Voet,be BEL,DF,21.0,13.8,2,1,0,22,3,0,11,24,22,0.0,1.0,0,73.0,34.0,27.0,55.7,Matches,zwolle
Dean Huiberts,nl NED,MF,21.0,12.8,2,0,0,20,21,1,6,18,20,1.0,0.0,0,79.0,9.0,13.0,40.9,Matches,zwolle
Eliano Reijnders,nl NED,"DF,MF",20.0,14.1,2,0,0,20,9,1,31,15,19,0.0,0.0,0,91.0,23.0,29.0,44.2,Matches,zwolle
Sam Kersten,nl NED,DF,23.0,12.7,3,1,0,13,4,0,2,23,8,0.0,0.0,0,67.0,14.0,19.0,42.4,Matches,zwolle
Djavan Anderson,nl NED,"DF,MF",26.0,11.4,0,0,0,9,7,0,29,11,5,0.0,0.0,0,62.0,9.0,15.0,37.5,Matches,zwolle
Slobodan Tedić,rs SRB,FW,21.0,13.2,2,0,0,16,25,7,1,3,2,0.0,0.0,0,26.0,61.0,93.0,39.6,Matches,zwolle
Oussama Darfalou,dz ALG,FW,27.0,9.7,0,0,0,10,6,6,8,0,0,0.0,0.0,0,27.0,47.0,57.0,45.2,Matches,zwolle
Luka Adžić,rs SRB,"FW,MF",22.0,8.1,0,0,0,4,8,6,75,3,5,0.0,0.0,0,35.0,8.0,20.0,28.6,Matches,zwolle
Mark Pabai,lr LBR,DF,20.0,7.6,1,0,0,7,6,1,29,10,4,0.0,0.0,0,59.0,4.0,10.0,28.6,Matches,zwolle
Maikel van der Werff,nl NED,DF,32.0,5.5,1,0,0,6,2,0,2,13,6,0.0,1.0,0,34.0,28.0,12.0,70.0,Matches,zwolle
Chardi Landu,nl NED,"FW,MF",21.0,5.0,0,0,0,6,11,2,18,4,3,0.0,0.0,0,25.0,9.0,13.0,40.9,Matches,zwolle
Rav van den Berg,nl NED,DF,17.0,4.1,0,0,0,2,1,0,1,4,2,0.0,0.0,0,30.0,11.0,5.0,68.8,Matches,zwolle
Sai van Wermeskerken,jp JPN,"DF,MF",27.0,3.1,1,0,0,2,2,0,5,3,2,0.0,0.0,0,17.0,3.0,9.0,25.0,Matches,zwolle
Elikia Mbinga,nl NED,"MF,FW",20.0,1.2,1,0,0,8,1,0,0,1,2,0.0,0.0,0,8.0,2.0,6.0,25.0,Matches,zwolle
Thomas Beelen,nl NED,"MF,DF",20.0,0.8,0,0,0,1,0,0,0,0,6,0.0,0.0,0,6.0,2.0,5.0,28.6,Matches,zwolle
Ryan Koolwijk,sr SUR,MF,35.0,1.9,0,0,0,3,2,0,3,1,6,0.0,1.0,0,21.0,7.0,8.0,46.7,Matches,zwolle
Max de Waal,nl NED,"MF,FW",19.0,1.8,0,0,0,1,2,1,0,0,3,0.0,0.0,0,3.0,1.0,7.0,12.5,Matches,zwolle
Samir Lagsir,nl NED,"FW,MF",18.0,1.0,0,0,0,2,2,1,10,0,1,0.0,0.0,0,8.0,1.0,4.0,20.0,Matches,zwolle
Leandro Fernandes,nl NED,"FW,MF",21.0,0.8,0,0,0,0,0,0,5,0,0,0.0,0.0,0,5.0,2.0,3.0,40.0,Matches,zwolle
Tristan van Gilst,nl NED,FW,18.0,0.2,0,0,0,2,0,0,0,0,2,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches,zwolle
