Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Pablo Galdames Millán,cl CHI,MF,24.0,11.4,2,0,0,20,11,3,31,8,12,0.0,0.0,0,78.0,6.0,15.0,28.6,Matches,genoa
Zinho Vanheusden,be BEL,DF,22.0,11.0,3,0,0,10,10,0,5,23,6,0.0,1.0,1,47.0,23.0,17.0,57.5,Matches,genoa
Davide Biraschi,it ITA,DF,27.0,10.3,4,0,0,12,11,1,14,16,16,0.0,0.0,0,53.0,21.0,16.0,56.8,Matches,genoa
Filippo Melegoni,it ITA,"MF,FW",22.0,10.9,1,0,0,15,20,2,34,11,12,0.0,0.0,0,72.0,5.0,20.0,20.0,Matches,genoa
Kelvin Yeboah,it ITA,"FW,MF",21.0,9.4,2,0,0,28,30,7,10,1,7,1.0,0.0,0,34.0,31.0,43.0,41.9,Matches,genoa
Nadiem Amiri,de GER,"MF,FW",24.0,7.6,0,0,0,7,19,1,20,0,4,0.0,0.0,0,40.0,3.0,7.0,30.0,Matches,genoa
Goran Pandev,mk MKD,"FW,MF",38.0,9.4,1,0,0,5,37,6,3,2,0,0.0,0.0,0,41.0,6.0,19.0,24.0,Matches,genoa
Hernani,br BRA,"MF,FW",27.0,7.6,0,0,0,12,10,2,15,13,10,0.0,1.0,0,43.0,13.0,22.0,37.1,Matches,genoa
Morten Frendrup,dk DEN,"DF,MF",20.0,7.7,1,0,0,10,4,0,8,17,24,0.0,0.0,0,70.0,12.0,10.0,54.5,Matches,genoa
Albert Guðmundsson,is ISL,"FW,MF",24.0,6.7,3,0,0,14,10,3,41,5,3,0.0,0.0,0,32.0,3.0,6.0,33.3,Matches,genoa
Paolo Ghiglione,it ITA,DF,24.0,6.7,3,0,0,11,3,0,37,10,12,0.0,0.0,0,33.0,7.0,8.0,46.7,Matches,genoa
Mohamed Fares,dz ALG,"DF,FW",25.0,6.5,2,0,0,10,6,0,24,8,2,0.0,0.0,0,43.0,9.0,14.0,39.1,Matches,genoa
Andrea Masiello,it ITA,DF,35.0,5.7,3,0,0,6,4,0,1,11,3,0.0,0.0,0,47.0,7.0,7.0,50.0,Matches,genoa
Abdoulaye Touré,fr FRA,MF,27.0,4.8,1,0,0,3,9,0,3,4,4,0.0,0.0,0,27.0,5.0,4.0,55.6,Matches,genoa
Yayah Kallon,sl SLE,"FW,MF",20.0,7.1,3,0,0,19,13,3,18,1,11,1.0,0.0,0,35.0,4.0,17.0,19.0,Matches,genoa
Stefano Sabelli,it ITA,DF,28.0,3.9,3,0,0,6,8,0,9,3,3,0.0,1.0,0,19.0,3.0,4.0,42.9,Matches,genoa
Flavio Junior Bianchi,it ITA,"FW,MF",21.0,3.5,0,0,0,5,4,0,1,0,2,0.0,0.0,0,9.0,3.0,5.0,37.5,Matches,genoa
Valon Behrami,ch SUI,"MF,FW",36.0,3.5,3,0,0,8,5,0,2,1,1,0.0,0.0,0,13.0,0.0,7.0,0.0,Matches,genoa
Roberto Piccoli,it ITA,FW,20.0,2.4,0,0,0,3,0,1,1,1,1,0.0,0.0,0,8.0,12.0,17.0,41.4,Matches,genoa
Felipe Caicedo,ec ECU,FW,32.0,3.2,1,0,0,6,2,4,0,0,3,1.0,0.0,0,10.0,15.0,17.0,46.9,Matches,genoa
Adrian Šemper,hr CRO,GK,23.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,genoa
Riccardo Calafiori,it ITA,DF,19.0,0.9,1,0,0,3,0,0,0,2,0,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,genoa
Aleksander Buksa,pl POL,FW,18.0,0.7,0,0,0,2,0,0,0,0,0,0.0,0.0,0,4.0,3.0,3.0,50.0,Matches,genoa
Laurens Serpe,it ITA,DF,20.0,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches,genoa
Andrea Favilli,it ITA,FW,24.0,0.4,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,,Matches,genoa
Mattia Caldara,it ITA,DF,27.0,30.0,9,0,0,28,22,3,2,62,28,1.0,1.0,0,170.0,49.0,51.0,49.0,Matches,venezia
Ethan Ampadu,wls WAL,"MF,DF",20.0,25.4,13,2,1,46,27,0,20,51,43,0.0,0.0,0,157.0,66.0,33.0,66.7,Matches,venezia
Mattia Aramu,it ITA,"MF,FW",26.0,23.3,6,0,0,29,81,7,144,8,15,1.0,1.0,0,91.0,11.0,27.0,28.9,Matches,venezia
Ridgeciano Haps,sr SUR,DF,28.0,22.8,6,0,0,22,43,2,34,29,20,1.0,1.0,0,124.0,24.0,20.0,54.5,Matches,venezia
David Okereke,ng NGA,"FW,MF",23.0,22.8,5,1,0,30,32,9,27,10,10,1.0,0.0,0,73.0,33.0,59.0,35.9,Matches,venezia
Thomas Henry,fr FRA,FW,26.0,23.5,6,1,1,50,69,14,5,2,4,0.0,0.0,2,38.0,90.0,78.0,53.6,Matches,venezia
Gianluca Busio,us USA,MF,19.0,21.7,8,0,0,31,17,0,38,21,28,0.0,0.0,0,99.0,31.0,33.0,48.4,Matches,venezia
Domen Črnigoj,si SVN,MF,25.0,20.9,3,0,0,26,12,1,30,24,13,0.0,1.0,0,106.0,25.0,43.0,36.8,Matches,venezia
Dennis Johnsen,no NOR,"FW,MF",23.0,16.1,2,0,0,9,12,13,42,5,10,0.0,0.0,0,62.0,5.0,20.0,20.0,Matches,venezia
Niki Mäenpää,fi FIN,GK,36.0,16.5,1,0,0,1,1,0,0,0,0,0.0,1.0,0,22.0,7.0,0.0,100.0,Matches,venezia
Sergio Romero,ar ARG,GK,34.0,16.0,2,0,0,1,1,0,0,1,2,0.0,1.0,0,13.0,6.0,1.0,85.7,Matches,venezia
Pasquale Mazzocchi,it ITA,DF,26.0,13.8,3,0,0,22,6,0,46,21,8,0.0,0.0,0,74.0,11.0,10.0,52.4,Matches,venezia
Antonio Vacca,it ITA,MF,31.0,11.8,5,0,0,21,9,0,0,20,20,0.0,0.0,0,111.0,4.0,11.0,26.7,Matches,venezia
Sofian Kiyine,ma MAR,"MF,FW",23.0,13.8,8,1,0,49,11,0,49,10,14,0.0,0.0,0,94.0,12.0,16.0,42.9,Matches,venezia
Michael Svoboda,at AUT,DF,22.0,13.7,2,1,0,9,4,0,1,10,17,0.0,2.0,0,98.0,26.0,27.0,49.1,Matches,venezia
Mickaël Cuisance,fr FRA,MF,21.0,10.2,2,0,0,12,9,1,18,12,9,0.0,1.0,0,57.0,9.0,9.0,50.0,Matches,venezia
Tyronne Ebuehi,ng NGA,DF,25.0,12.6,1,1,0,22,4,1,28,16,12,0.0,0.0,0,61.0,15.0,18.0,45.5,Matches,venezia
Aleš Matějů,cz CZE,DF,25.0,8.1,3,0,0,13,8,1,21,9,12,0.0,0.0,0,33.0,11.0,3.0,78.6,Matches,venezia
Tanner Tessmann,us USA,MF,19.0,7.6,1,1,0,10,8,0,4,5,5,0.0,0.0,0,51.0,8.0,17.0,32.0,Matches,venezia
Cristian Molinaro,it ITA,DF,38.0,6.1,0,0,0,7,8,1,16,6,9,0.0,0.0,0,22.0,4.0,2.0,66.7,Matches,venezia
Luca Lezzerini,it ITA,GK,26.0,5.5,2,0,0,0,1,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,Matches,venezia
Luca Fiordilino,it ITA,MF,25.0,7.3,2,0,0,5,10,2,9,11,13,0.0,0.0,0,50.0,9.0,3.0,75.0,Matches,venezia
Dor Peretz,il ISR,MF,26.0,6.5,2,0,0,10,8,0,2,8,18,0.0,0.0,0,25.0,8.0,9.0,47.1,Matches,venezia
Francesco Forte,it ITA,FW,28.0,4.7,3,0,0,11,7,2,2,0,2,0.0,0.0,0,14.0,18.0,16.0,52.9,Matches,venezia
Marco Modolo,it ITA,DF,32.0,4.4,2,0,0,6,3,0,0,4,3,0.0,0.0,0,19.0,9.0,7.0,56.3,Matches,venezia
Nani,pt POR,"MF,FW",34.0,3.2,1,0,0,2,8,0,14,2,1,0.0,0.0,0,20.0,5.0,3.0,62.5,Matches,venezia
Daan Heymans,be BEL,"MF,FW",22.0,2.8,4,0,0,8,2,0,3,4,1,0.0,0.0,0,10.0,8.0,2.0,80.0,Matches,venezia
Maximilian Ullmann,at AUT,DF,25.0,2.7,0,0,0,2,1,0,4,2,0,0.0,0.0,0,10.0,1.0,5.0,16.7,Matches,venezia
David Schnegg,at AUT,DF,22.0,1.6,1,0,0,3,0,1,3,3,0,0.0,0.0,0,16.0,2.0,3.0,40.0,Matches,venezia
Jean-Pierre Nsame,cm CMR,FW,28.0,2.7,0,0,0,6,3,3,1,0,1,1.0,0.0,0,6.0,16.0,15.0,51.6,Matches,venezia
Francesco Di Mariano,it ITA,FW,25.0,0.7,0,0,0,1,1,0,1,0,1,0.0,0.0,0,2.0,0.0,1.0,0.0,Matches,venezia
Arnór Sigurðsson,is ISL,"FW,MF",22.0,2.0,0,0,0,2,1,0,3,1,1,0.0,0.0,0,12.0,0.0,7.0,0.0,Matches,venezia
Hilmir Mikaelsson,is ISL,FW,17.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,2.0,33.3,Matches,venezia
Jacopo Dezi,it ITA,MF,29.0,0.2,0,0,0,0,0,0,3,1,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches,venezia
Nicolas Galazzi,it ITA,MF,20.0,0.2,0,0,0,2,0,0,3,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches,venezia
Issa Bah,lu LUX,FW,19.0,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches,venezia
Bjarki Bjarkason,is ISL,MF,21.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,venezia
