Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Sofiane Boufal,ma MAR,"FW,MF",27.0,25.9,6,0,0,44,80,15,108,7,29,2.0,0.0,0,85.0,12.0,37.0,24.5,Matches,angers
Batista Mendy,fr FRA,"MF,DF",21.0,26.8,5,0,0,53,10,1,5,34,28,0.0,1.0,2,165.0,24.0,24.0,50.0,Matches,angers
Souleyman Doumbia,ci CIV,"DF,FW",24.0,24.7,10,1,0,22,25,1,69,39,20,0.0,2.0,0,127.0,14.0,16.0,46.7,Matches,angers
Vincent Manceau,fr FRA,DF,32.0,26.2,2,1,1,13,14,0,10,32,19,0.0,0.0,0,165.0,16.0,35.0,31.4,Matches,angers
Thomas Mangani,fr FRA,MF,34.0,24.4,6,0,0,25,14,0,88,36,30,0.0,0.0,0,141.0,26.0,32.0,44.8,Matches,angers
Jimmy Cabot,fr FRA,DF,27.0,22.3,4,0,0,32,32,1,69,32,44,1.0,0.0,0,180.0,11.0,12.0,47.8,Matches,angers
Enzo Ebosse,cm CMR,DF,22.0,21.0,1,0,0,14,21,0,16,15,14,0.0,1.0,0,112.0,22.0,22.0,50.0,Matches,angers
Mohamed Ali Cho,fr FRA,FW,17.0,20.4,6,2,2,32,44,10,23,8,5,0.0,0.0,0,61.0,15.0,59.0,20.3,Matches,angers
Nabil Bentaleb,dz ALG,MF,26.0,16.8,4,0,0,29,13,0,3,28,24,0.0,0.0,0,131.0,18.0,12.0,60.0,Matches,angers
Azzedine Ounahi,ma MAR,MF,21.0,18.1,2,0,0,20,26,1,19,26,22,1.0,0.0,0,94.0,13.0,16.0,44.8,Matches,angers
Danijel Petković,me MNE,GK,28.0,15.0,1,0,0,0,3,0,0,1,0,0.0,0.0,0,14.0,4.0,0.0,100.0,Matches,angers
Paul Bernardoni,fr FRA,GK,24.0,13.0,0,0,0,0,2,0,0,0,2,0.0,0.0,0,9.0,7.0,1.0,87.5,Matches,angers
Pierrick Capelle,fr FRA,"MF,DF",34.0,13.3,1,0,0,22,5,0,17,16,24,1.0,1.0,0,98.0,19.0,31.0,38.0,Matches,angers
Stéphane Bahoken,cm CMR,FW,29.0,12.2,0,0,0,23,14,4,10,3,8,0.0,0.0,0,22.0,24.0,38.0,38.7,Matches,angers
Mathias Pereira Lage,pt POR,DF,24.0,11.6,0,0,0,24,14,1,26,21,7,1.0,0.0,0,63.0,14.0,29.0,32.6,Matches,angers
Anthony Mandrea,dz ALG,GK,24.0,10.0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,6.0,5.0,0.0,100.0,Matches,angers
Abdoulaye Bamba,ci CIV,"DF,FW",31.0,5.1,1,0,0,5,6,0,10,9,5,0.0,0.0,1,19.0,6.0,5.0,54.5,Matches,angers
Casimir Ninga,td CHA,FW,28.0,4.5,2,0,0,11,13,3,3,1,1,0.0,0.0,0,20.0,2.0,15.0,11.8,Matches,angers
Bilal Brahimi,dz ALG,FW,21.0,3.8,0,0,0,2,9,1,11,1,1,1.0,0.0,0,13.0,2.0,5.0,28.6,Matches,angers
Marin Jakoliš,hr CRO,FW,24.0,2.5,0,0,0,5,1,2,7,1,1,0.0,0.0,0,5.0,3.0,1.0,75.0,Matches,angers
Waniss Taibi,fr FRA,"MF,FW",19.0,1.5,2,0,0,6,1,0,0,1,7,0.0,0.0,0,9.0,3.0,2.0,60.0,Matches,angers
Antonin Bobichon,fr FRA,"MF,FW",25.0,0.4,0,0,0,0,0,0,2,1,0,0.0,0.0,0,5.0,0.0,2.0,0.0,Matches,angers
Jason Mbock,fr FRA,FW,21.0,0.2,1,0,0,0,2,1,1,0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,Matches,angers
Farid El Melali,dz ALG,FW,24.0,0.2,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches,angers
Noah Fatar,fr FRA,"DF,MF",19.0,0.1,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,angers
Noah Guede-Nadje,fr FRA,MF,17.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches,angers
Gauthier Gallon,fr FRA,GK,28.0,31.0,2,0,0,0,7,0,0,2,0,0.0,0.0,0,33.0,2.0,1.0,66.7,Matches,troyes
Xavier Chavalerin,fr FRA,MF,30.0,30.2,4,0,0,31,12,6,79,39,26,0.0,0.0,0,95.0,12.0,23.0,34.3,Matches,troyes
Yoann Salmier,gf GUF,DF,28.0,29.6,5,0,0,33,28,1,11,40,33,0.0,3.0,1,183.0,46.0,25.0,64.8,Matches,troyes
Florian Tardieu,fr FRA,MF,29.0,29.2,6,0,0,19,37,0,135,42,25,0.0,0.0,0,223.0,28.0,20.0,58.3,Matches,troyes
Giulian Biancone,fr FRA,"DF,MF",21.0,25.5,10,0,0,34,32,4,87,53,42,0.0,2.0,0,147.0,48.0,34.0,58.5,Matches,troyes
Issa Kaboré,bf BFA,DF,20.0,25.0,8,2,1,30,43,4,111,20,22,1.0,0.0,0,125.0,11.0,15.0,42.3,Matches,troyes
Renaud Ripart,fr FRA,"MF,FW",28.0,21.0,2,0,0,24,41,5,48,19,21,1.0,0.0,0,97.0,37.0,55.0,40.2,Matches,troyes
Mama Samba Baldé,gw GNB,"MF,FW",25.0,19.1,1,1,0,41,26,4,16,5,28,1.0,1.0,0,75.0,25.0,40.0,38.5,Matches,troyes
Erik Palmer-Brown,us USA,DF,24.0,19.3,2,0,0,18,10,0,0,34,22,0.0,3.0,0,102.0,29.0,17.0,63.0,Matches,troyes
Jimmy Giraudon,fr FRA,DF,29.0,18.0,5,1,1,14,5,0,1,37,6,0.0,1.0,1,105.0,17.0,10.0,63.0,Matches,troyes
Abdu Conté,pt POR,DF,23.0,15.0,2,0,0,14,14,2,41,4,12,0.0,0.0,0,68.0,9.0,11.0,45.0,Matches,troyes
Yoann Touzghar,tn TUN,FW,34.0,16.2,0,0,0,7,19,8,8,3,2,0.0,0.0,0,35.0,25.0,40.0,38.5,Matches,troyes
Adil Rami,fr FRA,DF,35.0,13.0,1,0,0,6,5,0,1,16,9,0.0,0.0,0,71.0,18.0,11.0,62.1,Matches,troyes
Tristan Dingomé,cm CMR,"MF,FW",30.0,12.0,3,0,0,12,14,1,43,9,11,1.0,0.0,0,53.0,4.0,7.0,36.4,Matches,troyes
Oualid El Hajjam,ma MAR,DF,30.0,11.9,2,0,0,16,11,0,19,22,11,0.0,0.0,0,90.0,7.0,10.0,41.2,Matches,troyes
Youssouf Koné,ml MLI,DF,26.0,10.9,2,1,0,7,20,2,33,10,18,0.0,0.0,0,62.0,6.0,10.0,37.5,Matches,troyes
Ike Ugbo,ca CAN,FW,22.0,9.0,0,0,0,10,16,2,1,2,1,1.0,0.0,0,23.0,10.0,27.0,27.0,Matches,troyes
Gerson Rodrigues,lu LUX,"FW,MF",26.0,9.4,6,0,0,28,16,6,10,0,9,0.0,0.0,0,27.0,16.0,18.0,47.1,Matches,troyes
Dylan Chambost,fr FRA,"MF,FW",23.0,8.4,0,0,0,7,5,1,21,8,11,0.0,0.0,0,47.0,13.0,13.0,50.0,Matches,troyes
Jessy Moulin,fr FRA,GK,35.0,7.0,3,1,1,1,2,0,0,1,0,0.0,0.0,0,8.0,1.0,1.0,50.0,Matches,troyes
Lebo Mothiba,za RSA,"FW,MF",25.0,5.8,1,0,0,10,16,4,1,2,4,1.0,0.0,0,15.0,8.0,13.0,38.1,Matches,troyes
Karim Azamoum,fr FRA,DF,31.0,4.3,2,0,0,12,3,0,1,1,5,0.0,0.0,0,21.0,7.0,5.0,58.3,Matches,troyes
Yasser Larouci,dz ALG,DF,20.0,3.8,1,0,0,2,8,0,15,7,5,1.0,0.0,0,19.0,4.0,3.0,57.1,Matches,troyes
Brandon Domingues,fr FRA,"MF,FW",21.0,2.6,0,0,0,3,9,0,11,3,2,0.0,0.0,0,12.0,0.0,1.0,0.0,Matches,troyes
Nassim Chadli,fr FRA,"MF,DF",20.0,1.1,1,0,0,3,3,0,5,0,3,0.0,0.0,0,5.0,1.0,1.0,50.0,Matches,troyes
Philippe Sandler,nl NED,DF,24.0,0.8,0,0,0,0,0,0,0,3,0,0.0,0.0,0,2.0,3.0,0.0,100.0,Matches,troyes
Suk Hyun-jun,kr KOR,"FW,MF",30.0,1.7,0,0,0,7,5,0,1,0,0,0.0,0.0,0,4.0,8.0,9.0,47.1,Matches,troyes
Eric N'Jo,fr FRA,DF,17.0,1.1,0,0,0,3,0,0,0,2,0,0.0,0.0,0,4.0,1.0,4.0,20.0,Matches,troyes
Banhie Zoukrou,fr FRA,DF,18.0,0.9,1,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0,Matches,troyes
Levi Lumeka,eng ENG,"MF,FW",22.0,0.7,0,0,0,2,1,2,2,0,0,0.0,0.0,0,2.0,0.0,2.0,0.0,Matches,troyes
Mamadou Camara,fr FRA,FW,20.0,0.4,0,0,0,1,0,0,0,0,1,0.0,0.0,0,1.0,2.0,3.0,40.0,Matches,troyes
Mykola Kukharevych,ua UKR,FW,20.0,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.0,50.0,Matches,troyes
Patrick Roberts,eng ENG,MF,24.0,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,troyes
Vincent Le Goff,fr FRA,DF,31.0,34.0,1,0,0,24,21,3,84,37,38,0.0,0.0,0,209.0,11.0,28.0,28.2,Matches,lorient
Laurent Abergel,fr FRA,MF,28.0,32.8,9,0,0,41,69,1,37,55,60,0.0,0.0,0,264.0,11.0,7.0,61.1,Matches,lorient
Terem Moffi,ng NGA,FW,22.0,30.1,1,0,0,24,18,16,7,4,10,1.0,0.0,0,72.0,45.0,84.0,34.9,Matches,lorient
Julien Laporte,fr FRA,DF,27.0,32.1,7,0,0,28,26,1,2,54,45,0.0,3.0,0,158.0,78.0,54.0,59.1,Matches,lorient
Armand Lauriente,fr FRA,"FW,MF",22.0,27.5,5,0,0,44,41,11,45,15,18,0.0,0.0,0,118.0,11.0,21.0,34.4,Matches,lorient
Thomas Monconduit,fr FRA,MF,30.0,25.0,5,0,0,46,33,0,43,22,25,0.0,0.0,0,160.0,35.0,23.0,60.3,Matches,lorient
Enzo Le Fée,fr FRA,"MF,FW",21.0,24.4,2,0,0,32,51,1,102,29,44,0.0,0.0,0,165.0,18.0,22.0,45.0,Matches,lorient
Paul Nardi,fr FRA,GK,27.0,22.0,1,0,0,0,3,0,0,0,0,0.0,0.0,0,14.0,3.0,1.0,75.0,Matches,lorient
Léo Pétrot,fr FRA,DF,24.0,20.2,0,0,0,7,10,0,1,22,17,0.0,1.0,0,93.0,29.0,47.0,38.2,Matches,lorient
Igor Carioca,br BRA,DF,24.0,17.5,3,0,0,25,23,1,68,25,16,0.0,0.0,0,88.0,10.0,10.0,50.0,Matches,lorient
Matthieu Dreyer,fr FRA,GK,32.0,16.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0,11.0,2.0,0.0,100.0,Matches,lorient
Moritz Jenz,de GER,DF,22.0,15.3,5,1,1,24,3,0,0,28,12,0.0,1.0,2,66.0,30.0,27.0,52.6,Matches,lorient
Fabien Lemoine,fr FRA,MF,34.0,12.4,5,0,0,27,18,0,6,14,22,0.0,0.0,0,101.0,9.0,8.0,52.9,Matches,lorient
Bonke Innocent,ng NGA,MF,25.0,9.7,4,0,0,20,6,0,2,16,16,0.0,0.0,0,57.0,7.0,10.0,41.2,Matches,lorient
Quentin Boisgard,fr FRA,"MF,FW",24.0,10.6,3,0,0,11,9,0,46,6,11,0.0,0.0,0,70.0,9.0,17.0,34.6,Matches,lorient
Dango Ouattara,bf BFA,"MF,FW",19.0,9.0,4,0,0,21,20,0,18,14,15,0.0,0.0,0,47.0,21.0,20.0,51.2,Matches,lorient
Ibrahima Koné,ml MLI,FW,22.0,8.1,2,0,0,13,10,5,4,1,4,0.0,0.0,0,20.0,16.0,35.0,31.4,Matches,lorient
Jérémy Morel,mg MAD,DF,37.0,6.7,0,0,0,4,5,0,1,7,9,0.0,0.0,0,37.0,9.0,9.0,50.0,Matches,lorient
Stéphane Diarra,fr FRA,"MF,FW",22.0,5.8,2,0,0,6,8,2,22,7,9,1.0,0.0,0,36.0,2.0,6.0,25.0,Matches,lorient
Jérôme Hergault,fr FRA,DF,35.0,3.9,2,2,1,7,3,0,13,4,1,0.0,0.0,0,19.0,6.0,6.0,50.0,Matches,lorient
Adrian Grbić,at AUT,"FW,MF",24.0,5.8,0,0,0,6,9,2,3,0,1,0.0,0.0,0,14.0,13.0,20.0,39.4,Matches,lorient
Sambou Soumano,sn SEN,"FW,MF",20.0,5.0,1,0,0,13,10,7,4,1,1,0.0,0.0,0,14.0,18.0,20.0,47.4,Matches,lorient
Samuel Loric,fr FRA,DF,21.0,3.0,0,0,0,4,5,1,13,5,5,0.0,1.0,0,19.0,7.0,2.0,77.8,Matches,lorient
Thomas Fontaine,mg MAD,DF,30.0,1.9,1,0,0,4,1,0,0,2,0,0.0,0.0,0,8.0,2.0,4.0,33.3,Matches,lorient
Baptiste Mouazan,fr FRA,MF,19.0,1.1,0,0,0,3,0,0,2,1,3,0.0,0.0,0,5.0,0.0,2.0,0.0,Matches,lorient
Théo Le Bris,fr FRA,MF,18.0,0.7,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,1.0,2.0,33.3,Matches,lorient
Pierre-Yves Hamel,fr FRA,"FW,MF",27.0,0.3,1,0,0,1,1,0,0,2,0,0.0,0.0,0,0.0,2.0,2.0,50.0,Matches,lorient
Johan Gastien,fr FRA,MF,33.0,30.5,8,2,0,29,33,0,61,53,34,0.0,1.0,1,260.0,21.0,27.0,43.8,Matches,clermont foot
Vital N'Simba,cd COD,DF,28.0,31.0,4,0,0,28,49,0,111,29,45,0.0,0.0,0,241.0,14.0,21.0,40.0,Matches,clermont foot
Salis Abdul Samed,gh GHA,MF,21.0,27.4,12,3,2,43,37,0,14,42,23,0.0,0.0,0,186.0,17.0,20.0,45.9,Matches,clermont foot
Florent Ogier,fr FRA,DF,32.0,27.0,6,0,0,18,13,0,2,37,17,0.0,1.0,0,134.0,67.0,51.0,56.8,Matches,clermont foot
Mohamed Lamine Bayo,gn GUI,FW,23.0,26.8,1,0,0,19,5,14,14,7,5,0.0,0.0,0,50.0,44.0,51.0,46.3,Matches,clermont foot
Ouparine Djoco,sn SEN,GK,23.0,23.5,1,0,0,1,4,0,0,1,0,0.0,1.0,0,35.0,2.0,2.0,50.0,Matches,clermont foot
Cédric Hountondji,bj BEN,DF,27.0,22.6,2,0,0,12,7,0,1,34,17,0.0,0.0,1,101.0,46.0,20.0,69.7,Matches,clermont foot
Jodel Dossou,bj BEN,FW,29.0,22.3,4,0,0,25,38,15,60,5,17,1.0,0.0,0,97.0,7.0,15.0,31.8,Matches,clermont foot
Elba Rashani,xk KVX,"FW,MF",28.0,19.5,3,0,0,39,30,5,38,11,21,0.0,0.0,0,117.0,20.0,44.0,31.3,Matches,clermont foot
Jason Berthomier,fr FRA,MF,31.0,19.2,0,0,0,14,15,2,133,8,14,0.0,0.0,0,98.0,11.0,16.0,40.7,Matches,clermont foot
Yohann Magnin,fr FRA,"MF,DF",24.0,19.1,2,0,0,21,25,5,12,20,31,1.0,0.0,0,99.0,36.0,39.0,48.0,Matches,clermont foot
Alidu Seidu,gh GHA,DF,21.0,15.7,7,2,1,18,28,1,3,34,20,0.0,0.0,0,131.0,16.0,14.0,53.3,Matches,clermont foot
Arthur Desmas,fr FRA,GK,27.0,14.5,0,0,0,0,4,0,0,0,0,0.0,0.0,1,14.0,0.0,0.0,,Matches,clermont foot
Jim Allevinah,ga GAB,FW,26.0,16.5,1,0,0,16,34,2,34,6,13,0.0,1.0,0,65.0,16.0,23.0,41.0,Matches,clermont foot
Lucas Da Cunha,fr FRA,"FW,MF",20.0,9.3,0,0,0,6,4,1,20,1,11,0.0,0.0,0,43.0,7.0,14.0,33.3,Matches,clermont foot
Jean-Claude Billong,cm CMR,DF,27.0,10.9,2,0,0,7,9,0,1,10,8,0.0,0.0,0,57.0,29.0,9.0,76.3,Matches,clermont foot
Saîf-Eddine Khaoui,tn TUN,"MF,FW",26.0,10.3,1,0,0,11,15,0,40,14,10,0.0,0.0,0,45.0,1.0,7.0,12.5,Matches,clermont foot
Arial Mendy,sn SEN,"DF,FW",26.0,8.8,1,0,0,6,11,0,39,7,4,0.0,0.0,0,47.0,5.0,9.0,35.7,Matches,clermont foot
Pierre-Yves Hamel,fr FRA,FW,27.0,5.8,2,0,0,13,9,2,2,0,6,0.0,0.0,0,9.0,23.0,33.0,41.1,Matches,clermont foot
Jonathan Iglesias,uy URU,MF,32.0,6.4,0,0,0,11,11,0,1,5,11,0.0,0.0,0,39.0,1.0,3.0,25.0,Matches,clermont foot
Grejohn Kyei,fr FRA,FW,25.0,4.4,1,0,0,14,8,1,0,0,2,0.0,0.0,0,6.0,14.0,9.0,60.9,Matches,clermont foot
Oriol Busquets,es ESP,MF,22.0,2.2,0,0,0,2,0,0,1,1,3,0.0,0.0,0,11.0,1.0,5.0,16.7,Matches,clermont foot
Jordan Tell,gp GLP,FW,24.0,3.2,1,0,0,3,3,0,2,0,5,0.0,0.0,0,13.0,5.0,7.0,41.7,Matches,clermont foot
Yadaly Diaby,gn GUI,"FW,MF",20.0,0.7,1,1,0,2,1,0,0,2,0,0.0,0.0,0,5.0,1.0,1.0,50.0,Matches,clermont foot
Josué Albert,gf GUF,DF,29.0,0.2,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,clermont foot
Jérôme Phojo,fr FRA,DF,28.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,clermont foot
Timothée Kolodziejczak,fr FRA,DF,29.0,28.5,4,1,0,29,3,2,38,60,24,0.0,3.0,2,148.0,31.0,38.0,44.9,Matches,saint etienne
Mickael Nade,fr FRA,DF,22.0,28.5,4,0,0,44,31,1,0,60,35,0.0,1.0,0,176.0,67.0,32.0,67.7,Matches,saint etienne
Denis Bouanga,ga GAB,"FW,MF",26.0,27.1,4,1,0,50,48,5,67,8,25,0.0,0.0,0,141.0,67.0,95.0,41.4,Matches,saint etienne
Ryad Boudebouz,dz ALG,"MF,FW",31.0,25.0,2,0,0,14,29,0,106,10,15,0.0,0.0,0,132.0,12.0,64.0,15.8,Matches,saint etienne
Wahbi Khazri,tn TUN,"FW,MF",30.0,24.7,6,0,0,22,47,22,57,12,18,1.0,0.0,0,103.0,12.0,40.0,23.1,Matches,saint etienne
Arnaud Nordin,fr FRA,"FW,MF",23.0,20.8,4,0,0,20,48,4,83,6,11,1.0,1.0,0,84.0,16.0,36.0,30.8,Matches,saint etienne
Lucas Gourna-Douath,fr FRA,MF,17.0,20.0,7,0,0,36,28,0,4,13,26,0.0,1.0,0,157.0,11.0,18.0,37.9,Matches,saint etienne
Paul Bernardoni,fr FRA,GK,24.0,19.0,0,0,0,0,3,0,0,0,0,0.0,0.0,0,29.0,3.0,1.0,75.0,Matches,saint etienne
Yvann Macon,fr FRA,DF,22.0,17.0,7,0,0,23,12,0,58,18,22,0.0,0.0,1,100.0,16.0,29.0,35.6,Matches,saint etienne
Zaydou Youssouf,fr FRA,MF,22.0,17.3,3,1,0,20,24,1,21,17,26,0.0,0.0,1,140.0,12.0,17.0,41.4,Matches,saint etienne
Harold Moukoudi,cm CMR,DF,23.0,18.5,3,0,0,14,5,0,0,35,12,0.0,0.0,0,90.0,28.0,17.0,62.2,Matches,saint etienne
Etienne Green,eng ENG,GK,21.0,13.3,1,1,0,2,1,0,0,1,1,0.0,1.0,0,11.0,2.0,0.0,100.0,Matches,saint etienne
Eliaquim Mangala,fr FRA,DF,30.0,13.1,9,0,0,19,11,0,0,17,12,0.0,1.0,0,66.0,36.0,21.0,63.2,Matches,saint etienne
Miguel Trauco,pe PER,"DF,MF",28.0,12.4,3,0,0,8,8,0,46,23,18,0.0,0.0,0,65.0,11.0,13.0,45.8,Matches,saint etienne
Yvan Neyou,cm CMR,MF,24.0,10.4,4,1,1,17,20,0,4,23,13,0.0,0.0,0,79.0,6.0,8.0,42.9,Matches,saint etienne
Adil Aouchiche,fr FRA,"MF,FW",19.0,12.0,2,0,0,10,13,2,68,17,6,0.0,0.0,0,77.0,10.0,17.0,37.0,Matches,saint etienne
Saidou Sow,gn GUI,DF,19.0,11.0,2,0,0,9,4,0,3,23,17,0.0,0.0,0,74.0,28.0,32.0,46.7,Matches,saint etienne
Sada Thioub,sn SEN,"DF,MF",26.0,10.6,2,0,0,7,5,0,32,10,8,0.0,0.0,0,69.0,5.0,8.0,38.5,Matches,saint etienne
Gabriel Silva,br BRA,"DF,MF",30.0,7.9,1,0,0,9,16,0,7,18,7,0.0,0.0,0,25.0,6.0,15.0,28.6,Matches,saint etienne
Falaye Sacko,ml MLI,DF,26.0,7.4,0,0,0,9,2,0,8,4,10,0.0,0.0,0,53.0,6.0,2.0,75.0,Matches,saint etienne
Romain Hamouma,fr FRA,"FW,MF",34.0,9.8,2,0,0,23,12,8,42,4,7,0.0,0.0,0,28.0,4.0,11.0,26.7,Matches,saint etienne
Jean-Philippe Krasso,ci CIV,FW,24.0,5.0,0,0,0,9,7,2,5,0,5,0.0,0.0,0,23.0,17.0,17.0,50.0,Matches,saint etienne
Stefan Bajic,fr FRA,GK,19.0,5.7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10.0,3.0,1.0,75.0,Matches,saint etienne
Aimen Moueffek,fr FRA,MF,20.0,4.8,1,0,0,5,8,0,3,2,4,0.0,0.0,0,40.0,8.0,10.0,44.4,Matches,saint etienne
Abdoulaye Bakayoko,fr FRA,DF,18.0,3.4,0,0,0,7,5,0,0,12,9,0.0,0.0,0,25.0,4.0,4.0,50.0,Matches,saint etienne
Bakary Sako,ml MLI,"FW,MF",33.0,1.7,0,0,0,3,2,1,4,0,0,0.0,0.0,0,3.0,4.0,6.0,40.0,Matches,saint etienne
Juan Ignacio Ramírez,uy URU,FW,24.0,1.4,0,0,0,1,0,0,0,0,1,0.0,0.0,0,5.0,1.0,4.0,20.0,Matches,saint etienne
Charles Abi,fr FRA,FW,21.0,0.5,0,0,0,1,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,saint etienne
Nelson Sissoko,fr FRA,DF,24.0,0.5,1,0,0,2,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,saint etienne
Enzo Crivelli,fr FRA,"FW,MF",26.0,1.1,0,0,0,1,0,1,0,0,0,0.0,0.0,0,2.0,4.0,5.0,44.4,Matches,saint etienne
Mathys Saban,fr FRA,"FW,MF",19.0,0.8,1,0,0,2,0,0,2,0,2,0.0,0.0,0,1.0,0.0,3.0,0.0,Matches,saint etienne
Yanis Lhery,fr FRA,"FW,MF",18.0,0.8,0,0,0,2,1,0,0,0,0,0.0,0.0,0,4.0,1.0,4.0,20.0,Matches,saint etienne
Bryan Djile Nokoué,cm CMR,"DF,MF",19.0,0.6,0,0,0,0,1,0,1,1,3,0.0,0.0,0,3.0,0.0,0.0,,Matches,saint etienne
Elhadji Dieye,sn SEN,"FW,MF",19.0,0.4,0,0,0,1,2,1,1,1,2,0.0,0.0,0,4.0,1.0,1.0,50.0,Matches,saint etienne
Assane Dioussé,sn SEN,MF,23.0,0.3,0,0,0,0,1,0,1,0,1,0.0,0.0,0,5.0,1.0,0.0,100.0,Matches,saint etienne
Maxence Rivera,fr FRA,FW,19.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,saint etienne
Lucas Calodat,fr FRA,DF,19.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,saint etienne
Dylan Bronn,tn TUN,DF,26.0,28.3,10,1,1,31,11,3,12,40,29,0.0,0.0,0,164.0,28.0,28.0,50.0,Matches,metz
Vincent Pajot,fr FRA,MF,30.0,25.7,6,1,0,53,40,0,10,51,56,0.0,1.0,0,147.0,22.0,24.0,47.8,Matches,metz
Thomas Delaine,fr FRA,DF,29.0,25.7,4,0,0,22,14,1,111,27,35,0.0,0.0,0,137.0,7.0,20.0,25.9,Matches,metz
Nicolas de Préville,fr FRA,"FW,MF",30.0,21.9,5,0,0,46,55,8,76,5,8,0.0,0.0,0,105.0,47.0,59.0,44.3,Matches,metz
Pape Matar Sarr,sn SEN,MF,18.0,23.7,7,0,0,32,22,1,4,29,26,0.0,0.0,0,171.0,29.0,30.0,49.2,Matches,metz
Alexandre Oukidja,dz ALG,GK,33.0,20.8,2,1,0,1,13,0,0,1,0,0.0,1.0,1,22.0,13.0,0.0,100.0,Matches,metz
Ibrahima Niane,sn SEN,FW,22.0,17.6,2,1,0,14,24,11,7,3,1,0.0,0.0,0,50.0,65.0,79.0,45.1,Matches,metz
Fabien Centonze,fr FRA,DF,25.0,17.6,3,0,0,16,30,0,48,32,21,0.0,0.0,0,101.0,10.0,17.0,37.0,Matches,metz
Farid Boulaya,dz ALG,"MF,FW",28.0,17.0,1,1,0,7,17,1,71,12,10,0.0,0.0,0,100.0,9.0,19.0,32.1,Matches,metz
Boubacar Traoré,ml MLI,MF,19.0,19.2,9,1,1,53,15,0,1,25,26,0.0,0.0,0,138.0,17.0,10.0,63.0,Matches,metz
Marc-Aurèle Caillard,fr FRA,GK,27.0,17.1,1,0,0,0,4,0,0,2,0,0.0,0.0,0,7.0,2.0,0.0,100.0,Matches,metz
Habib Maïga,ci CIV,MF,25.0,14.1,6,0,0,29,10,0,22,14,28,0.0,1.0,0,92.0,17.0,11.0,60.7,Matches,metz
Kévin N'Doram,fr FRA,MF,25.0,13.7,5,0,0,22,13,0,2,19,8,0.0,0.0,0,66.0,15.0,11.0,57.7,Matches,metz
Jemerson,br BRA,DF,28.0,13.4,3,2,0,18,7,0,0,25,25,0.0,1.0,0,57.0,13.0,19.0,40.6,Matches,metz
Matthieu Udol,fr FRA,DF,25.0,11.2,0,0,0,2,6,0,27,31,14,0.0,0.0,0,64.0,23.0,11.0,67.6,Matches,metz
Fali Candé,gw GNB,DF,23.0,10.8,2,0,0,11,11,0,45,6,18,0.0,0.0,0,60.0,18.0,12.0,60.0,Matches,metz
Opa Nguette,sn SEN,"FW,MF",27.0,11.6,1,0,0,12,24,4,5,2,14,0.0,0.0,0,47.0,21.0,25.0,45.7,Matches,metz
Ibrahim Amadou,fr FRA,"DF,MF",28.0,9.0,4,0,0,11,4,0,0,14,8,0.0,0.0,0,48.0,7.0,8.0,46.7,Matches,metz
Jean-Armel Kana-Biyik,cm CMR,DF,32.0,7.4,1,0,0,4,8,0,0,16,6,0.0,0.0,0,50.0,4.0,2.0,66.7,Matches,metz
Sikou Niakaté,fr FRA,DF,22.0,7.3,2,0,0,10,5,0,1,27,7,0.0,0.0,1,50.0,11.0,5.0,68.8,Matches,metz
William Mikelbrencis,fr FRA,DF,17.0,6.8,0,0,0,13,2,0,23,5,5,0.0,0.0,0,42.0,1.0,7.0,12.5,Matches,metz
Didier Lamkel Zé,cm CMR,FW,24.0,6.7,2,0,0,7,14,4,4,1,1,0.0,0.0,0,20.0,21.0,23.0,47.7,Matches,metz
Lamine Gueye,sn SEN,"FW,MF",23.0,6.2,0,0,0,7,10,3,49,6,5,1.0,0.0,0,23.0,4.0,10.0,28.6,Matches,metz
Papa Ndiaga Yade,sn SEN,"DF,FW",21.0,7.7,3,0,0,8,7,0,31,10,10,0.0,0.0,0,54.0,3.0,5.0,37.5,Matches,metz
