Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Tiago Tomás,pt POR,FW,19.0,11.9,2,0,0,6,25,7,18,4,4,1,0,0,42,6,20,23.1,Matches,stuttgart
Tanguy Coulibaly,fr FRA,"FW,MF",20.0,12.0,8,0,0,24,14,6,14,4,15,0,0,0,57,8,14,36.4,Matches,stuttgart
Philipp Förster,de GER,"MF,FW",26.0,10.7,4,0,0,15,9,2,8,3,13,0,0,0,58,10,11,47.6,Matches,stuttgart
Roberto Massimo,de GER,"DF,FW",20.0,9.7,0,0,0,8,4,4,17,3,5,0,0,0,44,4,9,30.8,Matches,stuttgart
Marc-Oliver Kempf,de GER,DF,26.0,9.3,2,0,0,13,8,0,2,16,8,0,1,0,62,29,18,61.7,Matches,stuttgart
Pascal Stenzel,de GER,DF,25.0,10.0,1,0,0,13,4,0,18,11,11,0,0,0,84,13,12,52.0,Matches,stuttgart
Mateo Klimowicz,de GER,"MF,FW",21.0,6.7,2,0,0,9,9,1,2,4,6,0,0,0,21,2,4,33.3,Matches,stuttgart
Hamadi Al Ghaddioui,ma MAR,FW,30.0,5.5,2,0,0,13,6,3,1,0,4,0,0,0,10,16,19,45.7,Matches,stuttgart
Nikolas Nartey,dk DEN,"MF,DF",21.0,4.5,1,0,0,11,5,1,6,7,3,0,0,0,23,10,2,83.3,Matches,stuttgart
Fabian Bredlow,de GER,GK,26.0,4.0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,1,50.0,Matches,stuttgart
Philipp Klement,de GER,MF,28.0,3.8,0,0,0,2,1,1,12,1,3,0,0,0,26,1,6,14.3,Matches,stuttgart
Silas Katompa,cd COD,"FW,MF",22.0,3.1,0,0,0,3,7,3,7,2,4,0,0,0,20,2,4,33.3,Matches,stuttgart
Alexis Tibidi,fr FRA,"MF,FW",17.0,4.3,1,0,0,11,12,4,3,3,3,0,0,0,16,7,6,53.8,Matches,stuttgart
Daniel Didavi,de GER,"MF,FW",31.0,3.1,1,0,0,3,7,2,9,1,2,0,0,0,15,4,2,66.7,Matches,stuttgart
Erik Thommy,de GER,"FW,MF",26.0,3.0,0,0,0,2,6,2,23,4,0,0,0,0,12,2,4,33.3,Matches,stuttgart
Clinton Mola,eng ENG,DF,20.0,1.3,0,0,0,0,0,0,1,3,1,0,0,0,4,5,4,55.6,Matches,stuttgart
Wahidullah Faghir,dk DEN,FW,18.0,1.4,0,0,0,0,3,2,0,0,0,0,0,0,2,4,4,50.0,Matches,stuttgart
Ömer Faruk Beyaz,tr TUR,"DF,MF",17.0,0.8,0,0,0,0,0,0,2,2,3,0,0,0,5,0,1,0.0,Matches,stuttgart
Naouirou Ahamada,fr FRA,"MF,DF",19.0,0.7,0,0,0,2,1,0,0,0,0,0,0,0,4,1,3,25.0,Matches,stuttgart
Enzo Millot,fr FRA,MF,19.0,0.6,0,0,0,2,1,0,3,1,0,0,0,0,4,4,1,80.0,Matches,stuttgart
Lilian Egloff,de GER,"MF,DF",18.0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,2,1,2,33.3,Matches,stuttgart
Matej Maglica,hr CRO,MF,22.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,stuttgart
Suat Serdar,de GER,"MF,FW",24.0,24.6,6,0,0,37,47,2,6,20,30,0,0,0,153,19,24,44.2,Matches,hertha bsc
Peter Pekarík,sk SVK,DF,34.0,24.8,1,0,0,25,18,1,59,29,29,0,0,0,133,28,20,58.3,Matches,hertha bsc
Alexander Schwolow,de GER,GK,29.0,24.2,1,0,0,2,1,0,0,2,0,0,1,0,25,6,0,100.0,Matches,hertha bsc
Vladimír Darida,cz CZE,MF,30.0,19.8,6,0,0,22,33,4,64,20,18,0,0,0,137,15,31,32.6,Matches,hertha bsc
Niklas Stark,de GER,DF,26.0,22.6,3,0,0,19,20,1,0,36,16,0,1,0,115,49,33,59.8,Matches,hertha bsc
Lucas Tousart,fr FRA,MF,24.0,21.8,3,0,0,32,24,1,16,35,25,0,0,0,132,39,45,46.4,Matches,hertha bsc
Dedryck Boyata,be BEL,DF,30.0,21.1,1,1,0,11,6,3,0,17,13,1,0,0,93,52,32,61.9,Matches,hertha bsc
Marco Richter,de GER,"FW,MF",23.0,18.9,6,0,0,30,45,5,57,16,16,0,0,0,95,9,33,21.4,Matches,hertha bsc
Marvin Plattenhardt,de GER,DF,29.0,18.2,3,0,0,14,21,0,123,17,11,0,1,0,102,16,14,53.3,Matches,hertha bsc
Ishak Belfodil,dz ALG,FW,29.0,18.2,1,0,0,19,11,27,12,5,6,1,0,0,43,38,43,46.9,Matches,hertha bsc
Maximilian Mittelstädt,de GER,"DF,FW",24.0,16.6,3,0,0,20,36,1,85,46,33,0,1,0,112,23,27,46.0,Matches,hertha bsc
Stevan Jovetić,me MNE,"FW,MF",31.0,11.3,3,0,0,8,17,7,9,1,2,0,0,0,38,20,20,50.0,Matches,hertha bsc
Marc-Oliver Kempf,de GER,DF,26.0,11.7,1,1,0,15,12,0,2,25,9,0,2,0,56,36,22,62.1,Matches,hertha bsc
Davie Selke,de GER,FW,26.0,11.2,2,0,0,31,21,5,6,1,4,0,0,0,21,58,60,49.2,Matches,hertha bsc
Marcel Lotka,pl POL,GK,20.0,9.8,1,0,0,0,5,0,0,1,0,0,0,0,13,6,1,85.7,Matches,hertha bsc
Myziane Maolida,fr FRA,"FW,MF",22.0,8.6,0,0,0,10,6,3,7,1,4,0,0,0,43,8,12,40.0,Matches,hertha bsc
Márton Dárdai,de GER,DF,19.0,8.4,2,0,0,10,6,0,8,20,4,0,0,0,33,12,11,52.2,Matches,hertha bsc
Kevin-Prince Boateng,gh GHA,"MF,FW",34.0,7.7,8,0,0,21,21,1,5,6,5,0,0,0,44,26,17,60.5,Matches,hertha bsc
Jurgen Ekkelenkamp,nl NED,"MF,FW",21.0,8.0,1,0,0,11,5,0,3,4,3,0,0,0,48,9,17,34.6,Matches,hertha bsc
Linus Gechter,de GER,DF,17.0,8.0,0,0,0,6,0,0,2,11,8,0,1,0,44,8,14,36.4,Matches,hertha bsc
Deyovaisio Zeefuik,nl NED,DF,23.0,6.3,1,0,0,4,8,1,11,11,10,0,1,0,37,9,11,45.0,Matches,hertha bsc
Jordan Torunarigha,de GER,DF,23.0,5.4,1,0,0,4,4,1,1,17,1,0,0,0,27,15,5,75.0,Matches,hertha bsc
Krzysztof Piątek,pl POL,FW,26.0,3.9,0,0,0,10,6,6,3,0,2,0,0,0,5,12,23,34.3,Matches,hertha bsc
Fredrik André Bjørkan,no NOR,DF,22.0,3.9,1,0,0,3,3,0,5,6,10,0,0,0,29,1,5,16.7,Matches,hertha bsc
Lukas Klünter,de GER,DF,25.0,2.2,1,0,0,5,2,0,4,2,1,0,0,0,12,2,2,50.0,Matches,hertha bsc
Dodi Lukebakio,be BEL,FW,23.0,2.0,0,0,0,4,5,1,1,2,1,1,0,0,7,1,3,25.0,Matches,hertha bsc
Dennis Jastrzembski,pl POL,"DF,FW",21.0,2.5,1,0,0,3,3,0,8,5,1,0,0,0,15,4,1,80.0,Matches,hertha bsc
Javairô Dilrosun,nl NED,FW,23.0,1.5,0,0,0,3,2,0,1,0,1,0,0,0,14,0,2,0.0,Matches,hertha bsc
Lee Dongjun,kr KOR,"MF,FW",24.0,1.3,0,0,0,3,3,1,2,2,1,0,0,0,3,0,2,0.0,Matches,hertha bsc
Matheus Cunha,br BRA,FW,22.0,0.7,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0.0,Matches,hertha bsc
Julian Eitschberger,de GER,DF,17.0,0.5,0,0,0,0,2,0,0,2,0,0,0,0,4,0,1,0.0,Matches,hertha bsc
Anton Kade,de GER,"FW,MF",17.0,0.9,0,0,0,2,2,0,2,3,2,0,0,0,4,2,1,66.7,Matches,hertha bsc
Marten Winkler,de GER,MF,18.0,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,Matches,hertha bsc
Cimo Röcker,de GER,DF,27.0,0.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,Matches,hertha bsc
Joakim Nilsson,se SWE,DF,27.0,30.4,5,0,0,32,16,2,3,56,19,0,0,0,148,79,63,55.6,Matches,arminia
Masaya Okugawa,jp JPN,"MF,FW",25.0,28.1,0,0,0,24,22,12,14,20,25,0,0,0,114,22,56,28.2,Matches,arminia
Alessandro Schöpf,at AUT,MF,27.0,26.6,3,1,1,27,41,1,58,30,22,1,0,0,209,22,32,40.7,Matches,arminia
Amos Pieper,de GER,DF,23.0,26.4,2,0,0,12,15,0,3,50,29,0,0,0,131,57,50,53.3,Matches,arminia
Patrick Wimmer,at AUT,"FW,MF",20.0,22.8,7,0,0,49,38,5,96,27,31,1,1,0,167,40,51,44.0,Matches,arminia
Cédric Brunner,ch SUI,DF,27.0,24.3,6,0,0,35,24,0,70,43,35,0,1,0,157,45,37,54.9,Matches,arminia
Manuel Prietl,at AUT,MF,29.0,23.6,3,0,0,39,10,0,7,39,26,0,3,0,142,25,27,48.1,Matches,arminia
Jacob Barrett Laursen,dk DEN,DF,26.0,18.1,1,0,0,12,6,1,54,28,12,0,0,1,99,18,26,40.9,Matches,arminia
Sebastian Vasiliadis,gr GRE,MF,23.0,13.3,3,0,0,14,5,2,5,25,17,0,0,0,84,17,15,53.1,Matches,arminia
Janni Serra,de GER,FW,23.0,12.4,1,0,0,16,14,5,1,5,2,0,0,0,36,52,91,36.4,Matches,arminia
Fabian Klos,de GER,FW,33.0,15.8,2,1,0,30,18,3,11,0,5,0,0,0,38,114,107,51.6,Matches,arminia
Robin Hack,de GER,"FW,MF",22.0,15.2,2,0,0,17,21,4,34,5,8,0,0,0,73,8,20,28.6,Matches,arminia
Fabian Kunze,de GER,MF,23.0,14.0,9,0,0,38,21,0,10,19,21,0,0,0,106,37,32,53.6,Matches,arminia
Florian Krüger,de GER,"FW,MF",22.0,12.5,0,0,0,8,9,4,20,2,1,0,1,0,47,11,18,37.9,Matches,arminia
Andrés Andrade Cedeño,pa PAN,DF,22.0,11.6,4,0,0,14,2,1,21,19,16,0,1,0,80,28,27,50.9,Matches,arminia
Guilherme Ramos,pt POR,DF,23.0,10.1,1,0,0,16,5,1,5,27,15,0,0,0,48,31,17,64.6,Matches,arminia
Bryan Lasme,fr FRA,FW,22.0,9.7,2,0,0,15,12,9,16,1,6,0,0,0,34,33,34,49.3,Matches,arminia
Nathan de Medina,be BEL,DF,23.0,8.6,2,0,0,14,9,0,5,10,10,0,0,0,43,8,14,36.4,Matches,arminia
Gonzalo Castro,de GER,"MF,FW",34.0,4.8,0,0,0,7,4,2,21,3,3,0,0,0,26,3,2,60.0,Matches,arminia
George Bello,us USA,DF,19.0,4.8,0,0,0,4,6,1,11,6,7,0,0,1,26,0,8,0.0,Matches,arminia
Edimilson Fernandes,ch SUI,"MF,FW",25.0,3.1,0,0,0,3,1,0,14,2,0,0,0,0,23,5,3,62.5,Matches,arminia
Burak İnce,tr TUR,FW,17.0,1.5,0,0,0,2,4,1,3,0,1,0,0,0,6,0,1,0.0,Matches,arminia
Lennart-Marten Czyborra,de GER,DF,22.0,1.5,1,0,0,5,0,0,5,3,0,0,0,0,5,0,1,0.0,Matches,arminia
Stefanos Kapino,gr GRE,GK,27.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0,Matches,arminia
Sebastian Griesbeck,de GER,"DF,MF",30.0,27.1,7,0,0,32,16,0,1,43,31,0,1,2,148,56,43,56.6,Matches,greuther furth
Marco Meyerhöfer,de GER,DF,25.0,25.3,0,0,0,16,25,1,43,47,35,0,1,1,141,23,24,48.9,Matches,greuther furth
Nick Viergever,nl NED,DF,31.0,23.7,2,0,0,14,6,0,1,37,23,0,0,0,133,24,36,40.0,Matches,greuther furth
Paul Seguin,de GER,MF,26.0,23.4,9,0,0,42,26,0,41,19,31,0,0,0,170,30,27,52.6,Matches,greuther furth
Timothy Tillman,de GER,MF,22.0,22.3,3,0,0,37,42,1,67,12,26,0,1,0,136,10,28,26.3,Matches,greuther furth
Max Christiansen,de GER,MF,24.0,22.8,5,0,0,20,19,1,3,68,25,0,0,0,179,41,39,51.3,Matches,greuther furth
Jamie Leweling,de GER,"FW,MF",20.0,21.8,3,0,0,17,49,17,40,13,8,1,0,0,77,14,50,21.9,Matches,greuther furth
Jetro Willems,nl NED,DF,27.0,17.8,5,0,0,14,11,0,40,14,15,0,0,0,119,19,16,54.3,Matches,greuther furth
Maximilian Bauer,de GER,DF,21.0,18.8,5,0,0,26,10,1,1,29,15,0,1,1,90,49,36,57.6,Matches,greuther furth
Gian-Luca Itter,de GER,DF,22.0,16.2,3,0,0,18,5,0,49,13,26,0,0,0,92,17,21,44.7,Matches,greuther furth
Jeremy Dudziak,tn TUN,"MF,FW",25.0,12.6,1,0,0,11,24,3,34,10,6,2,0,0,55,9,19,32.1,Matches,greuther furth
Håvard Nielsen,no NOR,"MF,FW",28.0,15.2,2,0,0,27,24,10,3,7,12,0,0,0,50,58,57,50.4,Matches,greuther furth
Sascha Burchert,de GER,GK,31.0,14.0,0,0,0,0,2,0,0,0,1,0,0,0,13,2,0,100.0,Matches,greuther furth
Andreas Linde,se SWE,GK,28.0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,19,4,0,100.0,Matches,greuther furth
Julian Green,us USA,MF,26.0,11.7,2,0,0,13,38,0,57,7,5,0,0,0,64,5,18,21.7,Matches,greuther furth
Simon Asta,de GER,DF,20.0,8.7,1,0,0,13,9,2,16,8,6,0,0,1,50,4,5,44.4,Matches,greuther furth
Marius Funk,de GER,GK,25.0,8.0,0,0,0,1,1,0,0,0,0,0,1,0,19,3,0,100.0,Matches,greuther furth
Hans Nunoo Sarpei,gh GHA,"DF,MF",22.0,7.1,2,0,0,7,16,0,0,14,11,0,0,0,43,10,11,47.6,Matches,greuther furth
Cedric Itten,ch SUI,FW,24.0,7.1,1,0,0,19,6,3,5,2,2,0,0,0,10,31,48,39.2,Matches,greuther furth
Tobias Raschl,de GER,MF,21.0,6.6,0,0,0,7,8,1,1,3,9,0,1,0,47,1,4,20.0,Matches,greuther furth
Dickson Abiama,ng NGA,FW,22.0,8.1,3,0,0,17,11,15,3,4,7,0,0,0,28,19,30,38.8,Matches,greuther furth
Jessic Ngankam,de GER,FW,21.0,3.8,0,0,0,12,5,1,0,0,1,0,0,0,10,7,10,41.2,Matches,greuther furth
Justin Hoogma,nl NED,DF,23.0,3.0,1,0,0,4,0,0,0,4,5,0,0,0,11,10,3,76.9,Matches,greuther furth
Abdourahmane Barry,fr FRA,DF,21.0,2.3,2,0,0,9,3,0,7,4,4,0,0,0,18,4,1,80.0,Matches,greuther furth
Gideon Jung,de GER,DF,26.0,1.6,0,0,0,0,4,0,0,2,1,0,0,0,6,0,4,0.0,Matches,greuther furth
Nils Seufert,de GER,MF,24.0,1.1,0,0,0,0,1,0,0,0,2,0,0,0,9,0,0,,Matches,greuther furth
Afimico Pululu,fr FRA,"FW,MF",22.0,0.8,0,0,0,4,8,1,1,0,0,0,0,0,2,2,6,25.0,Matches,greuther furth
