Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Regan Slater,eng ENG,"MF,DF",21.0,11.6,2,0,0,4,8,0,5,15,10,0.0,0.0,0,82.0,8.0,8.0,50.0,Matches,hull city
Tyler Smith,eng ENG,FW,22.0,9.2,1,0,0,10,16,16,2,2,2,0.0,0.0,0,20.0,10.0,39.0,20.4,Matches,hull city
George Moncur,eng ENG,"MF,FW",27.0,7.6,0,1,0,4,1,1,28,0,4,0.0,0.0,0,29.0,1.0,6.0,14.3,Matches,hull city
Matthew Smith,wls WAL,MF,21.0,6.1,0,0,0,5,6,0,10,5,2,0.0,0.0,0,28.0,1.0,6.0,14.3,Matches,hull city
Allahyar Sayyadmanesh,ir IRN,"FW,MF",20.0,6.0,0,0,0,14,10,7,7,2,4,0.0,0.0,0,23.0,20.0,43.0,31.7,Matches,hull city
Marcus Forss,fi FIN,FW,22.0,5.4,1,0,0,5,0,2,5,0,1,0.0,0.0,0,10.0,5.0,35.0,12.5,Matches,hull city
Randell Williams,eng ENG,"DF,FW",24.0,5.3,0,0,0,3,6,1,19,5,5,0.0,0.0,0,29.0,5.0,21.0,19.2,Matches,hull city
Andy Cannon,eng ENG,MF,25.0,4.9,1,0,0,12,9,0,7,8,1,0.0,0.0,0,43.0,4.0,6.0,40.0,Matches,hull city
Tom Huddlestone,eng ENG,"MF,DF",34.0,4.3,2,0,0,9,4,0,4,3,7,0.0,1.0,0,38.0,11.0,2.0,84.6,Matches,hull city
Josh Emmanuel,eng ENG,"DF,FW",23.0,4.3,0,0,0,1,4,1,13,3,4,0.0,0.0,0,32.0,0.0,6.0,0.0,Matches,hull city
Liam Walsh,eng ENG,"MF,DF",23.0,1.4,0,0,0,0,2,0,1,0,0,0.0,0.0,0,6.0,2.0,2.0,50.0,Matches,hull city
Harvey Cartwright,eng ENG,GK,19.0,1.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,hull city
William Jarvis,eng ENG,"MF,FW",18.0,0.2,0,0,0,0,0,0,1,0,1,0.0,0.0,0,1.0,0.0,0.0,,Matches,hull city
Josh Hinds,eng ENG,FW,18.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches,hull city
Callum Jones,wls WAL,MF,20.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,hull city
Jevon Mills,ie IRL,DF,17.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,hull city
Kristian Pedersen,dk DEN,DF,26.0,36.2,12,1,1,46,11,3,44,92,51,0.0,0.0,0,208.0,132.0,74.0,64.1,Matches,birmingham city
Ivan Šunjić,hr CRO,MF,24.0,34.1,8,0,0,46,25,0,22,45,42,0.0,1.0,0,190.0,26.0,42.0,38.2,Matches,birmingham city
Maxime Colin,fr FRA,"DF,MF",29.0,30.8,2,0,0,30,14,1,57,40,48,0.0,0.0,0,193.0,47.0,50.0,48.5,Matches,birmingham city
Gary Gardner,eng ENG,MF,29.0,30.7,9,2,0,40,27,4,36,46,31,0.0,0.0,0,187.0,99.0,61.0,61.9,Matches,birmingham city
Scott Hogan,ie IRL,FW,29.0,25.4,2,0,0,31,16,21,12,1,4,0.0,0.0,0,55.0,34.0,113.0,23.1,Matches,birmingham city
Jérémie Bela,ao ANG,"DF,MF",28.0,25.6,3,0,0,25,20,0,187,33,23,0.0,0.0,0,160.0,29.0,21.0,58.0,Matches,birmingham city
Ryan Woods,eng ENG,MF,27.0,25.8,5,1,0,39,13,0,62,28,21,0.0,1.0,0,182.0,31.0,41.0,43.1,Matches,birmingham city
Matija Šarkić,me MNE,GK,24.0,23.0,0,0,0,1,0,0,0,3,1,0.0,1.0,0,43.0,6.0,0.0,100.0,Matches,birmingham city
Neil Etheridge,ph PHI,GK,31.0,20.8,2,0,0,2,4,0,0,1,1,0.0,1.0,0,29.0,7.0,2.0,77.8,Matches,birmingham city
Onel Hernández,cu CUB,"FW,MF",28.0,20.7,3,0,0,21,26,16,32,10,11,0.0,1.0,0,100.0,5.0,17.0,22.7,Matches,birmingham city
Jordan Graham,eng ENG,DF,26.0,17.7,1,0,0,9,28,1,142,13,20,0.0,0.0,0,97.0,11.0,18.0,37.9,Matches,birmingham city
Tahith Chong,nl NED,"FW,MF",21.0,17.3,2,0,0,19,44,4,62,4,7,0.0,0.0,0,87.0,2.0,28.0,6.7,Matches,birmingham city
Lukas Jutkiewicz,eng ENG,FW,32.0,19.0,1,0,0,40,26,7,15,7,2,0.0,0.0,0,51.0,176.0,127.0,58.1,Matches,birmingham city
Juninho Bacuna,cw CUW,"MF,FW",23.0,14.5,4,0,0,26,15,0,42,17,15,0.0,0.0,0,76.0,14.0,19.0,42.4,Matches,birmingham city
Troy Deeney,eng ENG,FW,33.0,14.5,0,0,0,25,15,8,7,0,8,1.0,0.0,0,38.0,71.0,100.0,41.5,Matches,birmingham city
Harlee Dean,eng ENG,DF,30.0,14.0,2,0,0,8,5,1,5,21,11,0.0,1.0,1,72.0,56.0,34.0,62.2,Matches,birmingham city
Dion Sanderson,eng ENG,DF,21.0,14.0,2,0,0,21,3,0,7,27,11,0.0,0.0,0,68.0,36.0,27.0,57.1,Matches,birmingham city
Lyle Taylor,ms MSR,FW,31.0,13.7,3,0,0,19,22,7,15,2,3,1.0,1.0,0,42.0,19.0,34.0,35.8,Matches,birmingham city
Jordan James,wls WAL,MF,17.0,13.1,1,0,0,19,28,0,16,7,18,0.0,0.0,0,68.0,11.0,23.0,32.4,Matches,birmingham city
George Friend,eng ENG,DF,33.0,11.3,1,0,0,12,15,1,2,21,21,0.0,0.0,0,74.0,37.0,32.0,53.6,Matches,birmingham city
Nico Gordon,eng ENG,DF,19.0,10.8,2,0,0,12,8,1,0,18,11,0.0,0.0,0,42.0,24.0,33.0,42.1,Matches,birmingham city
Riley McGree,au AUS,MF,22.0,10.7,5,0,0,13,15,1,28,17,10,0.0,0.0,0,85.0,9.0,8.0,52.9,Matches,birmingham city
Teden Mengi,eng ENG,DF,19.0,8.0,1,0,0,7,1,0,1,9,9,0.0,0.0,0,41.0,18.0,12.0,60.0,Matches,birmingham city
Taylor Richards,eng ENG,"FW,MF",20.0,2.5,1,0,0,4,11,0,5,0,7,0.0,1.0,0,12.0,1.0,3.0,25.0,Matches,birmingham city
Zach Jeacock,eng ENG,GK,20.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches,birmingham city
Marcel Oakley,eng ENG,DF,18.0,1.6,1,0,0,5,1,0,3,1,6,0.0,0.0,0,5.0,2.0,4.0,33.3,Matches,birmingham city
Chuks Aneke,eng ENG,"FW,MF",28.0,4.4,1,0,0,15,2,2,4,0,6,0.0,0.0,0,17.0,26.0,29.0,47.3,Matches,birmingham city
Jonathan Leko,eng ENG,"MF,FW",22.0,1.4,1,0,0,4,2,1,3,0,0,0.0,0.0,0,3.0,0.0,2.0,0.0,Matches,birmingham city
George Hall,eng ENG,"FW,MF",17.0,1.3,0,0,0,1,1,0,7,1,2,0.0,0.0,0,5.0,1.0,4.0,20.0,Matches,birmingham city
Mitchell Roberts,eng ENG,DF,20.0,1.0,0,0,0,0,1,0,0,1,2,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,birmingham city
Juan Familio-Castillo,nl NED,"DF,MF",21.0,0.9,1,0,0,2,0,0,1,1,1,0.0,0.0,0,4.0,1.0,2.0,33.3,Matches,birmingham city
Jobe Bellingham,eng ENG,"MF,DF",15.0,0.4,0,0,0,0,0,0,0,0,1,0.0,0.0,0,4.0,0.0,4.0,0.0,Matches,birmingham city
Iván Sánchez,es ESP,"FW,MF",28.0,0.3,0,0,0,0,0,0,4,1,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,birmingham city
Andy Yiadom,gh GHA,DF,29.0,37.4,7,0,0,50,80,9,79,42,58,1.0,1.0,0,189.0,71.0,55.0,56.3,Matches,reading
John Swift,eng ENG,MF,26.0,36.5,6,0,0,31,54,12,212,15,14,1.0,0.0,0,189.0,28.0,52.0,35.0,Matches,reading
Danny Drinkwater,eng ENG,MF,31.0,31.3,8,0,0,44,29,0,22,42,56,0.0,0.0,0,296.0,30.0,29.0,50.8,Matches,reading
Michael Morrison,eng ENG,DF,33.0,29.0,7,0,0,18,26,1,0,27,25,0.0,1.0,1,137.0,100.0,55.0,64.5,Matches,reading
Baba Rahman,gh GHA,DF,27.0,28.7,5,0,0,32,23,0,89,39,49,0.0,0.0,0,182.0,39.0,33.0,54.2,Matches,reading
Tom Dele-Bashiru,ng NGA,"MF,FW",21.0,27.1,2,0,0,16,54,8,7,21,16,0.0,0.0,0,122.0,11.0,25.0,30.6,Matches,reading
Tom Holmes,eng ENG,DF,21.0,27.1,4,0,0,18,7,0,5,56,34,0.0,1.0,1,142.0,82.0,52.0,61.2,Matches,reading
Luke Southwood,nir NIR,GK,23.0,25.0,1,0,0,0,8,0,0,0,0,0.0,0.0,0,24.0,16.0,1.0,94.1,Matches,reading
Ovie Ejaria,eng ENG,"FW,MF",23.0,21.6,1,0,0,12,58,4,19,23,23,0.0,0.0,0,125.0,32.0,48.0,40.0,Matches,reading
Lucas João,ao ANG,FW,27.0,21.0,1,0,0,22,34,10,0,7,6,0.0,0.0,0,43.0,38.0,69.0,35.5,Matches,reading
Junior Hoilett,ca CAN,"FW,MF",31.0,19.2,4,1,1,23,27,13,84,11,18,0.0,1.0,0,98.0,17.0,31.0,35.4,Matches,reading
Andy Rinomhota,eng ENG,"MF,FW",24.0,17.8,3,0,0,19,33,1,4,21,22,0.0,0.0,0,99.0,16.0,33.0,32.7,Matches,reading
Tom McIntyre,sct SCO,"DF,MF",22.0,18.0,1,0,0,8,12,0,25,38,15,0.0,0.0,1,91.0,56.0,40.0,58.3,Matches,reading
Liam Moore,jm JAM,DF,28.0,16.0,2,0,0,9,4,3,2,17,4,0.0,0.0,0,73.0,30.0,43.0,41.1,Matches,reading
George Pușcaș,ro ROU,FW,25.0,15.3,1,0,0,24,11,12,12,5,1,0.0,0.0,0,28.0,42.0,46.0,47.7,Matches,reading
Tom Ince,eng ENG,"FW,MF",29.0,14.8,3,0,0,14,25,4,62,13,13,1.0,0.0,0,79.0,7.0,27.0,20.6,Matches,reading
Scott Dann,eng ENG,DF,34.0,13.6,0,0,0,3,1,2,0,12,7,0.0,0.0,0,79.0,43.0,13.0,76.8,Matches,reading
Ørjan Nyland,no NOR,GK,30.0,10.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,11.0,0.0,0.0,,Matches,reading
Alen Halilović,hr CRO,"FW,MF",25.0,7.7,2,0,0,4,3,0,24,5,4,0.0,0.0,0,30.0,1.0,9.0,10.0,Matches,reading
Andy Carroll,eng ENG,FW,32.0,6.6,0,0,0,13,3,3,3,1,3,0.0,0.0,0,12.0,42.0,29.0,59.2,Matches,reading
Rafael Cabral,br BRA,GK,31.0,6.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,13.0,0.0,0.0,,Matches,reading
Ethan Bristow,eng ENG,"DF,FW",19.0,5.5,2,0,0,9,3,0,17,2,7,0.0,0.0,0,15.0,5.0,8.0,38.5,Matches,reading
Femi Azeez,eng ENG,"FW,MF",20.0,6.2,0,0,0,7,4,3,10,1,4,0.0,0.0,0,19.0,11.0,43.0,20.4,Matches,reading
Karl Jakob Hein,ee EST,GK,19.0,5.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,2.0,0.0,100.0,Matches,reading
Dejan Tetek,rs SRB,"DF,MF",18.0,5.0,2,0,0,9,8,0,2,4,9,0.0,0.0,0,17.0,9.0,8.0,52.9,Matches,reading
Tyrell Ashcroft,eng ENG,DF,19.0,3.4,0,0,0,1,1,0,5,2,5,0.0,0.0,0,20.0,7.0,11.0,38.9,Matches,reading
Yakou Méïte,ci CIV,"FW,MF",25.0,4.1,0,0,0,8,3,3,9,2,0,0.0,0.0,0,14.0,26.0,27.0,49.1,Matches,reading
Terell Thomas,lc LCA,DF,25.0,1.7,0,0,0,1,0,1,1,1,2,0.0,0.0,0,17.0,3.0,8.0,27.3,Matches,reading
Jahmari Clarke,jm JAM,FW,17.0,1.9,1,0,0,6,1,1,0,0,1,0.0,0.0,0,2.0,1.0,15.0,6.3,Matches,reading
Mamadi Camará,gw GNB,"FW,MF",17.0,1.7,0,0,0,1,3,0,0,5,4,0.0,0.0,0,9.0,2.0,2.0,50.0,Matches,reading
Felipe Araruna,br BRA,DF,25.0,0.5,0,0,0,0,1,0,1,0,1,0.0,0.0,0,3.0,1.0,0.0,100.0,Matches,reading
Kelvin Abrefa,eng ENG,DF,17.0,0.4,0,0,0,1,1,0,1,0,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,reading
Brandon Barker,eng ENG,"FW,MF",24.0,0.3,0,0,0,0,1,0,3,0,0,0.0,0.0,0,4.0,0.0,0.0,,Matches,reading
Rashawn Scott,eng ENG,FW,17.0,0.2,0,0,0,1,0,0,2,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,reading
Frankie Kent,eng ENG,DF,25.0,32.0,7,0,0,29,20,1,2,35,25,0.0,0.0,0,161.0,108.0,69.0,61.0,Matches,peterborough united
Jonson Clarke-Harris,jm JAM,FW,27.0,33.3,2,0,0,68,70,13,6,5,8,1.0,0.0,0,74.0,206.0,229.0,47.4,Matches,peterborough united
Ronnie Edwards,eng ENG,DF,18.0,31.4,6,0,0,14,7,0,0,46,35,0.0,0.0,0,169.0,25.0,44.0,36.2,Matches,peterborough united
Josh Knight,eng ENG,DF,23.0,30.6,7,0,0,20,27,1,22,33,21,0.0,1.0,1,181.0,56.0,69.0,44.8,Matches,peterborough united
Joe Ward,eng ENG,"DF,MF",25.0,30.5,3,1,0,14,16,9,199,37,28,1.0,0.0,0,192.0,38.0,34.0,52.8,Matches,peterborough united
David Cornell,wls WAL,GK,30.0,30.0,2,0,0,0,5,0,0,0,1,0.0,0.0,0,13.0,6.0,1.0,85.7,Matches,peterborough united
Harrison Burrows,eng ENG,"DF,MF",19.0,29.0,4,0,0,32,36,6,128,36,38,0.0,1.0,0,157.0,35.0,62.0,36.1,Matches,peterborough united
Jack Taylor,ie IRL,MF,23.0,28.6,4,0,0,29,23,0,10,45,29,0.0,0.0,0,186.0,40.0,36.0,52.6,Matches,peterborough united
Nathan Thompson,eng ENG,DF,30.0,27.0,8,0,0,37,69,0,17,33,38,0.0,1.0,2,140.0,53.0,47.0,53.0,Matches,peterborough united
Sammie Szmodics,eng ENG,"MF,FW",25.0,26.5,4,0,0,19,19,15,35,11,20,0.0,0.0,0,91.0,7.0,24.0,22.6,Matches,peterborough united
Siriki Dembélé,ci CIV,"FW,MF",24.0,21.2,1,0,0,29,56,15,15,7,13,0.0,0.0,0,86.0,6.0,20.0,23.1,Matches,peterborough united
Jorge Grant,eng ENG,"MF,FW",26.0,19.3,1,0,0,11,32,3,42,11,16,1.0,0.0,0,102.0,13.0,13.0,50.0,Matches,peterborough united
Dan Butler,eng ENG,DF,26.0,18.5,6,0,0,21,8,1,75,21,22,0.0,1.0,0,98.0,40.0,25.0,61.5,Matches,peterborough united
Jeando Fuchs,cm CMR,MF,23.0,15.2,2,0,0,27,16,0,1,30,31,0.0,0.0,0,98.0,31.0,32.0,49.2,Matches,peterborough united
Jack Marriott,eng ENG,FW,26.0,15.2,3,0,0,18,11,4,11,6,4,0.0,0.0,0,30.0,8.0,49.0,14.0,Matches,peterborough united
Mark Beevers,eng ENG,DF,31.0,12.8,3,0,0,12,11,1,1,9,8,0.0,0.0,0,52.0,26.0,20.0,56.5,Matches,peterborough united
Kwame Poku,gh GHA,"MF,FW",19.0,12.3,1,0,0,9,17,4,22,7,15,0.0,0.0,0,77.0,3.0,34.0,8.1,Matches,peterborough united
Steven Benda,de GER,GK,22.0,9.0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,6.0,6.0,0.0,100.0,Matches,peterborough united
Bali Mumba,eng ENG,"DF,MF",19.0,7.7,3,0,0,13,11,1,11,10,20,0.0,0.0,0,70.0,4.0,13.0,23.5,Matches,peterborough united
Christy Pym,eng ENG,GK,26.0,7.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,5.0,3.0,0.0,100.0,Matches,peterborough united
Ricky Jade-Jones,eng ENG,"FW,MF",20.0,7.4,2,0,0,12,7,2,20,2,6,1.0,0.0,0,27.0,6.0,37.0,14.0,Matches,peterborough united
Reece Brown,eng ENG,MF,25.0,5.0,2,0,0,6,3,0,4,9,1,0.0,0.0,0,38.0,7.0,4.0,63.6,Matches,peterborough united
Hayden Coulson,eng ENG,DF,23.0,4.0,3,1,1,8,6,0,30,3,4,0.0,0.0,0,25.0,5.0,5.0,50.0,Matches,peterborough united
Conor Coventry,ie IRL,MF,21.0,4.8,1,0,0,15,1,0,4,10,7,0.0,0.0,0,37.0,5.0,4.0,55.6,Matches,peterborough united
Callum Morton,eng ENG,FW,21.0,3.3,0,0,0,4,9,1,1,1,1,1.0,0.0,1,13.0,9.0,17.0,34.6,Matches,peterborough united
Joe Tomlinson,eng ENG,"DF,MF",21.0,3.3,0,0,0,0,1,0,25,3,0,0.0,0.0,0,18.0,5.0,7.0,41.7,Matches,peterborough united
Joel Randall,eng ENG,"MF,FW",21.0,2.7,0,0,0,0,1,1,5,0,1,0.0,0.0,0,12.0,0.0,3.0,0.0,Matches,peterborough united
Idris Kanu,sl SLE,"MF,DF",21.0,1.3,0,0,0,2,0,0,1,0,1,0.0,0.0,0,4.0,0.0,3.0,0.0,Matches,peterborough united
Emmanuel Fernandez,eng ENG,DF,19.0,0.7,0,0,0,0,0,0,1,2,2,0.0,0.0,0,2.0,2.0,2.0,50.0,Matches,peterborough united
Kai Corbett,eng ENG,FW,18.0,0.6,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,4.0,0.0,Matches,peterborough united
Ethan Hamilton,sct SCO,MF,22.0,0.7,0,0,0,0,1,0,1,1,1,0.0,0.0,0,5.0,0.0,4.0,0.0,Matches,peterborough united
Nathan Byrne,eng ENG,DF,29.0,40.7,13,1,1,37,61,4,141,35,39,0.0,0.0,0,193.0,37.0,62.0,37.4,Matches,derby county
Max Bird,eng ENG,MF,20.0,40.2,2,1,0,19,15,0,104,43,35,0.0,0.0,0,246.0,41.0,41.0,50.0,Matches,derby county
Tom Lawrence,wls WAL,"FW,MF",27.0,35.8,11,2,1,41,42,3,83,23,20,2.0,0.0,0,130.0,14.0,66.0,17.5,Matches,derby county
Jason Knight,ie IRL,"MF,FW",20.0,30.6,2,0,0,26,70,7,65,22,23,0.0,0.0,0,158.0,48.0,40.0,54.5,Matches,derby county
Ryan Allsop,eng ENG,GK,29.0,29.2,3,0,0,0,3,0,0,0,0,0.0,0.0,0,45.0,4.0,1.0,80.0,Matches,derby county
Ravel Morrison,jm JAM,"MF,FW",28.0,25.8,9,1,0,27,24,4,15,22,18,0.0,0.0,0,128.0,24.0,34.0,41.4,Matches,derby county
Lee Buchanan,eng ENG,DF,20.0,24.7,4,0,0,19,29,5,39,24,28,0.0,1.0,1,118.0,78.0,76.0,50.6,Matches,derby county
Craig Forsyth,sct SCO,DF,32.0,21.5,3,0,0,22,14,10,36,13,8,0.0,0.0,1,92.0,93.0,64.0,59.2,Matches,derby county
Graeme Shinnie,sct SCO,MF,29.0,20.2,6,0,0,26,31,0,30,21,35,1.0,0.0,0,124.0,38.0,34.0,52.8,Matches,derby county
Phil Jagielka,eng ENG,DF,38.0,20.0,1,0,0,9,23,0,0,17,15,0.0,0.0,0,108.0,53.0,63.0,45.7,Matches,derby county
Luke Plange,eng ENG,FW,18.0,18.5,1,0,0,18,15,19,7,1,3,1.0,0.0,0,28.0,23.0,95.0,19.5,Matches,derby county
Liam Thompson,eng ENG,MF,19.0,16.9,4,0,0,9,19,0,11,16,9,0.0,0.0,0,118.0,9.0,27.0,25.0,Matches,derby county
Festy Ebosele,ie IRL,"FW,DF",18.0,20.3,4,0,0,33,35,6,30,23,34,0.0,1.0,0,87.0,41.0,37.0,52.6,Matches,derby county
Kelle Roos,nl NED,GK,29.0,16.8,1,1,0,1,3,0,0,0,0,0.0,0.0,0,18.0,2.0,1.0,66.7,Matches,derby county
Eiran Joe Cashin,ie IRL,DF,19.0,14.1,2,0,0,12,6,1,1,25,15,0.0,0.0,0,96.0,47.0,34.0,58.0,Matches,derby county
Kamil Jóźwiak,pl POL,"FW,MF",23.0,10.7,2,0,0,21,9,4,5,10,16,0.0,0.0,0,42.0,15.0,41.0,26.8,Matches,derby county
Krystian Bielik,pl POL,MF,23.0,11.1,1,0,0,14,14,0,1,14,10,0.0,0.0,0,72.0,28.0,8.0,77.8,Matches,derby county
Sam Baldock,eng ENG,FW,32.0,8.9,0,0,0,10,1,7,2,1,4,0.0,0.0,0,15.0,2.0,36.0,5.3,Matches,derby county
Louie Sibley,eng ENG,"FW,MF",19.0,12.4,5,0,0,21,25,4,28,6,15,0.0,0.0,0,52.0,7.0,28.0,20.0,Matches,derby county
Malcolm Ebiowei,eng ENG,FW,17.0,10.6,2,0,0,15,21,0,59,7,12,0.0,0.0,0,48.0,3.0,11.0,21.4,Matches,derby county
Richard Stearman,eng ENG,DF,33.0,8.8,3,1,0,6,12,0,0,10,8,0.0,0.0,0,25.0,22.0,22.0,50.0,Matches,derby county
Colin Kazim-Richards,tr TUR,FW,34.0,10.1,1,0,0,23,9,7,5,1,5,0.0,0.0,0,20.0,48.0,45.0,51.6,Matches,derby county
Louie Watson,ie IRL,"FW,MF",20.0,2.6,1,0,0,2,5,0,4,2,4,0.0,0.0,0,16.0,0.0,1.0,0.0,Matches,derby county
Dylan Williams,eng ENG,DF,17.0,2.7,1,0,0,2,3,0,7,2,2,0.0,0.0,0,12.0,2.0,8.0,20.0,Matches,derby county
Jack Stretton,eng ENG,FW,19.0,3.3,1,0,0,4,4,2,1,0,0,0.0,0.0,0,6.0,1.0,11.0,8.3,Matches,derby county
Bartosz Cybulski,pl POL,"FW,MF",18.0,0.8,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,Matches,derby county
Darren Robinson,nir NIR,FW,16.0,0.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,derby county
Osazee Aghatiste,eng ENG,FW,18.0,0.1,0,0,0,1,0,0,0,0,1,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,derby county
Isaac Hutchinson,eng ENG,MF,21.0,0.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,derby county
Callum Styles,hu HUN,"MF,FW",21.0,38.8,3,0,0,52,37,5,76,44,48,0.0,0.0,0,250.0,34.0,69.0,33.0,Matches,barnsley
Michał Helik,pl POL,DF,25.0,37.7,8,0,0,30,20,1,2,96,33,0.0,0.0,0,207.0,203.0,95.0,68.1,Matches,barnsley
Callum Brittain,eng ENG,"DF,MF",23.0,34.1,8,0,0,38,22,3,125,40,42,0.0,0.0,0,232.0,54.0,42.0,56.3,Matches,barnsley
Liam Kitching,eng ENG,DF,21.0,29.2,7,0,0,29,21,6,21,42,27,0.0,1.0,1,172.0,84.0,69.0,54.9,Matches,barnsley
Claudio Gomes,fr FRA,MF,21.0,28.1,2,0,0,25,20,0,11,22,17,0.0,0.0,0,171.0,20.0,30.0,40.0,Matches,barnsley
Mads Juel Andersen,dk DEN,DF,23.0,28.0,7,0,0,42,9,2,1,58,17,0.0,0.0,0,167.0,125.0,56.0,69.1,Matches,barnsley
Carlton Morris,eng ENG,FW,25.0,25.3,5,0,0,35,46,12,21,7,18,1.0,0.0,0,110.0,99.0,126.0,44.0,Matches,barnsley
Cauley Woodrow,eng ENG,"FW,MF",26.0,25.1,3,0,0,27,26,20,57,2,14,1.0,0.0,0,69.0,46.0,114.0,28.8,Matches,barnsley
Romal Palmer,eng ENG,MF,21.0,21.0,9,0,0,42,34,0,9,48,44,0.0,0.0,0,127.0,29.0,31.0,48.3,Matches,barnsley
Jasper Moon,eng ENG,"DF,MF",20.0,19.3,3,0,0,15,13,2,5,32,27,0.0,0.0,0,112.0,38.0,45.0,45.8,Matches,barnsley
Rémy Vita,mg MAD,"DF,FW",20.0,16.8,1,0,0,19,12,1,30,21,31,0.0,1.0,0,132.0,6.0,18.0,25.0,Matches,barnsley
Jordan Williams,eng ENG,"DF,MF",21.0,17.5,1,0,0,8,17,1,27,21,21,0.0,1.0,0,113.0,24.0,22.0,52.2,Matches,barnsley
Domingos Quina,pt POR,"FW,MF",21.0,15.3,4,0,0,37,41,2,28,16,22,0.0,0.0,0,125.0,6.0,18.0,25.0,Matches,barnsley
Josh Benson,eng ENG,MF,21.0,15.1,5,0,0,23,15,0,73,13,18,0.0,0.0,0,130.0,20.0,18.0,52.6,Matches,barnsley
Aaron Leya Iseka,be BEL,"FW,MF",23.0,14.3,1,0,0,20,8,6,12,5,2,0.0,0.0,0,56.0,27.0,40.0,40.3,Matches,barnsley
Amine Bassi,fr FRA,"MF,FW",23.0,13.3,0,0,0,10,13,9,75,6,5,0.0,0.0,0,71.0,4.0,17.0,19.0,Matches,barnsley
Matthew Wolfe,eng ENG,MF,21.0,11.9,5,0,0,19,10,0,3,13,18,0.0,0.0,0,70.0,20.0,31.0,39.2,Matches,barnsley
Dominik Frieser,at AUT,"FW,MF",27.0,10.2,1,0,0,4,7,12,4,4,6,0.0,0.0,0,33.0,7.0,22.0,24.1,Matches,barnsley
Toby Sibbick,eng ENG,DF,22.0,10.5,1,0,0,7,6,0,2,16,15,0.0,0.0,0,60.0,23.0,18.0,56.1,Matches,barnsley
Clarke Oduor,ke KEN,"FW,MF",22.0,11.0,0,0,0,5,10,1,11,8,14,0.0,1.0,0,48.0,7.0,23.0,23.3,Matches,barnsley
Devante Cole,eng ENG,"FW,MF",26.0,9.8,0,0,0,18,12,4,16,4,11,0.0,0.0,0,36.0,29.0,59.0,33.0,Matches,barnsley
Victor Adeboyejo,eng ENG,"MF,FW",23.0,10.7,2,0,0,9,6,2,11,5,6,0.0,0.0,0,46.0,10.0,35.0,22.2,Matches,barnsley
Jack Walton,eng ENG,GK,23.0,6.7,0,0,0,0,2,0,0,0,0,0.0,0.0,0,4.0,1.0,0.0,100.0,Matches,barnsley
Ben Williams,wls WAL,"MF,DF",22.0,3.9,0,0,0,5,4,0,12,4,3,0.0,0.0,0,18.0,3.0,9.0,25.0,Matches,barnsley
William Hondermarck,ie IRL,"DF,MF",20.0,3.6,1,0,0,3,5,0,3,3,10,0.0,0.0,0,25.0,1.0,7.0,12.5,Matches,barnsley
Aapo Halme,fi FIN,DF,23.0,2.3,0,0,0,3,0,1,1,3,0,0.0,0.0,0,5.0,7.0,3.0,70.0,Matches,barnsley
Aiden Marsh,eng ENG,"FW,MF",18.0,2.0,0,0,0,1,0,0,4,1,0,0.0,0.0,0,5.0,1.0,7.0,12.5,Matches,barnsley
Jason Sraha,eng ENG,DF,18.0,2.0,0,0,0,0,0,0,1,1,2,0.0,0.0,0,16.0,3.0,1.0,75.0,Matches,barnsley
Jordan Helliwell,eng ENG,"MF,DF",19.0,1.2,0,0,0,0,1,0,0,3,0,0.0,0.0,0,5.0,1.0,3.0,25.0,Matches,barnsley
Isaac Christie-Davies,wls WAL,MF,23.0,0.9,0,0,0,1,1,0,2,3,1,0.0,0.0,0,10.0,2.0,1.0,66.7,Matches,barnsley
David Bremang,eng ENG,"DF,MF",21.0,0.4,0,0,0,2,0,0,0,1,1,0.0,0.0,0,1.0,0.0,0.0,,Matches,barnsley
