name,position,played_minutes,appearances,first_squad,substitute_in,substitute_out,goals,avg_goals,yellow_cards,yellow_red_cards,red_cards,club
A. Hakimi,Defender,1886.0,26.0,21.0,5.0,2.0,4.0,0.15,6.0,1.0,0.0,psg
A. Letellier,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,psg
Carlos Soler,Midfielder,1131.0,22.0,14.0,8.0,11.0,3.0,0.14,0.0,0.0,0.0,psg
Danilo Pereira,Midfielder,1981.0,28.0,22.0,6.0,6.0,2.0,0.07,2.0,0.0,0.0,psg
E. Bitshiabu,Defender,390.0,10.0,4.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,psg
Fabián Ruiz,Midfielder,1664.0,24.0,18.0,6.0,9.0,1.0,0.04,0.0,0.0,0.0,psg
G. Donnarumma,Goalkeeper,2970.0,33.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,psg
H. Ekitike,Attacker,877.0,21.0,8.0,13.0,8.0,3.0,0.14,0.0,0.0,0.0,psg
H. Lamy,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,psg
I. Housni,Attacker,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,psg
Ismaël Gharbi,Midfielder,51.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,psg
Juan Bernat,Defender,1294.0,24.0,14.0,10.0,7.0,1.0,0.04,1.0,0.0,0.0,psg
K. Mbappé,Attacker,2372.0,29.0,27.0,2.0,6.0,23.0,0.79,5.0,0.0,0.0,psg
L. Messi,Attacker,2482.0,28.0,28.0,0.0,5.0,15.0,0.54,0.0,0.0,0.0,psg
M. Verratti,Midfielder,1791.0,24.0,22.0,2.0,11.0,0.0,0.0,9.0,0.0,1.0,psg
Marquinhos,Defender,2438.0,29.0,27.0,2.0,4.0,2.0,0.07,3.0,0.0,0.0,psg
N. Fernandez-Veliz,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,psg
N. Mukiele,Defender,1133.0,19.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,psg
Neymar,Attacker,1553.0,20.0,18.0,2.0,8.0,13.0,0.65,5.0,1.0,0.0,psg
Nuno Mendes,Defender,1553.0,23.0,18.0,5.0,10.0,1.0,0.04,2.0,0.0,0.0,psg
P. Kimpembe,Defender,730.0,11.0,9.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,psg
Renato Sanches,Midfielder,536.0,18.0,5.0,13.0,6.0,2.0,0.11,1.0,0.0,0.0,psg
Sergio Ramos,Defender,2258.0,28.0,26.0,2.0,4.0,1.0,0.04,3.0,0.0,1.0,psg
Sergio Rico,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,psg
Serif Nhaga,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,psg
T. Pembélé,Defender,265.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,psg
Vitinha,Midfielder,2166.0,31.0,26.0,5.0,18.0,1.0,0.03,2.0,0.0,0.0,psg
W. Zaïre-Emery,Midfielder,549.0,21.0,4.0,17.0,3.0,2.0,0.1,1.0,0.0,0.0,psg
A. Buksa,Attacker,59.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
A. Claude-Maurice,Midfielder,519.0,17.0,4.0,13.0,4.0,3.0,0.18,0.0,0.0,0.0,lens
A. Fulgini,Midfielder,639.0,12.0,9.0,3.0,9.0,1.0,0.08,0.0,0.0,0.0,lens
A. Louveau,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
A. Thomasson,Midfielder,936.0,15.0,12.0,3.0,10.0,3.0,0.2,1.0,0.0,0.0,lens
B. Samba,Goalkeeper,2970.0,33.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,lens
D. Machado,Defender,1862.0,28.0,21.0,7.0,20.0,3.0,0.11,4.0,0.0,1.0,lens
David Costa,Midfielder,1388.0,29.0,16.0,13.0,15.0,1.0,0.03,2.0,0.0,0.0,lens
F. Medina,Defender,2424.0,28.0,28.0,0.0,5.0,2.0,0.07,5.0,0.0,0.0,lens
F. Sotoca,Attacker,2686.0,33.0,30.0,3.0,12.0,6.0,0.18,4.0,0.0,0.0,lens
F. Sylla,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
I. Boura,Defender,84.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
J. Cabot,Midfielder,508.0,11.0,5.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,lens
J. Gradit,Defender,2380.0,28.0,28.0,0.0,7.0,1.0,0.04,5.0,0.0,0.0,lens
J. Le Cardinal,Defender,146.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,lens
J. Leca,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
J. Onana,Midfielder,589.0,17.0,7.0,10.0,7.0,0.0,0.0,2.0,0.0,0.0,lens
K. Danso,Defender,2970.0,33.0,33.0,0.0,0.0,1.0,0.03,7.0,0.0,0.0,lens
L. Openda,Attacker,2129.0,33.0,24.0,9.0,20.0,18.0,0.55,1.0,0.0,0.0,lens
M. Haïdara,Defender,1469.0,31.0,16.0,15.0,5.0,0.0,0.0,4.0,0.0,0.0,lens
N. Bonte,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
P. Frankowski,Midfielder,2482.0,33.0,27.0,6.0,12.0,4.0,0.12,2.0,0.0,0.0,lens
Pierre-Ismaelo Ganiou,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
R. Labeau Lascary,Attacker,112.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
S. Abdul Samed,Midfielder,2537.0,29.0,29.0,0.0,2.0,1.0,0.03,5.0,0.0,1.0,lens
S. Fofana,Midfielder,2718.0,31.0,30.0,1.0,6.0,4.0,0.13,2.0,0.0,0.0,lens
Steven Fortès,Defender,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
W. Fariñez,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
W. Saïd,Attacker,603.0,19.0,6.0,13.0,6.0,5.0,0.26,2.0,0.0,0.0,lens
Y. Barry,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
Y. Fofana,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
Y. Pandor,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lens
Ł. Poręba,Midfielder,257.0,9.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,lens
A. Harit,Midfielder,515.0,10.0,6.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,olympique marseille
A. Ounahi,Midfielder,117.0,7.0,1.0,6.0,1.0,1.0,0.14,0.0,0.0,0.0,olympique marseille
A. Sánchez,Attacker,2334.0,30.0,27.0,3.0,18.0,13.0,0.43,3.0,0.0,0.0,olympique marseille
B. Elmaz,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique marseille
C. Mbemba,Defender,2486.0,31.0,28.0,3.0,4.0,4.0,0.13,2.0,0.0,0.0,olympique marseille
C. Ünder,Midfielder,2047.0,32.0,23.0,9.0,15.0,5.0,0.16,3.0,0.0,0.0,olympique marseille
D. Payet,Midfielder,749.0,22.0,8.0,14.0,7.0,2.0,0.09,0.0,0.0,0.0,olympique marseille
E. Bailly,Defender,444.0,14.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,olympique marseille
Emran Soglo,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique marseille
Esey Gebreyesus,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique marseille
F. Mughe,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique marseille
I. Kaboré,Defender,847.0,18.0,8.0,10.0,4.0,1.0,0.06,1.0,0.0,0.0,olympique marseille
J. Clauss,Defender,2219.0,29.0,27.0,2.0,13.0,1.0,0.03,1.0,0.0,0.0,olympique marseille
J. Veretout,Midfielder,2413.0,33.0,26.0,7.0,7.0,3.0,0.09,3.0,0.0,0.0,olympique marseille
L. Balerdi,Defender,2245.0,30.0,26.0,4.0,4.0,0.0,0.0,6.0,0.0,1.0,olympique marseille
M. Guendouzi,Midfielder,1878.0,29.0,22.0,7.0,11.0,2.0,0.07,3.0,0.0,0.0,olympique marseille
Nuno Tavares,Defender,2160.0,27.0,22.0,5.0,4.0,6.0,0.22,4.0,0.0,1.0,olympique marseille
Pau López,Goalkeeper,2520.0,28.0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,olympique marseille
R. Malinovskyi,Midfielder,861.0,15.0,9.0,6.0,8.0,1.0,0.07,4.0,0.0,0.0,olympique marseille
Raimane Daou,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique marseille
Rubén Blanco,Goalkeeper,450.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique marseille
S. Gigot,Defender,1840.0,24.0,22.0,2.0,7.0,2.0,0.08,4.0,1.0,1.0,olympique marseille
S. Kolašinac,Defender,1834.0,28.0,22.0,6.0,11.0,4.0,0.14,3.0,0.0,0.0,olympique marseille
S. Ngapandouetnbu,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique marseille
V. Rongier,Midfielder,2673.0,32.0,30.0,2.0,5.0,1.0,0.03,6.0,0.0,0.0,olympique marseille
Vítinha,Attacker,300.0,9.0,4.0,5.0,3.0,2.0,0.22,0.0,0.0,0.0,olympique marseille
A. Disasi,Defender,2880.0,33.0,32.0,1.0,1.0,3.0,0.09,2.0,0.0,0.0,monaco
A. Golovin,Midfielder,2177.0,30.0,25.0,5.0,18.0,7.0,0.23,4.0,0.0,0.0,monaco
A. Nübel,Goalkeeper,2970.0,33.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,monaco
B. Embolo,Attacker,1755.0,28.0,19.0,9.0,8.0,12.0,0.43,2.0,0.0,0.0,monaco
C. Matsima,Defender,175.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,monaco
Caio Henrique,Defender,2527.0,30.0,28.0,2.0,5.0,1.0,0.03,3.0,0.0,0.0,monaco
E. Ben Seghir,Midfielder,873.0,14.0,11.0,3.0,11.0,4.0,0.29,1.0,0.0,0.0,monaco
E. Diop,Midfielder,169.0,5.0,1.0,4.0,1.0,1.0,0.2,0.0,0.0,0.0,monaco
E. Matazo,Midfielder,930.0,19.0,10.0,9.0,4.0,1.0,0.05,2.0,0.0,0.0,monaco
G. Maripán,Defender,1980.0,24.0,23.0,1.0,3.0,3.0,0.12,4.0,1.0,0.0,monaco
Gelson Martins,Midfielder,340.0,11.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,monaco
I. Jakobs,Defender,826.0,28.0,6.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,monaco
Jean Lucas,Midfielder,289.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,monaco
K. Diatta,Midfielder,1952.0,28.0,21.0,7.0,13.0,4.0,0.14,3.0,0.0,0.0,monaco
K. Volland,Attacker,606.0,14.0,7.0,7.0,7.0,3.0,0.21,1.0,0.0,0.0,monaco
M. Akliouche,Midfielder,309.0,8.0,4.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,monaco
M. Boadu,Attacker,140.0,10.0,1.0,9.0,1.0,2.0,0.2,0.0,0.0,0.0,monaco
M. Camara,Midfielder,1992.0,25.0,23.0,2.0,7.0,0.0,0.0,5.0,0.0,1.0,monaco
M. Sarr,Defender,713.0,13.0,8.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,monaco
N. Babai,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,monaco
R. Aguilar,Defender,1003.0,18.0,12.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,monaco
S. Magassa,Midfielder,80.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,monaco
T. Didillon,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,monaco
T. Minamino,Midfielder,521.0,15.0,7.0,8.0,7.0,1.0,0.07,2.0,0.0,0.0,monaco
Vanderson,Defender,1792.0,26.0,19.0,7.0,7.0,1.0,0.04,2.0,1.0,0.0,monaco
W. Ben Yedder,Attacker,1905.0,29.0,25.0,4.0,17.0,17.0,0.59,4.0,0.0,0.0,monaco
Y. Fofana,Midfielder,2638.0,31.0,30.0,1.0,1.0,2.0,0.06,2.0,1.0,1.0,monaco
Y. Lienard,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,monaco
Y. Okou,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,monaco
A. Gomes,Midfielder,2567.0,32.0,31.0,1.0,21.0,2.0,0.06,6.0,0.0,0.0,lille
A. Jakubech,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lille
A. Ounas,Midfielder,914.0,17.0,11.0,6.0,9.0,1.0,0.06,1.0,0.0,0.0,lille
A. Virginius,Attacker,241.0,14.0,1.0,13.0,1.0,1.0,0.07,1.0,0.0,0.0,lille
Alexsandro Ribeiro,Defender,1248.0,17.0,12.0,5.0,1.0,3.0,0.18,3.0,0.0,0.0,lille
André Gomes,Midfielder,1547.0,24.0,17.0,7.0,6.0,3.0,0.12,6.0,0.0,0.0,lille
B. André,Midfielder,2479.0,29.0,28.0,1.0,4.0,1.0,0.03,10.0,0.0,0.0,lille
B. Costil,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lille
B. Diakité,Defender,2202.0,28.0,24.0,4.0,4.0,2.0,0.07,5.0,0.0,0.0,lille
C. Baleba,Midfielder,293.0,15.0,3.0,12.0,3.0,0.0,0.0,2.0,0.0,1.0,lille
E. Zhegrova,Midfielder,974.0,20.0,10.0,10.0,7.0,3.0,0.15,1.0,0.0,0.0,lille
G. Gudmundsson,Defender,706.0,15.0,8.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,lille
I. Ferrah,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lille
Ismaily,Defender,1582.0,20.0,18.0,2.0,5.0,2.0,0.1,0.0,0.0,0.0,lille
J. Bamba,Attacker,2340.0,29.0,27.0,2.0,9.0,5.0,0.17,5.0,0.0,0.0,lille
J. Bazié,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lille
J. David,Attacker,2743.0,32.0,31.0,1.0,11.0,21.0,0.66,5.0,0.0,0.0,lille
J. Martin,Midfielder,189.0,10.0,1.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,lille
José Fonte,Defender,2233.0,27.0,26.0,1.0,2.0,1.0,0.04,6.0,0.0,0.0,lille
L. Chevalier,Goalkeeper,2430.0,27.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,lille
L. Yoro,Defender,676.0,11.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,lille
M. Bayo,Attacker,575.0,23.0,5.0,18.0,4.0,4.0,0.17,0.0,0.0,0.0,lille
M. Makhabe,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lille
R. Cabella,Midfielder,2151.0,27.0,24.0,3.0,11.0,7.0,0.26,3.0,0.0,0.0,lille
S. Ramet,Midfielder,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lille
T. Negrel,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lille
T. Weah,Attacker,1447.0,24.0,15.0,9.0,7.0,0.0,0.0,2.0,0.0,0.0,lille
Tiago Djaló,Defender,2022.0,25.0,24.0,1.0,6.0,2.0,0.08,7.0,0.0,0.0,lille
U. Raghouber,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lille
V. Burlet,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lille
A. Do Marcolino,Attacker,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,rennes
A. Gouiri,Attacker,2099.0,28.0,24.0,4.0,11.0,11.0,0.39,2.0,0.0,0.0,rennes
A. Kalimuendo,Attacker,1765.0,26.0,23.0,3.0,20.0,7.0,0.27,0.0,0.0,0.0,rennes
A. Theate,Defender,2859.0,32.0,32.0,0.0,2.0,3.0,0.09,5.0,0.0,0.0,rennes
A. Truffert,Defender,1961.0,28.0,24.0,4.0,11.0,0.0,0.0,2.0,0.0,0.0,rennes
B. Bourigeaud,Midfielder,2656.0,32.0,32.0,0.0,17.0,3.0,0.09,4.0,1.0,0.0,rennes
B. Meling,Defender,1182.0,25.0,10.0,15.0,4.0,0.0,0.0,2.0,0.0,1.0,rennes
B. Santamaría,Midfielder,1466.0,21.0,16.0,5.0,3.0,1.0,0.05,2.0,0.0,0.0,rennes
C. Wooh,Defender,1007.0,13.0,12.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,rennes
D. Alemdar,Goalkeeper,314.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,rennes
D. Doué,Midfielder,1099.0,24.0,11.0,13.0,12.0,3.0,0.12,5.0,0.0,0.0,rennes
D. Spence,Defender,575.0,8.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,rennes
E. Damergy,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rennes
F. Tait,Midfielder,1651.0,28.0,19.0,9.0,12.0,2.0,0.07,2.0,0.0,0.0,rennes
G. Doué,Defender,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,rennes
G. Tutu,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rennes
H. Traoré,Defender,2100.0,26.0,23.0,3.0,3.0,1.0,0.04,4.0,0.0,0.0,rennes
I. Salah,Attacker,164.0,10.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,rennes
J. Belocian,Defender,111.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,rennes
J. Doku,Attacker,867.0,24.0,8.0,16.0,7.0,5.0,0.21,0.0,0.0,0.0,rennes
J. Rodon,Defender,1238.0,14.0,14.0,0.0,1.0,1.0,0.07,2.0,0.0,1.0,rennes
K. Toko Ekambi,Attacker,625.0,12.0,7.0,5.0,5.0,1.0,0.08,0.0,0.0,0.0,rennes
L. Assignon,Defender,196.0,7.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,rennes
L. Majer,Midfielder,1221.0,27.0,13.0,14.0,11.0,1.0,0.04,3.0,0.0,0.0,rennes
L. Rouillé,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rennes
L. Ugochukwu,Midfielder,1245.0,22.0,13.0,9.0,8.0,0.0,0.0,3.0,0.0,1.0,rennes
M. Terrier,Attacker,1330.0,16.0,16.0,0.0,9.0,9.0,0.56,0.0,0.0,0.0,rennes
R. Salin,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,rennes
S. Mandanda,Goalkeeper,2656.0,30.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,rennes
W. Omari,Defender,913.0,11.0,10.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,rennes
Xeka,Midfielder,551.0,8.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,rennes
A. Laaziri,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
A. Lacazette,Attacker,2488.0,30.0,29.0,1.0,8.0,20.0,0.67,3.0,0.0,0.0,olympique lyonnais
A. Sarr,Attacker,450.0,10.0,5.0,5.0,4.0,1.0,0.1,0.0,0.0,0.0,olympique lyonnais
Anthony Lopes,Goalkeeper,2367.0,27.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,olympique lyonnais
B. Barcola,Attacker,1081.0,22.0,11.0,11.0,6.0,5.0,0.23,3.0,0.0,0.0,olympique lyonnais
C. Lukeba,Defender,2626.0,30.0,29.0,1.0,0.0,2.0,0.07,6.0,1.0,0.0,olympique lyonnais
C. Tolisso,Midfielder,1705.0,26.0,21.0,5.0,13.0,1.0,0.04,3.0,0.0,0.0,olympique lyonnais
D. Dib,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
D. Lovren,Defender,1328.0,15.0,15.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,olympique lyonnais
H. Aouar,Midfielder,485.0,14.0,6.0,8.0,6.0,1.0,0.07,2.0,0.0,0.0,olympique lyonnais
Henrique,Defender,307.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
J. Boateng,Defender,316.0,6.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
J. Lepenant,Midfielder,1833.0,28.0,20.0,8.0,9.0,1.0,0.04,3.0,0.0,0.0,olympique lyonnais
Jeffinho,Attacker,155.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,olympique lyonnais
K. Bonnevie,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
M. Caqueret,Midfielder,2347.0,31.0,27.0,4.0,12.0,2.0,0.06,2.0,0.0,0.0,olympique lyonnais
M. Dembélé,Attacker,852.0,22.0,8.0,14.0,5.0,3.0,0.14,1.0,0.0,0.0,olympique lyonnais
M. El Arouch,Midfielder,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
M. Gusto,Defender,162.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
M. Sarr,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
N. Tagliafico,Defender,2589.0,29.0,29.0,0.0,3.0,1.0,0.03,4.0,0.0,0.0,olympique lyonnais
R. Cherki,Midfielder,1448.0,29.0,16.0,13.0,10.0,3.0,0.1,3.0,0.0,0.0,olympique lyonnais
R. Riou,Goalkeeper,600.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
S. Diomandé,Defender,1689.0,21.0,19.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,olympique lyonnais
S. Kumbedi,Defender,1010.0,15.0,11.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,olympique lyonnais
S. Lega,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olympique lyonnais
Thiago Mendes,Midfielder,1869.0,27.0,21.0,6.0,8.0,1.0,0.04,3.0,0.0,0.0,olympique lyonnais
A. Amraoui,Defender,279.0,5.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,nice
A. Beka Beka,Midfielder,392.0,11.0,5.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,nice
A. Mendy,Defender,473.0,10.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,nice
A. Ramsey,Midfielder,1514.0,26.0,17.0,9.0,11.0,1.0,0.04,3.0,0.0,0.0,nice
B. Bouanani,Attacker,581.0,14.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,nice
B. Brahimi,Attacker,642.0,23.0,4.0,19.0,3.0,3.0,0.13,0.0,0.0,0.0,nice
D. Traoré,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
Dante,Defender,2850.0,32.0,32.0,0.0,1.0,1.0,0.03,4.0,0.0,0.0,nice
E. Garrido,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
G. Laborde,Attacker,2061.0,28.0,23.0,5.0,9.0,9.0,0.32,0.0,0.0,0.0,nice
H. Boudaoui,Midfielder,1480.0,22.0,17.0,5.0,9.0,1.0,0.05,4.0,0.0,0.0,nice
J. Bryan,Defender,177.0,6.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,nice
J. Lotomba,Defender,2028.0,28.0,22.0,6.0,8.0,0.0,0.0,4.0,0.0,0.0,nice
J. Todibo,Defender,2512.0,30.0,29.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,nice
K. Schmeichel,Goalkeeper,2790.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
K. Thuram,Midfielder,2426.0,33.0,28.0,5.0,14.0,2.0,0.06,3.0,0.0,0.0,nice
M. Bard,Defender,2144.0,28.0,24.0,4.0,6.0,0.0,0.0,6.0,0.0,0.0,nice
M. Bułka,Goalkeeper,180.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
M. Viti,Defender,633.0,9.0,7.0,2.0,1.0,1.0,0.11,0.0,0.0,0.0,nice
N. Pépé,Attacker,1529.0,19.0,17.0,2.0,7.0,6.0,0.32,2.0,0.0,0.0,nice
P. Rosario,Midfielder,1485.0,26.0,14.0,12.0,4.0,0.0,0.0,5.0,0.0,0.0,nice
R. Barkley,Midfielder,802.0,24.0,8.0,16.0,6.0,3.0,0.12,1.0,0.0,0.0,nice
R. Belahyane,Midfielder,101.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
S. Diop,Midfielder,1009.0,18.0,12.0,6.0,9.0,1.0,0.06,1.0,0.0,0.0,nice
S. Kari,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
T. Boulhendi,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
T. Louchet,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
T. Moffi,Attacker,883.0,11.0,10.0,1.0,6.0,4.0,0.36,1.0,0.0,0.0,nice
T. Trinker,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
Y. Atal,Defender,658.0,14.0,7.0,7.0,5.0,1.0,0.07,1.0,0.0,0.0,nice
Y. Nahounou,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nice
Y. Ndayishimiye,Midfielder,566.0,10.0,6.0,4.0,2.0,1.0,0.1,2.0,0.0,0.0,nice
A. Aouchiche,Midfielder,241.0,11.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,lorient
A. Kari,Midfielder,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lorient
A. Pelon,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lorient
B. Dieng,Attacker,722.0,13.0,9.0,4.0,9.0,3.0,0.23,1.0,0.0,0.0,lorient
B. Innocent,Midfielder,1009.0,22.0,11.0,11.0,9.0,0.0,0.0,5.0,0.0,0.0,lorient
