Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Fabio Miretti,it ITA,"MF,FW",19-311,27,14,1235.0,13.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.4,2.4,1.3,3.8,33.0,60.0,85.0,0.0,0.15,0.15,0.0,0.15,0.18,0.1,0.27,0.18,0.27,Matches,juventus
Weston McKennie,us USA,"MF,DF",24-286,15,13,1052.0,11.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,19.0,39.0,54.0,0.09,0.09,0.17,0.09,0.17,0.08,0.06,0.14,0.08,0.14,Matches,juventus
Mattia De Sciglio,it ITA,DF,30-233,17,11,1043.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,16.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,juventus
Moise Kean,it ITA,FW,23-102,28,11,995.0,11.1,6.0,0.0,6.0,6.0,0.0,0.0,5.0,1.0,6.3,6.3,1.1,7.4,30.0,13.0,76.0,0.54,0.0,0.54,0.54,0.54,0.57,0.1,0.67,0.57,0.67,Matches,juventus
Mattia Perin,it ITA,GK,30-212,11,10,948.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,juventus
Leonardo Bonucci,it ITA,DF,36-040,16,9,880.0,9.8,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.1,0.3,0.2,0.5,2.0,28.0,1.0,0.1,0.0,0.1,0.1,0.1,0.11,0.02,0.13,0.03,0.05,Matches,juventus
Leandro Paredes,ar ARG,MF,28-346,25,8,977.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.6,0.6,1.9,2.5,11.0,72.0,11.0,0.09,0.0,0.09,0.09,0.09,0.06,0.18,0.23,0.06,0.23,Matches,juventus
Federico Chiesa,it ITA,"DF,MF",25-228,21,6,851.0,9.5,2.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,2.6,4.1,46.0,34.0,88.0,0.21,0.53,0.74,0.21,0.74,0.15,0.27,0.43,0.15,0.43,Matches,juventus
Daniele Rugani,it ITA,DF,28-316,9,6,564.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,juventus
Matìas Soulé,ar ARG,"MF,FW",20-056,13,4,419.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.8,2.3,12.0,15.0,33.0,0.21,0.0,0.21,0.21,0.21,0.33,0.18,0.5,0.33,0.5,Matches,juventus
Enzo Barrenechea,ar ARG,MF,22-019,3,3,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,juventus
Tommaso Barbieri,it ITA,DF,20-288,3,2,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,juventus
Samuel Iling-Junior,eng ENG,"DF,FW",19-249,12,1,316.0,3.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.2,1.0,11.0,18.0,36.0,0.28,0.28,0.57,0.28,0.57,0.21,0.07,0.28,0.21,0.28,Matches,juventus
Denis Zakaria,ch SUI,MF,26-202,2,1,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,juventus
Paul Pogba,fr FRA,"MF,FW",30-087,6,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.6,5.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.27,0.2,0.46,0.27,0.46,Matches,juventus
Nicolò Rovella,it ITA,MF,21-188,3,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches,juventus
Mattia Compagnon,it ITA,MF,21-216,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus
Cosimo Marco Da Graca,it ITA,FW,21-040,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus
Giovanni Garofani,it ITA,GK,20-233,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus
Carlo Pinsoglio,it ITA,GK,33-086,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus
Alessandro Riccio,it ITA,DF,21-124,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus
Simone Scaglia,it ITA,GK,18-333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus
Nikola Sekulov,it ITA,MF,21-112,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus
Pietro Terracciano,it ITA,GK,33-094,29,29,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fiorentina
Dodô,br BRA,DF,24-205,33,28,2331.0,25.9,1.0,3.0,4.0,1.0,0.0,0.0,5.0,1.0,0.7,0.7,2.2,2.9,72.0,141.0,104.0,0.04,0.12,0.15,0.04,0.15,0.03,0.09,0.11,0.03,0.11,Matches,fiorentina
Lucas Martínez Quarta,ar ARG,DF,27-031,27,25,2171.0,24.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.5,2.5,0.6,3.1,19.0,119.0,6.0,0.04,0.04,0.08,0.04,0.08,0.1,0.02,0.13,0.1,0.13,Matches,fiorentina
Jonathan Ikone,fr FRA,FW,25-039,33,24,2007.0,22.3,4.0,4.0,8.0,4.0,0.0,0.0,4.0,0.0,4.1,4.1,3.7,7.8,83.0,67.0,178.0,0.18,0.18,0.36,0.18,0.36,0.18,0.17,0.35,0.18,0.35,Matches,fiorentina
Sofyan Amrabat,ma MAR,MF,26-293,29,24,1998.0,22.2,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.5,0.5,1.1,1.6,36.0,176.0,24.0,0.0,0.05,0.05,0.0,0.05,0.02,0.05,0.07,0.02,0.07,Matches,fiorentina
Nikola Milenković,rs SRB,DF,25-241,27,23,2137.0,23.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.9,1.9,0.5,2.4,9.0,78.0,3.0,0.08,0.04,0.13,0.08,0.13,0.08,0.02,0.1,0.08,0.1,Matches,fiorentina
Igor,br BRA,DF,25-123,27,23,2057.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.5,0.5,0.2,0.8,19.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,fiorentina
Rolando Mandragora,it ITA,MF,25-346,29,22,1949.0,21.7,2.0,4.0,6.0,2.0,0.0,0.0,8.0,0.0,1.5,1.5,4.9,6.4,18.0,142.0,59.0,0.09,0.18,0.28,0.09,0.28,0.07,0.23,0.3,0.07,0.3,Matches,fiorentina
Christian Kouamé,ci CIV,FW,25-186,28,22,1865.0,20.7,4.0,4.0,8.0,4.0,0.0,0.0,5.0,0.0,5.3,5.3,3.7,9.0,50.0,54.0,203.0,0.19,0.19,0.39,0.19,0.39,0.26,0.18,0.43,0.26,0.43,Matches,fiorentina
Giacomo Bonaventura,it ITA,MF,33-292,30,21,1910.0,21.2,5.0,1.0,6.0,5.0,0.0,0.0,4.0,1.0,4.3,4.3,3.1,7.4,64.0,102.0,91.0,0.24,0.05,0.28,0.24,0.28,0.2,0.15,0.35,0.2,0.35,Matches,fiorentina
Antonín Barák,cz CZE,MF,28-189,30,21,1800.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.6,2.6,1.6,4.1,45.0,82.0,93.0,0.1,0.0,0.1,0.1,0.1,0.13,0.08,0.21,0.13,0.21,Matches,fiorentina
Luka Jović,rs SRB,"FW,MF",25-169,31,16,1534.0,17.0,6.0,3.0,9.0,6.0,0.0,1.0,3.0,0.0,7.9,7.1,1.5,8.6,8.0,28.0,75.0,0.35,0.18,0.53,0.35,0.53,0.46,0.09,0.55,0.42,0.51,Matches,fiorentina
Arthur,br BRA,FW,25-046,28,15,1432.0,15.9,8.0,1.0,9.0,6.0,2.0,2.0,4.0,0.0,7.9,6.3,0.8,7.0,11.0,21.0,86.0,0.5,0.06,0.57,0.38,0.44,0.49,0.05,0.54,0.39,0.44,Matches,fiorentina
Riccardo Saponara,it ITA,FW,31-171,29,14,1208.0,13.4,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,2.8,2.8,3.4,6.2,56.0,56.0,125.0,0.3,0.22,0.52,0.3,0.52,0.21,0.26,0.46,0.21,0.46,Matches,fiorentina
Nicolás González,ar ARG,"FW,MF",25-065,24,13,1354.0,15.0,6.0,1.0,7.0,4.0,2.0,2.0,3.0,0.0,6.7,5.4,1.3,6.7,37.0,70.0,112.0,0.4,0.07,0.47,0.27,0.33,0.45,0.09,0.53,0.36,0.45,Matches,fiorentina
Alfred Duncan,gh GHA,MF,30-092,25,13,1104.0,12.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,1.1,18.0,70.0,30.0,0.08,0.0,0.08,0.08,0.08,0.04,0.05,0.09,0.04,0.09,Matches,fiorentina
Lorenzo Venuti,it ITA,DF,28-059,17,9,924.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,24.0,44.0,43.0,0.0,0.1,0.1,0.0,0.1,0.04,0.05,0.09,0.04,0.09,Matches,fiorentina
Riccardo Sottil,it ITA,FW,24-007,18,9,833.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.1,2.2,65.0,27.0,123.0,0.0,0.22,0.22,0.0,0.22,0.11,0.12,0.23,0.11,0.23,Matches,fiorentina
Aleksa Terzić,rs SRB,DF,23-297,22,8,935.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,1.9,2.3,49.0,40.0,61.0,0.1,0.1,0.19,0.1,0.19,0.04,0.18,0.22,0.04,0.22,Matches,fiorentina
Gaetano Castrovilli,it ITA,MF,26-113,15,7,719.0,8.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,1.1,2.3,12.0,14.0,16.0,0.25,0.13,0.38,0.25,0.38,0.15,0.14,0.29,0.15,0.29,Matches,fiorentina
Luca Ranieri,it ITA,DF,24-048,9,5,508.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,fiorentina
Michele Cerofolini,it ITA,GK,24-157,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fiorentina
Youssef Maleh,it ITA,MF,24-292,7,4,297.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,1.2,3.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.17,0.2,0.36,0.17,0.36,Matches,fiorentina
Pierluigi Gollini,it ITA,GK,28-084,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fiorentina
Alessandro Bianco,it ITA,MF,20-252,7,2,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,fiorentina
Josip Brekalo,hr CRO,"FW,MF",24-352,6,1,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.5,1.2,11.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.26,0.2,0.46,0.26,0.46,Matches,fiorentina
Marco Benassi,it ITA,DF,28-275,2,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,fiorentina
Salvatore Sirigu,it ITA,GK,36-149,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fiorentina
Szymon Żurkowski,pl POL,MF,25-258,2,0,32.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,1.0,4.0,0.0,2.81,2.81,0.0,2.81,0.33,0.06,0.4,0.33,0.4,Matches,fiorentina
Lorenzo Amatucci,it ITA,MF,19-125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina
Filippo Distefano,it ITA,FW,19-286,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina
Costantino Favasuli,it ITA,MF,19-045,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina
Michael Kayode,it ITA,DF,18-335,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina
Dimo Krastev,bg BUL,MF,20-120,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina
Tommaso Martinelli,it ITA,GK,17-155,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina
Matija Nastasić,rs SRB,DF,30-074,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina
Jhon Lucumí,co COL,DF,24-349,33,33,2900.0,32.2,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.4,1.0,37.0,84.0,6.0,0.0,0.03,0.03,0.0,0.03,0.02,0.01,0.03,0.02,0.03,Matches,bologna
Stefan Posch,at AUT,DF,26-027,30,30,2533.0,28.1,6.0,2.0,8.0,6.0,0.0,0.0,6.0,0.0,3.3,3.3,2.0,5.3,45.0,148.0,65.0,0.21,0.07,0.28,0.21,0.28,0.12,0.07,0.19,0.12,0.19,Matches,bologna
Jerdy Schouten,nl NED,MF,26-149,33,29,2509.0,27.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.5,1.9,15.0,139.0,29.0,0.0,0.07,0.07,0.0,0.07,0.02,0.05,0.07,0.02,0.07,Matches,bologna
Lewis Ferguson,sct SCO,"MF,FW",23-290,32,27,2315.0,25.7,7.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,4.7,4.7,1.0,5.7,31.0,88.0,114.0,0.27,0.0,0.27,0.27,0.27,0.18,0.04,0.22,0.18,0.22,Matches,bologna
Nicolás Domínguez,ar ARG,MF,24-347,31,26,2298.0,25.5,3.0,2.0,5.0,3.0,0.0,0.0,10.0,0.0,2.6,2.6,2.9,5.4,39.0,147.0,84.0,0.12,0.08,0.2,0.12,0.2,0.1,0.11,0.21,0.1,0.21,Matches,bologna
Musa Barrow,gm GAM,"FW,MF",24-208,32,26,1961.0,21.8,3.0,8.0,11.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,4.7,7.7,68.0,58.0,141.0,0.14,0.37,0.5,0.14,0.5,0.14,0.22,0.35,0.14,0.35,Matches,bologna
Andrea Cambiaso,it ITA,DF,23-110,32,25,2170.0,24.1,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,2.4,3.3,64.0,83.0,105.0,0.0,0.12,0.12,0.0,0.12,0.04,0.1,0.14,0.04,0.14,Matches,bologna
Riccardo Orsolini,it ITA,FW,26-137,32,22,2124.0,23.6,11.0,4.0,15.0,8.0,3.0,3.0,8.0,2.0,10.5,8.1,3.1,11.2,53.0,62.0,212.0,0.47,0.17,0.64,0.34,0.51,0.44,0.13,0.58,0.34,0.48,Matches,bologna
Adama Soumaoro,fr FRA,DF,30-357,23,22,1867.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.0,0.3,7.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,bologna
Michel Aebischer,ch SUI,"FW,MF",26-155,32,18,1542.0,17.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.5,1.5,0.6,2.1,14.0,46.0,85.0,0.06,0.0,0.06,0.06,0.06,0.08,0.04,0.12,0.08,0.12,Matches,bologna
Marko Arnautović,at AUT,FW,34-052,21,18,1531.0,17.0,10.0,0.0,10.0,7.0,3.0,3.0,5.0,0.0,7.2,4.8,1.9,6.7,13.0,36.0,116.0,0.59,0.0,0.59,0.41,0.41,0.42,0.11,0.53,0.28,0.39,Matches,bologna
Gary Medel,cl CHI,"MF,DF",35-311,29,17,1477.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,0.5,1.0,58.0,5.0,0.0,0.06,0.06,0.0,0.06,0.0,0.02,0.03,0.0,0.03,Matches,bologna
Roberto Soriano,it ITA,"FW,MF",32-122,27,15,1326.0,14.7,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,2.5,3.1,30.0,56.0,66.0,0.07,0.2,0.27,0.07,0.27,0.04,0.17,0.21,0.04,0.21,Matches,bologna
Nikola Moro,hr CRO,MF,25-090,26,12,1227.0,13.6,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,2.2,3.0,24.0,102.0,35.0,0.07,0.37,0.44,0.07,0.44,0.06,0.16,0.22,0.06,0.22,Matches,bologna
Charalambos Lykogiannis,gr GRE,DF,29-231,21,11,1107.0,12.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,1.5,2.3,32.0,60.0,47.0,0.16,0.0,0.16,0.16,0.16,0.06,0.12,0.19,0.06,0.19,Matches,bologna
Kevin Bonifazi,it ITA,DF,27-022,13,9,902.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,bologna
Nicola Sansone,it ITA,FW,31-273,18,8,740.0,8.2,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,2.8,2.8,1.0,3.7,17.0,13.0,72.0,0.49,0.24,0.73,0.49,0.73,0.34,0.12,0.45,0.34,0.45,Matches,bologna
Giorgos Kyriakopoulos,gr GRE,"DF,FW",27-125,12,8,704.0,7.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,1.0,21.0,23.0,50.0,0.0,0.26,0.26,0.0,0.26,0.03,0.1,0.13,0.03,0.13,Matches,bologna
Joaquin Sosa,uy URU,DF,21-151,10,7,688.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,bologna
Lorenzo De Silvestri,it ITA,DF,35-018,15,6,672.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.9,18.0,31.0,17.0,0.13,0.0,0.13,0.13,0.13,0.09,0.03,0.12,0.09,0.12,Matches,bologna
Joshua Zirkzee,nl NED,FW,22-019,19,5,821.0,9.1,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,3.1,3.1,1.4,4.5,10.0,17.0,74.0,0.22,0.22,0.44,0.22,0.44,0.34,0.15,0.49,0.34,0.49,Matches,bologna
Denso Kasius,nl NED,DF,20-247,7,4,342.0,3.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,0.8,9.0,9.0,21.0,0.0,0.53,0.53,0.0,0.53,0.03,0.18,0.21,0.03,0.21,Matches,bologna
Emanuel Vignato,it ITA,"MF,FW",22-290,8,2,242.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,3.0,9.0,4.0,0.0,0.37,0.37,0.0,0.37,0.03,0.14,0.17,0.03,0.17,Matches,bologna
Francesco Bardi,it ITA,GK,31-143,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna
Niklas Pyyhtiä,fi FIN,MF,19-258,6,0,110.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,2.0,1.0,5.0,0.0,0.82,0.82,0.0,0.82,0.12,0.12,0.24,0.12,0.24,Matches,bologna
Antonio Raimondo,it ITA,FW,19-084,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bologna
Wisdom Amey,it ITA,DF,17-303,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna
Matteo Angeli,it ITA,DF,20-162,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna
Nicola Bagnolini,it ITA,GK,19-088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna
Ibrahima Mbaye,sn SEN,"DF,MF",28-203,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna
Mattia Motolese,it ITA,DF,19-058,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna
Francesco Raffaelli,it ITA,GK,18-020,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna
Federico Ravaglia,it ITA,GK,23-211,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bologna
Alessandro Buongiorno,it ITA,DF,24-004,34,30,2721.0,30.2,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,2.2,2.2,1.3,3.6,13.0,81.0,19.0,0.03,0.07,0.1,0.03,0.1,0.07,0.04,0.12,0.07,0.12,Matches,torino
Ricardo Rodríguez,ch SUI,DF,30-289,35,30,2669.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.9,2.4,49.0,133.0,51.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches,torino
Nikola Vlašić,hr CRO,"MF,FW",25-249,34,29,2729.0,30.3,5.0,6.0,11.0,5.0,0.0,0.0,1.0,0.0,4.3,4.3,4.1,8.4,85.0,106.0,210.0,0.16,0.2,0.36,0.16,0.36,0.14,0.14,0.28,0.14,0.28,Matches,torino
Antonio Sanabria,py PAR,FW,27-098,33,28,2432.0,27.0,12.0,4.0,16.0,11.0,1.0,1.0,4.0,0.0,9.3,8.5,3.0,11.5,17.0,46.0,139.0,0.44,0.15,0.59,0.41,0.56,0.34,0.11,0.45,0.32,0.42,Matches,torino
Perr Schuurs,nl NED,DF,23-196,30,28,2327.0,25.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.9,1.8,14.0,56.0,2.0,0.0,0.08,0.08,0.0,0.08,0.04,0.03,0.07,0.04,0.07,Matches,torino
Koffi Djidji,ci CIV,DF,30-192,34,26,2424.0,26.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.1,1.1,11.0,83.0,13.0,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04,Matches,torino
Aleksei Miranchuk,ru RUS,MF,27-236,29,24,2089.0,23.2,4.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,2.9,2.9,4.2,7.1,47.0,99.0,105.0,0.17,0.22,0.39,0.17,0.39,0.12,0.18,0.3,0.12,0.3,Matches,torino
Wilfried Singo,ci CIV,DF,22-167,31,24,2048.0,22.8,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,2.7,2.7,1.9,4.6,54.0,67.0,93.0,0.09,0.04,0.13,0.09,0.13,0.12,0.08,0.2,0.12,0.2,Matches,torino
Samuele Ricci,it ITA,MF,21-293,28,23,2070.0,23.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.7,1.7,1.8,3.5,43.0,104.0,31.0,0.09,0.04,0.13,0.09,0.13,0.07,0.08,0.15,0.07,0.15,Matches,torino
Karol Linetty,pl POL,MF,28-128,32,22,1886.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.9,1.9,27.0,73.0,32.0,0.05,0.0,0.05,0.05,0.05,0.05,0.04,0.09,0.05,0.09,Matches,torino
Mërgim Vojvoda,xk KVX,DF,28-129,29,18,1720.0,19.1,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,1.5,1.5,3.7,5.3,30.0,125.0,81.0,0.0,0.26,0.26,0.0,0.26,0.08,0.19,0.27,0.08,0.27,Matches,torino
Nemanja Radonjić,rs SRB,"MF,FW",27-115,28,16,1461.0,16.2,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,5.0,5.0,1.7,6.6,86.0,42.0,163.0,0.12,0.12,0.25,0.12,0.25,0.31,0.1,0.41,0.31,0.41,Matches,torino
Valentino Lazaro,at AUT,DF,27-078,23,15,1373.0,15.3,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,2.7,3.1,44.0,74.0,84.0,0.0,0.2,0.2,0.0,0.2,0.03,0.18,0.21,0.03,0.21,Matches,torino
Saša Lukić,rs SRB,MF,26-301,16,13,1195.0,13.3,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.7,0.9,1.4,2.3,26.0,44.0,33.0,0.15,0.0,0.15,0.08,0.08,0.13,0.11,0.23,0.07,0.18,Matches,torino
Ivan Ilić,rs SRB,MF,22-085,14,13,1177.0,13.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.2,0.2,1.1,1.3,29.0,66.0,28.0,0.15,0.15,0.31,0.15,0.31,0.02,0.08,0.1,0.02,0.1,Matches,torino
Ola Aina,ng NGA,DF,26-245,19,9,875.0,9.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,2.1,2.9,35.0,43.0,43.0,0.1,0.1,0.21,0.1,0.21,0.08,0.21,0.29,0.08,0.29,Matches,torino
